番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12231,下川　　　　　　　　,44.295,142.637,143,30,368,282,373,428,629,641,1268,1436,1470,1188,958,607,9648
12256,剣淵　　　　　　　　,44.107,142.353,138,15,344,316,377,380,555,705,1328,1596,1313,1204,1041,694,10021
12261,士別　　　　　　　　,44.187,142.417,135,30,642,492,522,467,629,663,1305,1523,1488,1160,1257,1023,11176
12266,朝日　　　　　　　　,44.118,142.595,225,30,482,371,473,494,695,731,1392,1491,1510,1231,1048,762,10679
12301,和寒　　　　　　　　,44.028,142.41,150,30,612,527,586,538,683,651,1280,1409,1433,1156,1273,1004,11150
12386,江丹別　　　　　　　,43.87,142.26,140,30,968,786,760,627,800,711,1442,1588,1669,1474,1650,1474,13949
12396,比布　　　　　　　　,43.87,142.47,164,30,526,417,475,487,744,707,1437,1541,1468,1110,1070,806,10817
12411,上川　　　　　　　　,43.847,142.753,324,30,326,271,418,512,834,815,1608,1775,1493,1260,994,557,10883
12442,旭川　　　　　　　　,43.757,142.372,120,30,669,547,550,485,666,714,1295,1529,1363,1058,1145,1024,11044
12451,東川　　　　　　　　,43.702,142.508,215,30,378,332,391,447,695,780,1390,1579,1321,955,903,661,9832
12457,瑞穂　　　　　　　　,43.737,142.638,289,30,612,502,611,666,942,897,1727,1821,1484,1290,1235,955,12808
12471,層雲峡　　　　　　　,43.753,142.93,540,30,689,655,843,844,986,847,1575,1926,1530,1574,1493,1094,14181
12512,志比内　　　　　　　,43.643,142.582,310,28,427,368,500,543,765,798,1316,1799,1318,1055,994,740,10669
12551,美瑛　　　　　　　　,43.588,142.493,250,30,411,383,470,495,685,695,1212,1683,1290,960,945,735,9888
12596,上富良野　　　　　　,43.455,142.465,220,30,448,380,456,478,636,737,1234,1668,1328,904,934,723,9937
12607,白金　　　　　　　　,43.475,142.65,658,30,879,729,939,957,1101,1070,1645,2188,1667,1436,1607,1290,15481
12626,富良野　　　　　　　,43.333,142.4,174,30,443,365,498,554,675,645,1160,1686,1473,1068,1042,712,10321
12632,麓郷　　　　　　　　,43.302,142.522,315,30,470,383,532,599,673,647,1195,1656,1358,1021,1019,737,10289
12686,金山　　　　　　　　,43.138,142.417,284,15,415,444,683,949,924,894,1242,2087,1665,1606,1200,911,13082
12691,幾寅　　　　　　　　,43.168,142.568,350,30,384,328,542,724,828,710,1193,1870,1533,1122,1008,665,10924
12746,占冠　　　　　　　　,42.978,142.395,332,30,466,437,656,859,1044,777,1435,2164,1673,1372,1170,772,12914
13011,幌延　　　　　　　　,45.007,141.852,5,15,384,264,334,395,595,627,1089,1295,1324,1130,990,641,8921
13061,天塩　　　　　　　　,44.893,141.762,9,30,446,315,344,414,612,560,1092,1235,1241,1270,1005,601,9154
13086,遠別　　　　　　　　,44.718,141.807,7,30,733,524,531,502,689,650,1230,1425,1260,1349,1294,974,11219
13121,初山別　　　　　　　,44.523,141.77,27,30,567,431,465,492,722,649,1288,1361,1359,1436,1353,876,11096
13146,焼尻　　　　　　　　,44.428,141.422,38,30,478,322,326,378,593,582,1091,1182,1248,1171,1059,704,9151
13181,羽幌　　　　　　　　,44.363,141.7,8,30,1165,822,678,581,722,678,1298,1366,1438,1520,1611,1499,13377
13206,古丹別　　　　　　　,44.265,141.722,15,30,886,640,566,550,698,643,1371,1245,1439,1466,1418,1200,12104
13261,達布　　　　　　　　,44.048,141.857,30,30,1552,1067,909,742,880,739,1481,1678,1720,1785,2029,1989,16536
13277,留萌　　　　　　　　,43.945,141.632,24,30,958,685,535,432,597,563,1139,1266,1454,1314,1400,1199,11541
13311,増毛　　　　　　　　,43.848,141.51,20,30,795,522,482,421,546,544,1043,1216,1434,1423,1456,980,10859
13321,幌糠　　　　　　　　,43.853,141.76,20,30,1615,1069,824,572,667,598,1194,1354,1624,1604,2028,1944,15090
14026,浜益　　　　　　　　,43.582,141.387,3,30,923,643,541,531,737,577,1239,1355,1446,1331,1376,1042,11740
14071,厚田　　　　　　　　,43.397,141.437,5,30,888,587,502,519,790,617,1175,1418,1390,1213,1423,1147,11669
14101,新篠津　　　　　　　,43.22,141.645,9,30,1070,767,497,454,732,651,1098,1434,1311,1064,1116,1283,11476
14116,山口　　　　　　　　,43.148,141.222,5,30,849,665,534,467,519,521,863,1220,1318,1018,1074,933,9980
14121,石狩　　　　　　　　,43.193,141.37,5,30,891,652,463,410,597,552,949,1294,1237,986,995,901,9938
14136,江別　　　　　　　　,43.11,141.602,8,21,671,479,391,424,561,831,1028,1449,1232,941,883,730,9650
14157,手稲山　　　　　　　,43.083,141.202,568,11,950,773,905,710,681,1024,1185,1855,1693,1525,1530,1234,13754
14163,札幌　　　　　　　　,43.06,141.328,17,30,1084,919,776,546,555,604,907,1268,1422,1099,1138,1145,11461
14191,小金湯　　　　　　　,42.963,141.217,230,30,959,724,792,625,745,606,980,1364,1481,1318,1296,1098,11923
14206,恵庭島松　　　　　　,42.927,141.565,30,30,531,527,535,569,824,855,1070,1538,1521,1091,879,674,10613
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,894,722,938,1030,1439,1380,1638,2169,2620,1938,1374,973,17113
14296,千歳　　　　　　　　,42.775,141.692,22,18,256,301,458,668,890,957,1132,1552,1405,934,803,490,9847
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,1366,1098,1006,724,814,764,1539,1802,1873,1776,2132,2077,16988
15076,幌加内　　　　　　　,44.01,142.16,159,30,1209,973,803,634,810,711,1442,1614,1693,1610,1827,1713,15037
15116,石狩沼田　　　　　　,43.815,141.927,63,30,1169,825,656,499,708,644,1305,1343,1463,1306,1420,1464,12803
15161,深川　　　　　　　　,43.718,142.073,55,30,500,399,427,479,679,621,1301,1473,1470,1226,1111,744,10442
15197,雨竜　　　　　　　　,43.66,141.892,42,15,498,418,479,537,665,742,1266,1616,1442,1280,1142,702,10885
15216,新城　　　　　　　　,43.612,142.203,147,30,779,626,618,547,718,713,1311,1672,1495,1296,1393,1193,12343
15231,空知吉野　　　　　　,43.595,141.732,100,30,1517,1146,1014,696,851,678,1376,1637,1760,1650,1928,1869,16087
15241,滝川　　　　　　　　,43.57,141.938,50,30,619,530,541,546,742,644,1282,1537,1523,1319,1324,890,11560
15247,赤平　　　　　　　　,43.553,142.067,120,15,651,615,658,599,676,793,1398,1770,1450,1304,1320,1033,12310
15251,芦別　　　　　　　　,43.52,142.19,91,30,653,531,594,537,667,763,1229,1527,1428,1161,1283,982,11416
15276,浦臼　　　　　　　　,43.428,141.808,25,30,1282,986,860,684,1013,736,1424,1846,1593,1444,1714,1746,15327
15311,月形　　　　　　　　,43.33,141.617,50,30,1391,964,685,601,885,717,1228,1577,1457,1407,1594,1662,14166
15321,美唄　　　　　　　　,43.363,141.827,16,30,776,635,546,538,808,691,1220,1649,1442,1206,1176,1049,11735
15356,岩見沢　　　　　　　,43.212,141.785,42,30,1194,855,594,527,839,695,1115,1611,1422,1104,1188,1445,12485
15391,栗沢　　　　　　　　,43.122,141.745,20,30,966,691,537,498,811,722,1060,1534,1316,1002,992,1103,11285
15431,長沼　　　　　　　　,43.012,141.693,13,30,598,503,471,498,814,774,1111,1525,1327,975,804,686,10039
15442,夕張　　　　　　　　,43.038,141.957,293,30,1153,820,785,784,1071,864,1298,1856,1560,1197,1295,1315,14001
15451,鹿島　　　　　　　　,43.08,142.1,310,30,1064,811,909,971,1259,873,1649,2161,1840,1627,1639,1419,16220
15491,沼の沢　　　　　　　,42.96,142.02,161,30,706,532,637,837,1035,781,1316,1738,1459,1150,1060,878,12124
16026,美国　　　　　　　　,43.272,140.563,75,30,2030,1452,1192,962,825,603,1236,1697,2086,1938,2466,2521,18994
16061,神恵内　　　　　　　,43.145,140.423,50,30,948,721,598,651,880,694,1403,1428,1538,1334,1221,1174,12576
16076,余市　　　　　　　　,43.182,140.758,20,30,1245,1005,839,651,636,514,1025,1294,1535,1384,1618,1506,13252
16091,小樽　　　　　　　　,43.182,141.015,25,30,1381,1066,873,564,537,556,936,1313,1317,1230,1524,1519,12816
16126,赤井川　　　　　　　,43.083,140.82,148,30,1188,959,746,622,676,556,1068,1446,1487,1385,1478,1402,13016
16156,共和　　　　　　　　,42.98,140.603,15,30,563,407,406,476,611,524,964,1243,1187,1134,1104,837,9487
16206,蘭越　　　　　　　　,42.81,140.542,39,30,1042,796,592,610,741,641,1042,1422,1429,1209,1372,1259,12204
16217,倶知安　　　　　　　,42.9,140.757,176,30,1845,1294,983,671,758,599,1023,1531,1333,1282,1828,2177,15323
16252,寿都　　　　　　　　,42.795,140.223,33,30,1202,874,681,593,659,607,945,1301,1498,1280,1482,1385,12506
16272,ニセコ　　　　　　　,42.778,140.667,113,11,1127,739,682,754,664,762,948,1472,1533,1242,1582,1777,13219
16281,真狩　　　　　　　　,42.775,140.88,440,30,1166,874,815,667,819,654,1151,1614,1455,1122,1439,1526,13338
16286,喜茂別　　　　　　　,42.793,140.948,264,30,861,664,682,640,789,581,1062,1577,1403,1124,1264,1132,11780
16321,黒松内　　　　　　　,42.663,140.31,27,30,1253,998,852,845,958,836,1151,1599,1808,1415,1648,1488,14850
17036,雄武　　　　　　　　,44.58,142.963,14,30,433,360,390,446,611,748,1151,1338,1372,923,774,621,9165
17076,興部　　　　　　　　,44.47,143.108,8,30,493,368,384,465,617,738,1114,1331,1273,887,722,630,9021
17091,西興部　　　　　　　,44.332,142.935,120,30,574,415,477,460,617,703,1169,1377,1509,1148,990,745,10151
17112,紋別　　　　　　　　,44.345,143.355,16,30,444,332,354,457,584,698,1086,1220,1276,881,646,593,8608
17166,湧別　　　　　　　　,44.213,143.618,5,30,320,231,255,386,537,673,1029,1141,1173,793,493,431,7507
17196,滝上　　　　　　　　,44.177,143.062,165,30,554,382,422,424,552,678,1147,1360,1353,956,790,668,9267
17211,上藻別　　　　　　　,44.187,143.335,94,30,689,472,469,516,636,737,1122,1322,1451,1022,758,772,9967
17246,常呂　　　　　　　　,44.115,144.037,3,30,303,196,220,357,548,650,910,1120,1112,765,506,422,7106
17306,遠軽　　　　　　　　,44.053,143.54,80,30,534,340,346,424,561,663,1093,1359,1231,882,550,623,8706
17316,佐呂間　　　　　　　,44.018,143.76,54,30,393,275,283,420,576,697,1093,1381,1235,902,525,521,8299
17341,網走　　　　　　　　,44.017,144.278,38,30,538,419,393,512,641,681,858,1153,1150,882,581,636,8442
17351,宇登呂　　　　　　　,44.052,144.982,144,30,769,549,722,982,1046,842,1012,1325,1435,1301,1055,1127,12021
17386,丸瀬布　　　　　　　,43.952,143.328,242,30,521,327,396,438,560,707,1216,1418,1208,804,587,632,8864
17482,白滝　　　　　　　　,43.865,143.153,475,28,375,299,394,381,562,658,1099,1435,1168,944,766,590,8708
17501,生田原　　　　　　　,43.917,143.532,199,30,403,277,307,396,546,677,1133,1363,1220,796,476,494,8089
17512,仁頃山　　　　　　　,43.86,143.747,261,15,520,339,389,442,654,831,1074,1584,1133,1079,514,611,8966
17521,北見　　　　　　　　,43.777,143.842,104,30,393,290,351,450,562,662,945,1289,1118,772,403,513,7748
17541,東藻琴　　　　　　　,43.84,144.285,58,30,400,260,326,474,575,684,877,1179,1185,834,493,514,7770
17546,小清水　　　　　　　,43.842,144.485,52,30,362,242,349,507,607,678,873,1175,1232,878,554,505,7962
17561,斜里　　　　　　　　,43.885,144.7,15,30,351,244,370,522,602,624,857,1087,1226,910,637,541,8020
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,300,223,316,412,545,682,1014,1316,1139,698,440,410,7496
17607,境野　　　　　　　　,43.707,143.643,184,30,386,289,378,471,582,673,1040,1329,1252,731,453,507,8090
17631,美幌　　　　　　　　,43.77,144.172,60,30,402,274,331,493,585,664,909,1221,1175,798,448,484,7786
17642,山園　　　　　　　　,43.743,144.337,361,11,215,182,402,491,623,904,913,1604,1231,1269,514,569,8836
17686,置戸常元　　　　　　,43.62,143.44,368,15,295,226,381,488,678,812,1020,1743,1140,857,564,536,8683
17717,津別　　　　　　　　,43.702,144.033,100,30,416,285,334,480,563,657,907,1267,1222,794,452,495,7871
17776,津別二又　　　　　　,43.583,143.865,210,15,409,235,420,549,653,773,1051,1503,1054,1058,517,617,8623
18038,羅臼　　　　　　　　,44.023,145.187,15,16,897,666,939,1117,1440,1194,1254,2005,2047,2141,1507,1338,16571
18091,糸櫛別　　　　　　　,43.722,144.988,115,30,862,561,860,1053,1353,1227,1390,1930,2196,1787,1160,1068,15446
18136,標津　　　　　　　　,43.662,145.132,3,30,380,280,543,828,1098,1119,1231,1612,1745,1252,785,624,11544
18161,上標津　　　　　　　,43.52,144.747,160,18,451,379,578,854,1086,1076,1245,1925,1529,1241,809,734,11921
18171,中標津　　　　　　　,43.543,144.978,50,30,440,320,575,842,1075,1039,1216,1755,1772,1341,805,658,11838
18256,別海　　　　　　　　,43.382,145.118,23,30,382,274,552,790,1072,1114,1219,1549,1842,1259,790,638,11480
18273,根室　　　　　　　　,43.33,145.585,25,30,306,235,470,644,962,1030,1151,1323,1600,1261,832,590,10404
18281,納沙布　　　　　　　,43.393,145.758,12,30,189,146,374,539,829,936,1077,1163,1306,1033,752,492,8891
18311,厚床　　　　　　　　,43.222,145.227,41,30,372,277,578,788,1102,1171,1247,1426,1729,1370,853,675,11588
19021,川湯　　　　　　　　,43.617,144.457,158,30,532,338,532,713,815,703,927,1326,1370,1052,631,685,9622
19051,弟子屈　　　　　　　,43.51,144.467,170,30,506,434,645,823,999,802,1062,1543,1541,1192,716,660,10923
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,632,445,702,908,1057,844,1032,1600,1657,1378,852,874,11979
19151,標茶　　　　　　　　,43.292,144.587,20,30,354,228,493,763,1057,972,1191,1588,1529,1110,707,560,10549
19191,鶴居　　　　　　　　,43.232,144.325,38,30,479,300,701,877,1228,1122,1366,1688,1709,1238,757,619,12036
19261,中徹別　　　　　　　,43.198,144.142,80,30,548,349,722,964,1392,1115,1308,1763,1785,1328,805,723,12775
19281,塘路　　　　　　　　,43.148,144.497,25,30,428,275,594,838,1041,1005,1145,1431,1478,1095,714,639,10854
19301,茶内原野　　　　　　,43.173,144.967,70,30,544,365,741,918,1159,1238,1331,1440,1902,1348,829,789,12581
19311,榊町　　　　　　　　,43.12,145.11,2,30,262,185,501,731,1032,1117,1173,1242,1570,1233,745,562,10333
19346,阿寒　　　　　　　　,43.113,144.123,40,30,537,344,680,963,1448,1149,1300,1741,1814,1398,843,718,12934
19376,太田　　　　　　　　,43.09,144.778,85,30,397,263,584,861,1149,1228,1307,1543,1854,1315,798,655,11952
19406,二俣　　　　　　　　,42.972,143.875,45,30,504,345,643,924,1403,1174,1409,1772,1883,1444,808,630,12863
19416,白糠　　　　　　　　,42.97,144.062,9,30,383,256,539,822,1231,1133,1325,1489,1704,1196,636,550,11191
19432,釧路　　　　　　　　,42.985,144.377,5,30,404,248,559,794,1157,1142,1203,1423,1530,1127,647,566,10801
19451,知方学　　　　　　　,42.938,144.735,149,30,217,144,425,679,988,1088,1302,1380,1660,1179,634,474,10092
20047,三股　　　　　　　　,43.51,143.148,660,15,314,298,508,626,972,944,1403,2020,1446,1199,827,684,11176
20071,小利別　　　　　　　,43.588,143.68,313,30,437,285,452,540,765,751,1049,1497,1358,938,537,543,9152
20146,陸別　　　　　　　　,43.472,143.753,210,30,337,201,384,542,715,676,1060,1370,1215,834,477,428,8318
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,485,391,648,845,1297,1109,1476,2136,2081,1536,1082,741,13826
20202,柏倉　　　　　　　　,43.362,143.458,378,30,297,236,437,654,1039,917,1382,1769,1532,983,576,439,10260
20222,上螺湾　　　　　　　,43.318,143.802,232,30,370,241,394,588,735,631,1017,1348,1210,862,504,514,8414
20266,上士幌　　　　　　　,43.242,143.295,287,30,309,215,399,620,985,916,1344,1754,1491,882,514,400,9817
20276,足寄　　　　　　　　,43.243,143.553,90,30,262,177,323,558,838,724,1140,1473,1245,796,440,360,8335
20331,押帯　　　　　　　　,43.115,143.443,104,30,308,197,348,601,906,830,1138,1490,1342,838,455,386,8868
20341,本別　　　　　　　　,43.132,143.6,67,30,292,189,324,542,784,670,1001,1324,1180,794,429,375,7906
20356,新得　　　　　　　　,43.077,142.84,178,30,464,401,541,673,925,930,1496,2061,1681,1093,769,589,11622
20361,鹿追　　　　　　　　,43.103,142.995,206,30,341,277,415,544,839,819,1287,1684,1417,882,565,459,9528
20371,駒場　　　　　　　　,43.05,143.183,112,30,272,199,323,511,790,786,1169,1489,1312,770,451,387,8459
20421,芽室　　　　　　　　,42.9,143.043,90,30,435,317,483,609,828,830,1118,1528,1506,901,617,546,9716
20432,帯広　　　　　　　　,42.922,143.212,38,30,405,288,438,601,847,811,1071,1413,1402,857,542,523,9197
20441,池田　　　　　　　　,42.92,143.458,42,30,377,265,400,610,878,805,1054,1350,1292,894,497,488,8970
20451,留真　　　　　　　　,42.917,143.662,40,30,387,259,420,640,962,790,1038,1338,1374,960,558,496,9221
20506,浦幌　　　　　　　　,42.808,143.657,20,30,439,289,470,685,1036,907,1080,1391,1509,1069,630,554,10059
20556,糠内　　　　　　　　,42.787,143.328,70,30,506,353,508,681,924,865,1115,1401,1613,1032,634,608,10353
20601,上札内　　　　　　　,42.642,143.097,251,30,522,411,621,789,1028,964,1265,1790,1944,1275,861,673,12166
20606,更別　　　　　　　　,42.652,143.195,185,30,569,424,588,716,958,960,1197,1573,1795,1184,768,675,11379
20631,大津　　　　　　　　,42.687,143.647,4,30,422,285,473,734,1076,1038,1239,1457,1655,1144,613,537,10760
20696,大樹　　　　　　　　,42.5,143.273,87,30,337,269,492,712,1071,1090,1329,1662,2022,1285,729,463,11460
20751,広尾　　　　　　　　,42.293,143.317,32,30,716,599,951,1113,1624,1492,1662,2177,2626,1942,1277,914,17092
21031,安平　　　　　　　　,42.815,141.828,33,30,549,470,570,719,1002,861,1273,1743,1399,1072,864,689,11210
21111,厚真　　　　　　　　,42.73,141.888,20,30,405,328,486,685,971,843,1236,1665,1344,952,800,570,10284
21126,穂別　　　　　　　　,42.762,142.143,56,30,432,371,585,831,1109,864,1332,2013,1524,1060,979,636,11735
21161,大滝　　　　　　　　,42.67,141.078,390,30,1006,849,961,1007,1239,813,1374,1870,1786,1528,1470,1220,15137
21171,森野　　　　　　　　,42.63,141.247,170,30,848,752,1078,1425,2057,1974,2524,3213,3401,2275,1617,1035,22225
21187,苫小牧　　　　　　　,42.623,141.547,6,30,387,375,535,757,1308,1116,1635,1975,1749,1132,857,566,12392
21226,大岸　　　　　　　　,42.59,140.643,4,30,702,642,595,692,948,848,1341,1622,1491,1085,1071,873,11909
21237,洞爺湖温泉　　　　　,42.565,140.807,85,30,465,422,479,581,814,678,1144,1522,1253,965,944,628,9889
21251,カルルス　　　　　　,42.517,141.107,300,30,1005,883,1165,1529,2164,1999,2676,3108,3419,2420,1865,1182,23535
21261,白老　　　　　　　　,42.543,141.352,6,30,341,359,613,893,1556,1492,2078,2305,2069,1341,885,568,14500
21276,鵡川　　　　　　　　,42.59,141.933,10,30,278,256,412,657,1032,867,1275,1790,1410,963,729,446,10180
21297,伊達　　　　　　　　,42.475,140.848,3,13,192,177,366,601,631,662,977,1186,976,776,702,447,7693
21312,登別　　　　　　　　,42.458,141.118,197,30,538,535,758,1101,1670,1830,2517,2979,2593,1761,1132,700,18112
21323,室蘭　　　　　　　　,42.312,140.975,40,30,536,443,499,700,1083,1091,1592,1873,1566,1018,832,658,11889
22036,日高　　　　　　　　,42.877,142.442,280,30,454,413,693,1004,1152,775,1403,2241,1644,1360,1229,739,13243
22072,仁世宇　　　　　　　,42.772,142.358,150,30,530,465,775,1054,1290,959,1637,2257,1666,1340,1155,793,13883
22106,旭　　　　　　　　　,42.628,142.393,245,30,402,363,674,1040,1186,893,1398,2045,1484,1163,1034,702,12442
22141,日高門別　　　　　　,42.497,142.053,47,30,252,240,383,657,971,870,1307,1785,1273,938,730,433,9837
22156,新和　　　　　　　　,42.543,142.333,60,30,422,400,693,985,1277,994,1506,2063,1612,1250,1066,740,13006
22206,笹山　　　　　　　　,42.433,142.482,110,30,358,339,661,1004,1392,1053,1637,2001,1552,1183,1049,649,12875
22241,静内　　　　　　　　,42.343,142.362,10,30,316,255,464,742,1149,864,1316,1709,1314,982,806,517,10433
22291,三石　　　　　　　　,42.245,142.662,10,30,384,357,627,987,1463,1055,1587,1824,1523,1272,942,596,12584
22306,中杵臼　　　　　　　,42.223,142.948,98,30,564,527,937,1374,1954,1397,1889,2393,1946,1939,1474,939,17476
22327,浦河　　　　　　　　,42.162,142.777,37,30,340,289,488,779,1253,959,1415,1616,1444,1177,834,590,11183
22356,目黒　　　　　　　　,42.128,143.312,7,30,864,750,1330,1552,2235,1712,1982,2360,2861,2586,1923,1250,21406
22366,幌満　　　　　　　　,42.077,143.035,0,30,422,301,581,896,1418,1000,1459,1552,1311,1425,972,631,11966
22391,えりも岬　　　　　　,41.925,143.243,63,30,243,166,359,678,995,859,1288,1292,1378,1170,856,487,9871
23031,長万部　　　　　　　,42.517,140.373,6,30,732,733,643,822,1047,984,1481,1762,1645,1146,1080,888,12961
23086,八雲　　　　　　　　,42.252,140.272,8,30,742,699,694,840,1001,779,1325,1952,1579,1039,1166,991,12941
23166,森　　　　　　　　　,42.067,140.588,125,19,484,548,625,816,770,705,1060,1680,1223,966,1092,809,10748
23191,大沼　　　　　　　　,41.977,140.715,165,30,623,526,598,757,868,672,1048,1581,1473,981,1061,870,10990
23206,川汲　　　　　　　　,41.905,140.97,25,30,729,640,773,984,1118,951,1308,2049,2109,1414,1342,990,14413
23226,北斗　　　　　　　　,41.887,140.653,25,30,670,558,561,686,864,798,1295,1585,1426,1117,1062,875,11496
23232,函館　　　　　　　　,41.817,140.753,35,30,774,645,641,719,889,798,1236,1565,1505,1056,1108,946,11880
23281,高松　　　　　　　　,41.77,140.822,34,18,346,342,466,711,809,742,1271,1485,1324,989,986,666,10137
23291,戸井泊　　　　　　　,41.717,141.003,20,18,412,416,564,840,959,934,1504,1901,1558,1192,993,744,12135
23321,知内　　　　　　　　,41.598,140.375,24,16,1012,1020,1036,1247,1182,1100,1641,1960,1796,1406,1559,1523,16331
23326,木古内　　　　　　　,41.68,140.437,10,30,969,798,727,761,874,877,1327,1599,1538,1102,1224,1208,12930
23356,千軒　　　　　　　　,41.558,140.272,100,30,1677,1478,1435,1366,1583,1317,1983,2607,2479,1852,1962,1923,21639
23376,松前　　　　　　　　,41.423,140.087,30,30,871,729,639,735,975,800,1249,1575,1552,1155,1220,1060,12513
24041,せたな　　　　　　　,42.45,139.852,10,30,537,483,511,688,949,673,1163,1455,1454,1046,991,720,10707
24051,今金　　　　　　　　,42.428,140.008,19,30,1050,858,717,786,1055,744,1314,1660,1514,1263,1243,1217,13367
24101,奥尻　　　　　　　　,42.248,139.557,5,21,296,341,424,642,838,763,1133,1271,1227,904,842,619,9201
24141,熊石　　　　　　　　,42.128,139.985,12,30,849,710,649,905,1343,982,1775,1796,1408,1213,1163,1093,13833
24156,米岡　　　　　　　　,42.072,139.432,49,18,313,309,403,530,874,827,1084,1120,1138,768,741,577,8682
24166,潮見　　　　　　　　,42.038,140.088,50,30,586,545,549,764,1118,878,1578,1700,1345,1051,1018,845,11829
24201,鶉　　　　　　　　　,41.93,140.312,53,30,913,732,720,809,1035,862,1437,1865,1497,1221,1313,1127,13578
24217,江差　　　　　　　　,41.867,140.123,4,30,849,684,636,747,980,786,1264,1670,1356,1055,1186,1095,12307
24236,石崎　　　　　　　　,41.7,140.028,5,30,709,612,584,733,959,722,1158,1480,1376,1030,1149,921,11433
31001,大間　　　　　　　　,41.527,140.912,14,30,601,526,623,741,893,806,1287,1738,1490,1112,967,798,11582
31036,湯野川　　　　　　　,41.313,140.957,162,16,1444,1063,1105,1106,1061,882,1324,2037,1670,1633,2045,1919,17294
31111,むつ　　　　　　　　,41.283,141.21,3,30,1022,868,853,787,983,951,1295,1718,1638,1208,1149,1105,13576
31121,小田野沢　　　　　　,41.235,141.397,6,30,752,617,718,765,1001,1128,1470,1794,1727,1270,986,900,13177
31136,今別　　　　　　　　,41.18,140.482,30,30,1370,1031,981,985,1056,866,1294,1919,1672,1590,1764,1670,16198
31156,脇野沢　　　　　　　,41.145,140.822,15,30,1086,751,686,744,923,935,1330,1760,1526,1077,1233,1218,13267
31186,市浦　　　　　　　　,41.057,140.347,20,30,1176,839,761,779,943,848,1184,1666,1548,1379,1548,1356,14024
31201,蟹田　　　　　　　　,41.045,140.633,5,30,1040,835,789,844,1050,1021,1396,1777,1612,1293,1393,1255,14304
31296,五所川原　　　　　　,40.808,140.458,9,30,1207,819,641,626,692,749,1133,1392,1339,1313,1478,1415,12804
31312,青森　　　　　　　　,40.822,140.768,3,30,1399,990,752,687,767,750,1295,1420,1330,1192,1374,1552,13507
31321,大和山　　　　　　　,40.848,140.985,137,30,1719,1250,1073,932,970,1013,1402,1724,1938,1713,1745,1954,17686
31332,野辺地　　　　　　　,40.885,141.16,14,13,815,664,842,755,824,895,1370,1968,1480,1325,850,1098,12911
31336,六ケ所　　　　　　　,40.885,141.272,80,30,1064,810,742,684,938,1084,1514,1768,1698,1306,1050,1254,14106
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,1080,795,730,725,787,833,1271,1574,1543,1491,1590,1449,13867
31386,青森大谷　　　　　　,40.733,140.688,198,18,874,662,547,730,642,720,1309,1425,1410,1321,1301,1102,11927
31411,七戸　　　　　　　　,40.708,141.128,57,30,807,724,775,726,921,1155,1649,1930,1974,1292,895,958,13805
