番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
23166,森　　　　　　　　　,42.067,140.588,125,19,-7,1,43,107,164,203,236,254,222,158,85,17,124
23206,川汲　　　　　　　　,41.905,140.97,25,30,8,13,48,102,151,180,219,240,218,163,96,32,122
23226,北斗　　　　　　　　,41.887,140.653,25,30,2,10,50,116,169,205,239,258,229,167,93,24,130
23232,函館　　　　　　　　,41.817,140.753,35,30,9,18,58,120,170,204,241,259,232,171,100,32,135
23281,高松　　　　　　　　,41.77,140.822,34,18,10,18,60,111,156,190,225,251,229,172,104,35,130
23326,木古内　　　　　　　,41.68,140.437,10,30,9,17,55,114,159,188,227,251,229,170,99,31,129
23376,松前　　　　　　　　,41.423,140.087,30,30,19,24,58,110,159,200,237,259,231,173,107,45,135
24041,せたな　　　　　　　,42.45,139.852,10,30,6,12,48,104,151,190,230,251,224,164,95,30,126
24051,今金　　　　　　　　,42.428,140.008,19,30,-3,6,43,107,162,202,237,257,227,162,86,19,125
24101,奥尻　　　　　　　　,42.248,139.557,5,21,16,19,53,100,146,190,229,254,226,166,100,39,128
24141,熊石　　　　　　　　,42.128,139.985,12,30,6,13,50,106,157,198,234,257,228,167,95,30,128
24156,米岡　　　　　　　　,42.072,139.432,49,18,7,14,51,98,144,187,224,251,224,164,97,33,125
24201,鶉　　　　　　　　　,41.93,140.312,53,30,2,10,48,113,168,207,241,258,227,165,91,24,130
24217,江差　　　　　　　　,41.867,140.123,4,30,18,23,58,111,158,198,238,259,230,171,104,43,134
31001,大間　　　　　　　　,41.527,140.912,14,30,22,27,62,110,150,184,223,248,228,174,110,48,132
31111,むつ　　　　　　　　,41.283,141.21,3,30,18,24,63,127,178,208,241,258,232,176,109,44,140
31121,小田野沢　　　　　　,41.235,141.397,6,30,20,26,62,116,157,183,222,245,227,175,111,46,133
31136,今別　　　　　　　　,41.18,140.482,30,30,16,23,61,122,169,202,240,259,232,173,105,42,137
31156,脇野沢　　　　　　　,41.145,140.822,15,30,18,23,59,118,168,201,236,254,229,173,107,45,136
31186,市浦　　　　　　　　,41.057,140.347,20,30,20,27,63,120,170,208,245,266,235,175,109,46,140
31201,蟹田　　　　　　　　,41.045,140.633,5,30,16,23,60,119,167,199,236,257,232,175,107,42,136
31296,五所川原　　　　　　,40.808,140.458,9,30,17,26,66,138,194,228,265,282,246,182,110,44,150
31312,青森　　　　　　　　,40.822,140.768,3,30,18,27,68,137,188,221,260,278,245,183,112,45,149
31332,野辺地　　　　　　　,40.885,141.16,14,13,16,23,62,119,171,204,242,258,230,172,108,44,137
31336,六ケ所　　　　　　　,40.885,141.272,80,30,12,19,57,123,172,199,234,253,227,172,105,38,134
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,22,28,66,128,179,213,252,270,236,176,113,50,145
31386,青森大谷　　　　　　,40.733,140.688,198,18,-3,7,46,114,182,218,251,267,231,166,97,26,134
31436,深浦　　　　　　　　,40.645,139.932,66,30,23,30,67,127,178,216,253,271,236,175,111,51,145
31461,弘前　　　　　　　　,40.612,140.455,30,30,17,25,67,143,203,239,274,288,249,184,113,44,154
31466,黒石　　　　　　　　,40.667,140.585,30,30,11,19,58,136,193,227,262,276,242,179,108,39,146
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,-51,-43,-2,64,131,176,211,219,177,114,45,-22,85
31506,三沢　　　　　　　　,40.675,141.375,39,30,23,32,73,135,182,205,243,263,236,181,115,49,145
31586,十和田　　　　　　　,40.607,141.233,55,30,19,27,69,137,190,217,251,267,236,180,113,46,146
31602,八戸　　　　　　　　,40.527,141.522,27,30,28,36,76,138,187,211,249,265,236,182,119,54,149
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,4,15,56,133,196,234,266,280,240,174,100,30,144
31662,休屋　　　　　　　　,40.427,140.898,414,30,-12,-4,32,100,166,203,236,251,213,151,82,15,120
31721,三戸　　　　　　　　,40.383,141.257,60,30,24,35,78,149,208,239,270,283,247,186,118,50,157
32056,八森　　　　　　　　,40.413,139.948,34,30,31,36,71,129,180,220,256,276,244,184,120,60,151
32111,能代　　　　　　　　,40.198,140.032,6,30,29,37,75,136,191,232,267,287,249,185,119,57,155
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,17,29,71,143,202,244,275,290,249,182,109,42,155
32136,大館　　　　　　　　,40.252,140.505,49,30,16,29,71,148,208,247,276,290,249,182,109,40,155
32146,鹿角　　　　　　　　,40.215,140.787,123,30,6,17,58,136,199,238,268,281,240,174,101,30,146
32181,脇神　　　　　　　　,40.192,140.372,84,18,9,22,64,134,198,240,268,286,243,176,106,36,149
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,3,15,56,134,200,236,265,276,233,168,97,27,143
32266,八幡平　　　　　　　,40.013,140.802,578,30,-20,-11,28,96,171,209,238,250,208,145,74,7,116
32286,男鹿　　　　　　　　,39.912,139.9,20,30,29,35,71,129,183,225,260,280,245,185,121,57,152
32287,大潟　　　　　　　　,40.0,139.95,-3,30,30,36,74,134,188,228,264,285,248,186,121,59,154
32296,五城目　　　　　　　,39.938,140.115,6,30,26,35,77,142,198,241,273,291,254,190,121,55,159
32311,阿仁合　　　　　　　,39.993,140.403,120,30,10,21,60,135,202,242,274,287,243,176,106,36,149
32402,秋田　　　　　　　　,39.717,140.098,6,30,31,40,79,140,196,237,271,292,254,190,122,59,159
32407,岩見三内　　　　　　,39.707,140.287,41,30,19,29,69,139,199,240,270,288,249,184,112,45,154
32451,雄和　　　　　　　　,39.615,140.218,93,18,17,29,71,134,198,238,268,287,248,182,114,44,153
32466,角館　　　　　　　　,39.603,140.557,56,30,15,27,69,147,211,252,281,297,255,187,111,41,158
32476,田沢湖　　　　　　　,39.698,140.732,230,30,4,15,53,128,192,232,262,278,237,171,99,31,142
32496,大正寺　　　　　　　,39.527,140.233,20,30,21,31,71,142,201,241,271,288,247,183,113,45,154
32551,大曲　　　　　　　　,39.49,140.495,30,30,14,25,67,145,207,247,277,294,253,187,112,40,156
32571,本荘　　　　　　　　,39.36,140.055,11,30,38,46,83,145,200,238,273,292,254,194,130,68,164
32581,東由利　　　　　　　,39.305,140.288,117,30,21,32,71,147,210,248,280,297,255,190,120,49,160
32596,横手　　　　　　　　,39.32,140.555,59,30,14,26,69,150,213,252,283,300,257,190,115,42,159
32616,にかほ　　　　　　　,39.255,139.913,7,30,51,54,84,138,189,227,264,287,253,196,138,82,164
32626,矢島　　　　　　　　,39.235,140.137,46,30,28,38,78,149,210,247,281,296,253,191,124,56,163
32691,湯沢　　　　　　　　,39.187,140.463,74,30,14,23,63,146,209,247,277,292,250,186,114,42,155
32771,湯の岱　　　　　　　,38.96,140.528,335,30,4,13,52,123,190,227,259,273,229,167,100,32,139
33006,種市　　　　　　　　,40.403,141.7,70,30,26,33,69,128,173,195,233,251,225,174,115,52,139
33026,軽米　　　　　　　　,40.325,141.467,148,30,14,24,66,137,196,226,258,270,233,174,110,42,146
33071,二戸　　　　　　　　,40.298,141.298,87,30,17,27,71,142,203,236,266,277,239,178,111,43,151
33136,山形　　　　　　　　,40.148,141.572,290,30,12,21,63,133,192,219,253,264,227,171,108,40,142
33146,久慈　　　　　　　　,40.168,141.748,13,30,38,44,82,138,184,205,241,261,236,185,128,64,150
33166,荒屋　　　　　　　　,40.103,141.05,290,30,2,12,53,127,190,226,255,267,227,165,95,28,137
33176,奥中山　　　　　　　,40.06,141.225,430,30,-10,1,41,117,180,215,245,256,216,154,83,16,126
33186,葛巻　　　　　　　　,40.04,141.457,418,30,0,10,53,127,191,226,257,267,224,162,95,28,137
33206,普代　　　　　　　　,40.003,141.883,8,30,43,47,84,142,187,210,246,263,235,186,132,70,154
33226,岩手松尾　　　　　　,39.952,141.065,275,30,8,19,62,135,198,236,266,277,234,171,100,34,145
33296,好摩　　　　　　　　,39.868,141.167,205,30,15,25,68,141,200,236,266,277,237,176,106,40,149
33326,岩泉　　　　　　　　,39.847,141.795,105,30,36,45,88,156,208,233,265,277,240,186,128,62,160
33336,小本　　　　　　　　,39.847,141.963,3,30,47,50,85,140,181,204,241,260,234,187,133,74,153
33371,薮川　　　　　　　　,39.783,141.328,680,30,-22,-13,25,100,167,203,233,244,203,142,73,6,113
33421,雫石　　　　　　　　,39.697,140.975,195,30,10,20,61,136,196,234,264,276,236,174,102,35,146
33431,盛岡　　　　　　　　,39.698,141.165,155,30,20,32,75,144,203,241,271,284,243,179,109,45,154
33441,区界　　　　　　　　,39.65,141.353,734,28,-27,-16,23,95,161,197,231,241,199,136,69,3,109
33472,宮古　　　　　　　　,39.647,141.965,43,30,52,56,91,146,189,210,244,263,235,188,135,77,157
33501,紫波　　　　　　　　,39.547,141.127,125,30,17,28,74,144,201,238,269,282,241,179,109,42,152
33526,川井　　　　　　　　,39.598,141.682,192,30,29,38,80,148,205,235,268,280,241,183,123,57,158
33576,花巻　　　　　　　　,39.428,141.135,90,18,24,37,84,150,214,251,275,293,252,187,118,49,161
33581,大迫　　　　　　　　,39.47,141.278,150,30,21,33,77,148,208,243,274,287,245,182,113,45,157
33616,山田　　　　　　　　,39.45,141.957,24,30,59,63,95,148,190,216,250,268,240,194,143,86,162
33631,湯田　　　　　　　　,39.31,140.777,250,30,4,15,52,122,189,225,257,272,231,168,97,28,138
33671,遠野　　　　　　　　,39.338,141.543,275,30,17,27,71,140,200,235,268,280,237,177,110,43,150
33686,新町　　　　　　　　,39.36,141.905,4,10,50,55,101,149,201,219,257,277,249,191,136,76,164
33716,北上　　　　　　　　,39.288,141.11,61,30,24,36,81,150,208,243,274,289,248,185,116,49,159
33751,釜石　　　　　　　　,39.27,141.878,5,30,53,59,93,149,196,221,255,275,244,194,140,81,164
33776,若柳　　　　　　　　,39.14,141.063,97,30,21,33,80,149,205,239,270,285,245,184,115,46,157
33781,江刺　　　　　　　　,39.183,141.162,42,30,25,38,85,153,210,246,276,290,251,189,119,51,162
33801,住田　　　　　　　　,39.142,141.573,80,30,35,45,86,147,200,232,266,281,244,188,125,61,159
33871,陸前高田　　　　　　,39.025,141.63,61,10,42,52,99,146,201,224,259,279,249,192,132,67,162
33877,大船渡　　　　　　　,39.063,141.713,37,30,47,56,91,145,191,221,256,272,242,190,133,74,160
