番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
13086,遠別　　　　　　　　,44.718,141.807,7,30,-105,-110,-62,-1,55,105,150,159,113,54,-1,-64,24
13121,初山別　　　　　　　,44.523,141.77,27,30,-87,-91,-48,7,59,108,152,163,121,64,8,-50,34
13146,焼尻　　　　　　　　,44.428,141.422,38,30,-53,-52,-20,28,75,120,164,185,156,96,23,-33,57
13181,羽幌　　　　　　　　,44.363,141.7,8,30,-83,-84,-42,12,69,120,163,173,128,69,10,-47,41
13261,達布　　　　　　　　,44.048,141.857,30,30,-118,-120,-71,-11,46,105,152,160,106,41,-10,-73,17
13277,留萌　　　　　　　　,43.945,141.632,24,30,-74,-74,-35,16,72,123,167,177,131,69,11,-44,45
13311,増毛　　　　　　　　,43.848,141.51,20,30,-64,-64,-30,19,71,118,163,173,133,75,17,-37,48
13321,幌糠　　　　　　　　,43.853,141.76,20,30,-120,-125,-76,-16,47,106,152,158,103,37,-14,-76,15
14026,浜益　　　　　　　　,43.582,141.387,3,30,-71,-73,-37,12,70,124,167,175,129,69,14,-40,45
14071,厚田　　　　　　　　,43.397,141.437,5,30,-79,-80,-44,4,60,115,160,169,121,59,6,-48,37
14101,新篠津　　　　　　　,43.22,141.645,9,30,-113,-109,-59,7,67,119,162,171,123,55,-5,-76,28
14116,山口　　　　　　　　,43.148,141.222,5,30,-77,-77,-38,16,71,119,164,175,128,61,5,-50,41
14121,石狩　　　　　　　　,43.193,141.37,5,30,-90,-89,-44,13,68,117,161,174,127,62,4,-57,37
14136,江別　　　　　　　　,43.11,141.602,8,21,-122,-115,-56,6,64,117,160,171,119,48,-8,-82,26
14163,札幌　　　　　　　　,43.06,141.328,17,30,-64,-62,-24,34,90,134,179,191,148,80,16,-40,57
14206,恵庭島松　　　　　　,42.927,141.565,30,30,-128,-125,-65,1,59,111,157,169,118,44,-16,-92,20
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,-79,-79,-44,6,56,104,151,166,129,66,2,-54,35
14296,千歳　　　　　　　　,42.775,141.692,22,18,-129,-125,-58,0,60,114,157,175,125,43,-17,-89,21
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,-154,-158,-106,-32,21,81,131,139,84,18,-32,-106,-9
15076,幌加内　　　　　　　,44.01,142.16,159,30,-145,-145,-92,-22,45,105,151,155,101,33,-24,-98,5
15116,石狩沼田　　　　　　,43.815,141.927,63,30,-126,-126,-76,-12,55,113,157,161,106,39,-18,-86,16
15161,深川　　　　　　　　,43.718,142.073,55,30,-130,-130,-75,-5,63,119,162,164,109,43,-15,-90,18
15231,空知吉野　　　　　　,43.595,141.732,100,30,-126,-125,-77,-15,46,105,153,156,102,34,-19,-88,12
15241,滝川　　　　　　　　,43.57,141.938,50,30,-117,-115,-65,-1,63,116,161,166,115,47,-11,-80,23
15251,芦別　　　　　　　　,43.52,142.19,91,30,-113,-111,-61,0,61,118,164,170,117,47,-12,-78,25
15311,月形　　　　　　　　,43.33,141.617,50,30,-108,-107,-62,-4,56,111,158,168,116,47,-9,-72,25
15321,美唄　　　　　　　　,43.363,141.827,16,30,-124,-121,-69,1,68,122,166,171,118,50,-11,-85,24
15356,岩見沢　　　　　　　,43.212,141.785,42,30,-92,-89,-45,13,71,120,166,176,129,62,2,-60,38
15431,長沼　　　　　　　　,43.012,141.693,13,30,-117,-111,-54,11,69,118,163,175,127,57,-4,-78,30
15442,夕張　　　　　　　　,43.038,141.957,293,30,-111,-108,-64,-3,55,105,152,160,113,42,-18,-81,20
16026,美国　　　　　　　　,43.272,140.563,75,30,-74,-73,-41,7,59,102,150,160,115,52,-3,-54,33
16061,神恵内　　　　　　　,43.145,140.423,50,30,-47,-44,-13,36,83,124,169,183,147,91,29,-28,61
16076,余市　　　　　　　　,43.182,140.758,20,30,-79,-78,-41,12,67,113,159,170,122,55,0,-56,37
16091,小樽　　　　　　　　,43.182,141.015,25,30,-58,-57,-24,26,79,125,171,184,143,79,16,-38,54
16156,共和　　　　　　　　,42.98,140.603,15,30,-68,-67,-34,17,70,119,164,174,128,66,12,-42,45
16206,蘭越　　　　　　　　,42.81,140.542,39,30,-82,-81,-48,0,57,114,161,168,117,48,-5,-56,33
16217,倶知安　　　　　　　,42.9,140.757,176,30,-96,-94,-57,1,60,113,161,167,113,45,-10,-68,28
16252,寿都　　　　　　　　,42.795,140.223,33,30,-47,-46,-17,28,78,123,168,184,146,84,23,-28,58
16281,真狩　　　　　　　　,42.775,140.88,440,30,-104,-101,-66,-9,48,96,143,151,105,41,-20,-79,17
16286,喜茂別　　　　　　　,42.793,140.948,264,30,-141,-140,-92,-23,37,94,144,148,92,23,-32,-103,1
16321,黒松内　　　　　　　,42.663,140.31,27,30,-88,-88,-52,-2,53,109,157,167,113,41,-11,-61,28
17036,雄武　　　　　　　　,44.58,142.963,14,30,-109,-117,-64,-7,40,84,132,152,112,46,-14,-77,15
17076,興部　　　　　　　　,44.47,143.108,8,30,-124,-131,-73,-12,36,80,130,147,103,36,-21,-89,7
17091,西興部　　　　　　　,44.332,142.935,120,30,-140,-142,-85,-17,36,85,133,145,93,27,-22,-95,1
17112,紋別　　　　　　　　,44.345,143.355,16,30,-87,-94,-50,7,56,99,144,164,128,62,0,-60,31
17116,紋別小向　　　　　　,44.303,143.403,18,18,-106,-113,-57,-5,43,92,138,159,121,49,-11,-74,20
17166,湧別　　　　　　　　,44.213,143.618,5,30,-117,-127,-71,-4,48,94,139,156,117,50,-12,-84,16
17196,滝上　　　　　　　　,44.177,143.062,165,30,-150,-152,-94,-22,34,84,133,144,92,24,-28,-104,-3
17246,常呂　　　　　　　　,44.115,144.037,3,30,-122,-136,-74,-5,48,93,138,157,116,49,-10,-85,14
17306,遠軽　　　　　　　　,44.053,143.54,80,30,-147,-152,-87,-14,44,94,140,153,104,33,-28,-108,3
17316,佐呂間　　　　　　　,44.018,143.76,54,30,-157,-163,-95,-18,38,89,136,148,101,29,-32,-117,-3
17341,網走　　　　　　　　,44.017,144.278,38,30,-89,-96,-49,6,58,102,146,166,134,70,4,-60,33
17351,宇登呂　　　　　　　,44.052,144.982,144,30,-86,-100,-59,-3,49,89,132,148,114,58,1,-55,24
17482,白滝　　　　　　　　,43.865,143.153,475,28,-126,-123,-82,-19,40,89,134,140,91,26,-32,-93,4
17501,生田原　　　　　　　,43.917,143.532,199,30,-163,-166,-101,-24,34,87,134,144,93,20,-40,-123,-8
17521,北見　　　　　　　　,43.777,143.842,104,30,-142,-140,-76,-6,52,103,147,159,113,39,-26,-108,10
17531,女満別　　　　　　　,43.88,144.163,33,18,-144,-143,-72,-11,47,102,144,162,115,38,-26,-107,9
17546,小清水　　　　　　　,43.842,144.485,52,30,-130,-137,-77,-9,46,95,140,155,113,44,-21,-97,10
17561,斜里　　　　　　　　,43.885,144.7,15,30,-127,-139,-81,-10,41,88,132,148,108,42,-16,-91,8
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,-150,-152,-97,-20,38,89,133,141,93,24,-40,-118,-5
17607,境野　　　　　　　　,43.707,143.643,184,30,-156,-157,-95,-15,43,94,139,149,102,29,-36,-121,-2
17631,美幌　　　　　　　　,43.77,144.172,60,30,-149,-151,-86,-15,41,92,138,152,105,31,-31,-114,1
17717,津別　　　　　　　　,43.702,144.033,100,30,-153,-153,-86,-12,46,95,140,152,104,32,-31,-115,1
18038,羅臼　　　　　　　　,44.023,145.187,15,16,-75,-82,-43,-4,42,86,127,150,122,62,7,-44,29
18136,標津　　　　　　　　,43.662,145.132,3,30,-109,-110,-60,-6,41,84,126,149,119,52,-10,-76,17
18161,上標津　　　　　　　,43.52,144.747,160,18,-119,-120,-71,-19,34,83,128,146,109,37,-23,-90,8
18171,中標津　　　　　　　,43.543,144.978,50,30,-132,-136,-78,-14,37,83,127,147,110,40,-25,-96,5
18174,根室中標津　　　　　,43.577,144.96,65,18,-148,-147,-84,-26,29,82,125,146,103,29,-39,-109,-3
18256,別海　　　　　　　　,43.382,145.118,23,30,-136,-138,-77,-18,31,79,124,143,105,33,-32,-101,1
18273,根室　　　　　　　　,43.33,145.585,25,30,-65,-71,-37,5,45,81,121,148,136,85,23,-36,36
18281,納沙布　　　　　　　,43.393,145.758,12,30,-59,-67,-40,-1,38,73,113,142,132,84,24,-33,34
18311,厚床　　　　　　　　,43.222,145.227,41,30,-118,-119,-67,-14,31,76,120,140,109,43,-20,-86,8
19021,川湯　　　　　　　　,43.617,144.457,158,30,-168,-172,-106,-31,25,81,128,141,95,18,-46,-131,-13
19051,弟子屈　　　　　　　,43.51,144.467,170,30,-126,-127,-80,-22,31,81,127,143,106,34,-32,-99,3
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,-167,-168,-108,-33,23,80,129,139,93,21,-43,-121,-13
19151,標茶　　　　　　　　,43.292,144.587,20,30,-152,-147,-81,-23,31,84,130,146,102,23,-44,-121,-4
19191,鶴居　　　　　　　　,43.232,144.325,38,30,-139,-138,-78,-18,36,88,134,149,108,32,-36,-108,3
19261,中徹別　　　　　　　,43.198,144.142,80,30,-153,-152,-89,-25,31,85,133,147,101,22,-44,-118,-5
19311,榊町　　　　　　　　,43.12,145.11,2,30,-112,-117,-67,-16,32,78,120,143,115,48,-18,-81,11
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,-109,-104,-53,-6,46,92,133,154,121,52,-10,-75,20
19376,太田　　　　　　　　,43.09,144.778,85,30,-107,-107,-60,-9,38,82,126,145,114,49,-13,-78,15
19416,白糠　　　　　　　　,42.97,144.062,9,30,-130,-130,-72,-18,33,83,128,146,110,36,-28,-95,5
19432,釧路　　　　　　　　,42.985,144.377,5,30,-98,-94,-42,7,54,95,136,157,129,61,-3,-70,28
19451,知方学　　　　　　　,42.938,144.735,149,30,-79,-81,-45,0,43,82,125,147,128,75,12,-49,30
20146,陸別　　　　　　　　,43.472,143.753,210,30,-196,-188,-106,-25,34,91,140,150,98,18,-53,-149,-16
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,-169,-164,-107,-32,25,81,128,133,81,11,-47,-125,-15
20266,上士幌　　　　　　　,43.242,143.295,287,30,-134,-132,-77,-10,46,95,138,150,107,37,-27,-100,8
20276,足寄　　　　　　　　,43.243,143.553,90,30,-163,-152,-75,-11,48,102,148,160,111,32,-36,-122,4
20341,本別　　　　　　　　,43.132,143.6,67,30,-161,-149,-69,-5,51,102,146,159,115,37,-27,-117,7
20356,新得　　　　　　　　,43.077,142.84,178,30,-111,-107,-57,0,55,103,147,157,114,45,-11,-73,22
20361,鹿追　　　　　　　　,43.103,142.995,206,30,-119,-118,-65,-2,55,101,145,156,115,47,-13,-82,18
20371,駒場　　　　　　　　,43.05,143.183,112,30,-156,-152,-78,-10,45,95,141,153,109,35,-25,-107,4
20421,芽室　　　　　　　　,42.9,143.043,90,30,-159,-154,-79,-6,50,100,145,157,113,37,-26,-113,5
20432,帯広　　　　　　　　,42.922,143.212,38,30,-130,-120,-54,8,62,108,151,165,127,53,-11,-89,22
20441,池田　　　　　　　　,42.92,143.458,42,30,-154,-144,-74,-12,43,94,139,154,112,34,-29,-113,4
20506,浦幌　　　　　　　　,42.808,143.657,20,30,-132,-123,-61,-4,51,98,142,158,121,44,-21,-96,15
20551,帯広泉　　　　　　　,42.733,143.217,149,18,-169,-157,-82,-12,47,98,141,156,111,30,-35,-126,0
20556,糠内　　　　　　　　,42.787,143.328,70,30,-184,-173,-91,-18,37,88,135,147,103,23,-43,-138,-9
20601,上札内　　　　　　　,42.642,143.097,251,30,-155,-152,-90,-13,43,91,136,147,104,33,-31,-115,-1
20606,更別　　　　　　　　,42.652,143.195,185,30,-154,-150,-84,-6,50,96,140,154,114,41,-27,-115,5
20631,大津　　　　　　　　,42.687,143.647,4,30,-139,-132,-64,-4,46,92,136,154,120,45,-22,-98,11
20696,大樹　　　　　　　　,42.5,143.273,87,30,-168,-168,-94,-18,38,88,136,150,109,34,-34,-123,-4
20751,広尾　　　　　　　　,42.293,143.317,32,30,-92,-91,-44,9,58,98,141,159,131,68,6,-58,32
21111,厚真　　　　　　　　,42.73,141.888,20,30,-138,-133,-67,-6,56,111,157,167,115,42,-17,-96,16
21126,穂別　　　　　　　　,42.762,142.143,56,30,-158,-155,-83,-12,51,108,157,164,109,33,-27,-107,7
21161,大滝　　　　　　　　,42.67,141.078,390,30,-122,-123,-81,-19,35,90,140,147,93,23,-31,-92,5
21171,森野　　　　　　　　,42.63,141.247,170,30,-97,-98,-58,-9,44,98,145,159,113,42,-13,-68,21
21187,苫小牧　　　　　　　,42.623,141.547,6,30,-81,-79,-37,13,66,115,161,180,138,64,2,-54,41
21226,大岸　　　　　　　　,42.59,140.643,4,30,-88,-87,-49,-2,53,110,159,171,123,52,-6,-60,31
21261,白老　　　　　　　　,42.543,141.352,6,30,-86,-85,-44,3,56,108,154,171,128,57,-2,-58,34
21276,鵡川　　　　　　　　,42.59,141.933,10,30,-125,-121,-55,-3,56,110,157,169,117,43,-16,-87,20
21297,伊達　　　　　　　　,42.475,140.848,3,13,-68,-68,-28,12,71,124,173,184,141,71,13,-39,49
21312,登別　　　　　　　　,42.458,141.118,197,30,-73,-72,-38,12,61,104,150,166,128,65,6,-49,38
21323,室蘭　　　　　　　　,42.312,140.975,40,30,-40,-40,-13,30,76,119,164,186,157,98,35,-18,63
22036,日高　　　　　　　　,42.877,142.442,280,30,-136,-134,-80,-14,47,104,154,159,107,32,-27,-97,9
22141,日高門別　　　　　　,42.497,142.053,47,30,-103,-100,-46,6,61,111,158,174,128,56,-5,-69,31
22156,新和　　　　　　　　,42.543,142.333,60,30,-145,-140,-73,-17,45,103,157,164,110,29,-32,-103,8
22241,静内　　　　　　　　,42.343,142.362,10,30,-78,-77,-33,14,66,114,161,178,137,68,9,-49,43
22291,三石　　　　　　　　,42.245,142.662,10,30,-113,-112,-61,-18,37,94,148,160,110,35,-17,-75,16
22306,中杵臼　　　　　　　,42.223,142.948,98,30,-136,-133,-71,-13,43,94,146,156,106,30,-24,-91,9
22327,浦河　　　　　　　　,42.162,142.777,37,30,-57,-56,-25,18,64,107,153,174,144,83,25,-31,50
22391,えりも岬　　　　　　,41.925,143.243,63,30,-40,-43,-19,13,50,90,134,158,149,102,42,-13,53
23031,長万部　　　　　　　,42.517,140.373,6,30,-87,-86,-46,3,56,111,159,174,126,54,-5,-61,33
23086,八雲　　　　　　　　,42.252,140.272,8,30,-71,-69,-34,15,66,114,162,176,129,60,4,-47,42
23166,森　　　　　　　　　,42.067,140.588,125,19,-80,-80,-36,11,62,110,156,173,130,64,4,-55,39
23206,川汲　　　　　　　　,41.905,140.97,25,30,-53,-53,-20,25,73,115,162,180,146,83,22,-32,54
23226,北斗　　　　　　　　,41.887,140.653,25,30,-81,-78,-37,15,70,119,166,179,134,63,6,-52,42
23232,函館　　　　　　　　,41.817,140.753,35,30,-60,-57,-22,28,80,126,173,189,146,78,18,-36,55
23281,高松　　　　　　　　,41.77,140.822,34,18,-74,-71,-31,12,66,118,166,184,143,71,12,-45,46
23326,木古内　　　　　　　,41.68,140.437,10,30,-57,-54,-26,18,71,118,167,185,140,71,15,-34,51
23376,松前　　　　　　　　,41.423,140.087,30,30,-30,-27,1,47,94,135,181,200,167,109,48,-7,77
24041,せたな　　　　　　　,42.45,139.852,10,30,-47,-44,-16,24,72,120,168,182,139,79,25,-25,56
24051,今金　　　　　　　　,42.428,140.008,19,30,-78,-75,-43,5,61,114,162,173,119,49,0,-50,36
24101,奥尻　　　　　　　　,42.248,139.557,5,21,-24,-22,7,50,93,136,179,201,175,118,51,-5,80
24141,熊石　　　　　　　　,42.128,139.985,12,30,-47,-43,-15,30,79,126,172,186,148,87,27,-25,61
24156,米岡　　　　　　　　,42.072,139.432,49,18,-39,-35,-5,36,82,131,175,196,162,101,39,-18,69
24201,鶉　　　　　　　　　,41.93,140.312,53,30,-87,-82,-46,4,60,112,162,170,117,47,-1,-53,33
24217,江差　　　　　　　　,41.867,140.123,4,30,-33,-30,-3,42,89,135,180,197,159,98,41,-11,72
31001,大間　　　　　　　　,41.527,140.912,14,30,-24,-23,0,41,85,124,169,191,160,103,48,-3,73
31111,むつ　　　　　　　　,41.283,141.21,3,30,-49,-49,-20,28,78,122,169,184,142,72,21,-25,56
31121,小田野沢　　　　　　,41.235,141.397,6,30,-46,-48,-20,25,73,114,162,181,144,75,21,-25,55
31136,今別　　　　　　　　,41.18,140.482,30,30,-33,-32,-9,33,81,124,173,190,151,88,35,-13,66
31156,脇野沢　　　　　　　,41.145,140.822,15,30,-31,-31,-10,29,77,122,171,188,151,88,35,-11,65
31186,市浦　　　　　　　　,41.057,140.347,20,30,-34,-32,-9,34,84,131,179,194,150,86,33,-12,67
31201,蟹田　　　　　　　　,41.045,140.633,5,30,-48,-47,-23,22,77,126,175,190,143,70,17,-26,56
31296,五所川原　　　　　　,40.808,140.458,9,30,-42,-42,-15,35,94,141,184,196,150,85,30,-17,67
31312,青森　　　　　　　　,40.822,140.768,3,30,-35,-33,-8,41,94,141,186,200,158,91,34,-14,71
31332,野辺地　　　　　　　,40.885,141.16,14,13,-35,-35,-12,25,82,125,175,191,152,87,35,-14,65
31336,六ケ所　　　　　　　,40.885,141.272,80,30,-44,-44,-19,28,79,120,165,183,148,82,26,-22,58
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,-29,-29,-7,36,85,132,179,192,153,93,39,-8,70
31386,青森大谷　　　　　　,40.733,140.688,198,18,-63,-63,-32,10,66,115,162,177,127,59,9,-39,44
31436,深浦　　　　　　　　,40.645,139.932,66,30,-24,-22,1,45,96,141,187,200,159,100,47,-3,77
31461,弘前　　　　　　　　,40.612,140.455,30,30,-46,-46,-18,32,89,137,182,193,149,82,22,-24,63
31466,黒石　　　　　　　　,40.667,140.585,30,30,-52,-52,-21,33,91,139,182,192,145,78,23,-26,61
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,-100,-98,-68,-8,51,98,146,153,107,42,-20,-76,19
31506,三沢　　　　　　　　,40.675,141.375,39,30,-44,-42,-13,36,88,129,173,192,155,89,29,-20,64
31586,十和田　　　　　　　,40.607,141.233,55,30,-62,-62,-26,21,79,125,171,183,139,68,12,-35,51
31602,八戸　　　　　　　　,40.527,141.522,27,30,-39,-37,-9,40,92,133,177,195,157,90,30,-16,68
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,-69,-68,-34,18,78,128,175,184,135,65,9,-41,48
31662,休屋　　　　　　　　,40.427,140.898,414,30,-67,-66,-39,9,64,114,165,176,131,65,9,-42,43
31721,三戸　　　　　　　　,40.383,141.257,60,30,-63,-61,-28,21,81,129,176,187,141,65,8,-36,52
32056,八森　　　　　　　　,40.413,139.948,34,30,-19,-19,5,49,102,147,193,204,164,106,52,3,83
32111,能代　　　　　　　　,40.198,140.032,6,30,-25,-24,0,44,103,152,196,206,161,97,41,-3,79
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,-47,-47,-21,25,87,140,187,194,146,74,18,-22,61
32136,大館　　　　　　　　,40.252,140.505,49,30,-59,-58,-27,23,87,139,186,194,145,70,13,-31,57
32146,鹿角　　　　　　　　,40.215,140.787,123,30,-71,-69,-37,16,80,134,179,185,136,63,7,-41,48
32181,脇神　　　　　　　　,40.192,140.372,84,18,-53,-55,-26,15,79,131,180,191,141,65,13,-29,54
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,-56,-54,-28,17,75,128,175,183,137,68,13,-32,52
32266,八幡平　　　　　　　,40.013,140.802,578,30,-78,-76,-48,4,58,105,154,161,116,51,-2,-52,33
32286,男鹿　　　　　　　　,39.912,139.9,20,30,-32,-34,-10,35,95,141,189,197,151,83,30,-11,70
32287,大潟　　　　　　　　,40.0,139.95,-3,30,-31,-31,-9,33,96,146,191,199,152,85,33,-8,71
32296,五城目　　　　　　　,39.938,140.115,6,30,-35,-36,-12,32,94,145,192,200,154,86,30,-13,70
32311,阿仁合　　　　　　　,39.993,140.403,120,30,-50,-50,-26,18,80,131,179,187,142,73,17,-25,56
32402,秋田　　　　　　　　,39.717,140.098,6,30,-21,-21,4,52,111,160,204,216,171,104,45,0,85
32407,岩見三内　　　　　　,39.707,140.287,41,30,-45,-45,-22,24,86,138,186,194,146,75,20,-20,62
32451,雄和　　　　　　　　,39.615,140.218,93,18,-36,-38,-10,34,97,147,192,203,158,89,33,-12,71
32466,角館　　　　　　　　,39.603,140.557,56,30,-49,-47,-21,29,92,146,190,198,152,81,22,-21,64
32476,田沢湖　　　　　　　,39.698,140.732,230,30,-60,-59,-31,18,81,135,183,193,145,72,12,-32,55
32496,大正寺　　　　　　　,39.527,140.233,20,30,-38,-39,-18,24,85,138,185,193,147,77,20,-17,63
32551,大曲　　　　　　　　,39.49,140.495,30,30,-51,-48,-21,33,98,154,196,203,156,83,23,-22,67
32571,本荘　　　　　　　　,39.36,140.055,11,30,-19,-21,1,42,103,153,196,206,162,98,43,3,81
32581,東由利　　　　　　　,39.305,140.288,117,30,-47,-50,-27,20,85,141,187,195,147,76,19,-20,61
32596,横手　　　　　　　　,39.32,140.555,59,30,-43,-41,-15,36,99,151,197,206,161,91,29,-18,71
32616,にかほ　　　　　　　,39.255,139.913,7,30,-2,-3,17,58,113,158,203,216,177,118,64,20,95
32626,矢島　　　　　　　　,39.235,140.137,46,30,-32,-34,-12,31,93,145,190,198,154,87,31,-8,70
32691,湯沢　　　　　　　　,39.187,140.463,74,30,-50,-49,-23,27,91,148,190,196,152,83,23,-22,64
32771,湯の岱　　　　　　　,38.96,140.528,335,30,-50,-50,-26,18,79,130,176,186,144,78,19,-24,57
33006,種市　　　　　　　　,40.403,141.7,70,30,-42,-43,-18,25,75,117,164,181,146,81,23,-22,57
33026,軽米　　　　　　　　,40.325,141.467,148,30,-75,-73,-36,15,71,118,168,178,132,57,1,-45,43
33071,二戸　　　　　　　　,40.298,141.298,87,30,-66,-64,-31,18,77,126,174,183,138,64,6,-38,49
33136,山形　　　　　　　　,40.148,141.572,290,30,-72,-70,-39,11,64,111,162,171,126,53,-2,-45,39
33146,久慈　　　　　　　　,40.168,141.748,13,30,-47,-49,-20,24,77,123,169,185,145,74,14,-27,55
33166,荒屋　　　　　　　　,40.103,141.05,290,30,-76,-72,-41,12,73,125,171,180,132,59,4,-44,43
33176,奥中山　　　　　　　,40.06,141.225,430,30,-96,-92,-55,3,61,113,162,171,123,49,-10,-61,31
33186,葛巻　　　　　　　　,40.04,141.457,418,30,-82,-80,-45,8,63,113,162,170,124,52,-5,-52,36
33206,普代　　　　　　　　,40.003,141.883,8,30,-53,-54,-26,19,73,119,167,181,142,72,10,-31,52
33226,岩手松尾　　　　　　,39.952,141.065,275,30,-79,-76,-37,14,78,130,175,183,133,58,1,-45,45
33296,好摩　　　　　　　　,39.868,141.167,205,30,-74,-71,-30,20,84,136,182,190,141,63,5,-40,50
33326,岩泉　　　　　　　　,39.847,141.795,105,30,-50,-50,-20,27,81,125,172,182,141,71,12,-28,55
33336,小本　　　　　　　　,39.847,141.963,3,30,-47,-48,-19,28,82,127,171,188,152,86,20,-24,60
33371,薮川　　　　　　　　,39.783,141.328,680,30,-132,-130,-83,-21,35,91,147,153,103,25,-33,-87,6
33421,雫石　　　　　　　　,39.697,140.975,195,30,-72,-68,-32,18,80,135,179,186,137,62,4,-38,49
33431,盛岡　　　　　　　　,39.698,141.165,155,30,-52,-48,-18,32,91,142,188,198,152,79,18,-25,63
33441,区界　　　　　　　　,39.65,141.353,734,28,-112,-108,-71,-9,47,97,153,158,111,35,-21,-74,17
