番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
34392,仙台　　　　　　　　,38.262,140.897,39,30,21,18,11,1,0,0,0,0,0,0,0,9,59
34461,白石　　　　　　　　,38.015,140.612,86,30,43,33,16,1,0,0,0,0,0,0,0,15,109
35052,酒田　　　　　　　　,38.908,139.843,3,30,85,62,20,0,0,0,0,0,0,0,3,40,211
35116,金山　　　　　　　　,38.878,140.332,170,30,281,208,134,14,0,0,0,0,0,0,12,164,813
35146,狩川　　　　　　　　,38.8,139.973,17,30,209,165,69,4,0,0,0,0,0,0,5,84,518
35162,新庄　　　　　　　　,38.757,140.312,105,30,233,165,77,6,0,0,0,0,0,0,12,148,637
35176,向町　　　　　　　　,38.758,140.517,212,30,277,212,142,17,0,0,0,0,0,0,13,173,814
35201,櫛引　　　　　　　　,38.672,139.848,33,30,199,160,60,2,0,0,0,0,0,0,6,94,508
35216,肘折　　　　　　　　,38.607,140.163,330,30,459,343,212,80,13,0,0,0,0,0,49,325,1469
35231,尾花沢　　　　　　　,38.608,140.412,106,30,322,231,145,17,0,0,0,0,0,0,18,216,948
35361,大井沢　　　　　　　,38.39,139.993,440,30,378,291,196,69,3,0,0,0,0,0,40,278,1265
35376,左沢　　　　　　　　,38.37,140.192,133,30,227,185,85,3,0,0,0,0,0,0,3,116,613
35426,山形　　　　　　　　,38.255,140.345,153,30,103,79,35,2,0,0,0,0,0,0,4,66,285
35456,長井　　　　　　　　,38.105,140.015,210,30,260,200,112,9,0,0,0,0,0,0,5,140,731
35486,小国　　　　　　　　,38.078,139.735,140,30,336,257,159,23,0,0,0,0,0,0,10,176,958
35552,米沢　　　　　　　　,37.912,140.143,245,30,267,196,103,8,0,0,0,0,0,0,7,146,711
36056,茂庭　　　　　　　　,37.892,140.437,200,29,140,103,40,4,0,0,0,0,0,0,2,70,353
36127,福島　　　　　　　　,37.758,140.47,67,30,49,34,14,1,0,0,0,0,0,0,1,24,122
36251,西会津　　　　　　　,37.588,139.657,165,30,237,187,107,13,0,0,0,0,0,1,3,118,663
36276,猪苗代　　　　　　　,37.552,140.108,519,30,203,172,101,11,0,0,0,0,0,0,14,129,627
36342,金山　　　　　　　　,37.473,139.528,296,13,324,242,155,48,0,0,0,0,0,0,7,203,975
36361,若松　　　　　　　　,37.488,139.91,212,30,121,90,41,3,0,0,0,0,0,0,1,72,328
36426,只見　　　　　　　　,37.343,139.313,377,30,387,300,195,82,4,0,0,0,0,0,16,256,1233
36536,南郷　　　　　　　　,37.265,139.537,494,30,306,249,175,42,0,0,0,0,0,0,16,211,1010
36562,湯本　　　　　　　　,37.277,140.063,646,30,195,159,128,15,0,0,0,0,0,0,10,118,610
36641,田島　　　　　　　　,37.207,139.795,544,30,187,153,96,10,0,0,0,0,0,0,6,110,562
36667,白河　　　　　　　　,37.132,140.215,355,30,36,25,14,2,0,0,0,0,0,0,1,12,90
36716,桧枝岐　　　　　　　,37.01,139.375,973,30,325,281,212,92,3,0,0,0,0,0,39,259,1221
40201,水戸　　　　　　　　,36.38,140.467,29,30,4,6,1,0,0,0,0,0,0,0,0,1,12
40336,つくば　　　　　　　,36.057,140.125,25,30,6,5,1,0,0,0,0,0,0,0,0,1,13
41011,那須高原　　　　　　,37.123,140.035,749,30,103,79,45,7,0,0,0,0,0,0,4,55,296
41116,土呂部　　　　　　　,36.892,139.568,925,30,114,94,73,12,0,0,0,0,0,0,6,64,365
41166,奥日光　　　　　　　,36.738,139.5,1292,30,63,56,57,13,0,0,0,0,0,0,3,33,227
41277,宇都宮　　　　　　　,36.548,139.868,119,30,7,8,2,0,0,0,0,0,0,0,0,1,18
42046,藤原　　　　　　　　,36.863,139.058,700,30,348,272,183,69,2,0,0,0,0,0,29,258,1152
42091,みなかみ　　　　　　,36.773,138.965,524,30,296,241,145,30,0,0,0,0,0,0,11,187,906
42121,草津　　　　　　　　,36.617,138.592,1223,30,175,156,149,38,0,0,0,0,0,0,9,112,644
42251,前橋　　　　　　　　,36.405,139.06,112,30,8,9,2,0,0,0,0,0,0,0,0,1,19
43056,熊谷　　　　　　　　,36.15,139.38,30,30,7,7,1,0,0,0,0,0,0,0,0,1,16
43156,秩父　　　　　　　　,35.99,139.073,232,30,15,12,6,1,0,0,0,0,0,0,0,2,36
44132,東京　　　　　　　　,35.692,139.75,25,30,4,4,0,0,0,0,0,0,0,0,0,0,8
45147,銚子　　　　　　　　,35.738,140.857,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0
45148,銚子　　　　　　　　,35.738,140.857,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0
45212,千葉　　　　　　　　,35.602,140.103,3,30,2,4,0,0,0,0,0,0,0,0,0,0,7
46106,横浜　　　　　　　　,35.438,139.652,39,30,4,4,0,0,0,0,0,0,0,0,0,0,9
48031,野沢温泉　　　　　　,36.912,138.442,576,30,366,282,170,35,0,0,0,0,0,0,16,223,1087
48061,信濃町　　　　　　　,36.808,138.197,685,30,241,189,123,12,0,0,0,0,0,0,12,149,726
48066,飯山　　　　　　　　,36.875,138.375,313,30,303,228,121,15,0,0,0,0,0,0,4,157,821
48097,小谷　　　　　　　　,36.822,137.93,550,30,288,221,143,26,0,0,0,0,0,0,8,171,852
48141,白馬　　　　　　　　,36.698,137.862,703,30,216,174,110,7,0,0,0,0,0,0,14,130,655
48156,長野　　　　　　　　,36.662,138.192,418,30,63,50,17,2,0,0,0,0,0,0,1,30,163
48191,大町　　　　　　　　,36.523,137.832,784,30,164,133,76,5,0,0,0,0,0,0,6,73,454
48216,菅平　　　　　　　　,36.532,138.325,1253,30,192,153,136,35,0,0,0,0,0,0,12,121,648
48331,軽井沢　　　　　　　,36.342,138.547,999,30,44,38,33,5,0,0,0,0,0,0,1,19,141
48361,松本　　　　　　　　,36.247,137.97,610,30,33,22,12,1,0,0,0,0,0,0,0,8,76
48491,諏訪　　　　　　　　,36.045,138.108,760,28,27,24,8,1,0,0,0,0,0,0,0,10,71
48531,開田高原　　　　　　,35.938,137.602,1130,30,127,115,91,14,0,0,0,0,0,0,6,79,430
48767,飯田　　　　　　　　,35.523,137.822,516,30,25,22,4,0,0,0,0,0,0,0,1,9,61
49142,甲府　　　　　　　　,35.667,138.553,273,30,9,11,1,0,0,0,0,0,0,0,0,1,23
49251,河口湖　　　　　　　,35.5,138.76,860,30,37,28,20,4,0,0,0,0,0,0,1,7,97
50331,静岡　　　　　　　　,34.975,138.403,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0
51106,名古屋　　　　　　　,35.167,136.965,51,30,4,5,0,0,0,0,0,0,0,0,0,3,12
52041,河合　　　　　　　　,36.305,137.1,471,30,289,223,126,15,0,0,0,0,0,0,9,169,799
52051,神岡　　　　　　　　,36.322,137.308,455,30,217,172,94,6,0,0,0,0,0,0,5,123,611
52081,白川　　　　　　　　,36.273,136.897,478,30,340,251,149,19,1,0,0,0,0,0,12,201,972
52146,高山　　　　　　　　,36.155,137.253,560,30,117,90,29,3,0,0,0,0,0,0,2,66,305
52221,長滝　　　　　　　　,35.923,136.832,430,29,223,162,88,2,0,0,0,0,0,0,7,136,597
52381,樽見　　　　　　　　,35.638,136.602,190,30,144,109,27,0,0,0,0,0,0,0,0,68,346
52571,関ケ原　　　　　　　,35.363,136.467,130,24,59,42,8,0,0,0,0,0,0,0,0,29,131
52586,岐阜　　　　　　　　,35.4,136.762,13,30,14,10,1,0,0,0,0,0,0,0,0,9,34
53133,津　　　　　　　　　,34.733,136.518,3,30,2,3,0,0,0,0,0,0,0,0,0,1,6
54157,相川　　　　　　　　,38.028,138.24,6,30,28,25,4,0,0,0,0,0,0,0,0,9,67
54191,下関　　　　　　　　,38.092,139.563,33,30,206,168,58,2,0,0,0,0,0,0,3,87,519
54232,新潟　　　　　　　　,37.893,139.018,4,30,63,48,8,0,0,0,0,0,0,0,0,19,139
54296,新津　　　　　　　　,37.792,139.087,3,30,104,86,22,0,0,0,0,0,0,0,0,38,249
54421,津川　　　　　　　　,37.672,139.447,100,30,253,200,96,8,0,0,0,0,0,0,5,115,658
54501,長岡　　　　　　　　,37.45,138.823,23,30,197,155,52,1,0,0,0,0,0,0,1,76,477
54541,柏崎　　　　　　　　,37.352,138.553,7,30,123,108,24,1,0,0,0,0,0,0,0,34,290
54566,守門　　　　　　　　,37.347,139.043,222,30,398,302,182,60,4,0,0,0,0,0,23,259,1243
54616,小出　　　　　　　　,37.227,138.963,98,30,327,264,126,21,0,0,0,0,0,0,5,164,900
54651,高田　　　　　　　　,37.107,138.247,13,30,171,139,46,2,0,0,0,0,0,0,0,67,413
54661,安塚　　　　　　　　,37.107,138.457,126,30,293,236,125,13,0,0,0,0,0,0,2,134,799
54676,十日町　　　　　　　,37.143,138.727,170,30,354,263,139,25,0,0,0,0,0,0,7,193,967
54721,能生　　　　　　　　,37.083,138.023,55,30,204,181,62,2,0,0,0,0,0,0,0,72,505
54816,関山　　　　　　　　,36.933,138.222,350,30,385,291,159,18,0,0,0,0,0,0,12,220,1061
54836,津南　　　　　　　　,36.997,138.683,452,30,436,313,191,58,3,0,0,0,0,0,26,290,1301
54841,湯沢　　　　　　　　,36.942,138.81,340,30,377,288,159,20,0,0,0,0,0,0,12,210,1054
55022,朝日　　　　　　　　,36.937,137.563,43,30,104,86,15,1,0,0,0,0,0,0,0,37,240
55041,氷見　　　　　　　　,36.825,136.968,1,30,111,72,11,1,0,0,0,0,0,0,0,46,239
55056,魚津　　　　　　　　,36.822,137.428,48,30,133,112,21,2,0,0,0,0,0,0,1,55,325
55091,伏木　　　　　　　　,36.792,137.055,12,30,107,71,15,1,0,0,0,0,0,0,0,46,238
55102,富山　　　　　　　　,36.708,137.202,9,30,104,84,17,1,0,0,0,0,0,0,0,49,253
55141,砺波　　　　　　　　,36.61,136.955,69,30,159,128,26,1,0,0,0,0,0,0,0,62,374
55267,猪谷　　　　　　　　,36.473,137.237,215,30,262,213,83,3,0,0,0,0,0,0,1,127,695
56036,珠洲　　　　　　　　,37.447,137.287,4,30,89,67,13,0,0,0,0,0,0,0,0,35,202
56052,輪島　　　　　　　　,37.39,136.895,5,30,54,42,8,0,0,0,0,0,0,0,0,18,121
56146,七尾　　　　　　　　,37.03,136.992,58,30,73,54,11,0,0,0,0,0,0,0,0,26,163
