番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12411,上川　　　　　　　　,43.847,142.753,324,30,0,0,0,0,0,0,3,6,0,0,0,0,9
12442,旭川　　　　　　　　,43.757,142.372,120,30,0,0,0,0,0,1,20,35,2,0,0,0,58
12451,東川　　　　　　　　,43.702,142.508,215,30,0,0,0,0,0,0,16,24,1,0,0,0,42
12501,東神楽　　　　　　　,43.67,142.447,211,18,0,0,0,0,0,0,12,20,1,0,0,0,33
12512,志比内　　　　　　　,43.643,142.582,310,28,0,0,0,0,0,0,6,12,0,0,0,0,20
12551,美瑛　　　　　　　　,43.588,142.493,250,30,0,0,0,0,0,0,9,15,1,0,0,0,26
12596,上富良野　　　　　　,43.455,142.465,220,30,0,0,0,0,0,1,21,31,3,0,0,0,56
12626,富良野　　　　　　　,43.333,142.4,174,30,0,0,0,0,0,1,19,27,2,0,0,0,49
12632,麓郷　　　　　　　　,43.302,142.522,315,30,0,0,0,0,0,0,6,12,1,0,0,0,19
12691,幾寅　　　　　　　　,43.168,142.568,350,30,0,0,0,0,0,0,6,8,0,0,0,0,14
12746,占冠　　　　　　　　,42.978,142.395,332,30,0,0,0,0,0,0,1,4,0,0,0,0,5
13061,天塩　　　　　　　　,44.893,141.762,9,30,0,0,0,0,0,0,0,1,0,0,0,0,2
13086,遠別　　　　　　　　,44.718,141.807,7,30,0,0,0,0,0,0,3,5,1,0,0,0,8
13121,初山別　　　　　　　,44.523,141.77,27,30,0,0,0,0,0,0,2,6,2,0,0,0,10
13146,焼尻　　　　　　　　,44.428,141.422,38,30,0,0,0,0,0,0,1,1,0,0,0,0,2
13181,羽幌　　　　　　　　,44.363,141.7,8,30,0,0,0,0,0,0,3,11,3,0,0,0,17
13261,達布　　　　　　　　,44.048,141.857,30,30,0,0,0,0,0,0,5,12,1,0,0,0,19
13277,留萌　　　　　　　　,43.945,141.632,24,30,0,0,0,0,0,0,3,14,3,0,0,0,20
13311,増毛　　　　　　　　,43.848,141.51,20,30,0,0,0,0,0,0,5,17,2,0,0,0,26
13321,幌糠　　　　　　　　,43.853,141.76,20,30,0,0,0,0,0,0,4,9,0,0,0,0,13
14026,浜益　　　　　　　　,43.582,141.387,3,30,0,0,0,0,0,0,8,20,4,0,0,0,31
14071,厚田　　　　　　　　,43.397,141.437,5,30,0,0,0,0,0,0,6,13,2,0,0,0,20
14101,新篠津　　　　　　　,43.22,141.645,9,30,0,0,0,0,0,0,4,16,2,0,0,0,22
14116,山口　　　　　　　　,43.148,141.222,5,30,0,0,0,0,0,0,10,31,5,0,0,0,47
14121,石狩　　　　　　　　,43.193,141.37,5,30,0,0,0,0,0,0,6,15,1,0,0,0,22
14136,江別　　　　　　　　,43.11,141.602,8,21,0,0,0,0,0,0,3,13,3,0,0,0,19
14163,札幌　　　　　　　　,43.06,141.328,17,30,0,0,0,0,0,1,24,46,7,0,0,0,78
14206,恵庭島松　　　　　　,42.927,141.565,30,30,0,0,0,0,0,0,2,13,1,0,0,0,16
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,0,0,0,0,0,0,0,3,0,0,0,0,3
14296,千歳　　　　　　　　,42.775,141.692,22,18,0,0,0,0,0,0,2,13,2,0,0,0,16
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,0,0,0,0,0,0,1,1,0,0,0,0,2
15076,幌加内　　　　　　　,44.01,142.16,159,30,0,0,0,0,0,1,5,10,0,0,0,0,16
15116,石狩沼田　　　　　　,43.815,141.927,63,30,0,0,0,0,0,0,5,13,0,0,0,0,19
15161,深川　　　　　　　　,43.718,142.073,55,30,0,0,0,0,0,0,6,16,0,0,0,0,23
15231,空知吉野　　　　　　,43.595,141.732,100,30,0,0,0,0,0,0,5,12,0,0,0,0,18
15241,滝川　　　　　　　　,43.57,141.938,50,30,0,0,0,0,0,0,7,18,1,0,0,0,27
15251,芦別　　　　　　　　,43.52,142.19,91,30,0,0,0,0,0,1,19,31,1,0,0,0,51
15311,月形　　　　　　　　,43.33,141.617,50,30,0,0,0,0,0,0,4,15,1,0,0,0,21
15321,美唄　　　　　　　　,43.363,141.827,16,30,0,0,0,0,0,0,8,23,2,0,0,0,34
15356,岩見沢　　　　　　　,43.212,141.785,42,30,0,0,0,0,0,0,11,28,3,0,0,0,41
15431,長沼　　　　　　　　,43.012,141.693,13,30,0,0,0,0,0,0,5,16,2,0,0,0,23
15442,夕張　　　　　　　　,43.038,141.957,293,30,0,0,0,0,0,0,2,6,0,0,0,0,8
16026,美国　　　　　　　　,43.272,140.563,75,30,0,0,0,0,0,0,5,16,2,0,0,0,23
16061,神恵内　　　　　　　,43.145,140.423,50,30,0,0,0,0,0,0,2,12,3,0,0,0,18
16076,余市　　　　　　　　,43.182,140.758,20,30,0,0,0,0,0,0,12,26,3,0,0,0,41
16091,小樽　　　　　　　　,43.182,141.015,25,30,0,0,0,0,0,0,9,26,5,0,0,0,40
16156,共和　　　　　　　　,42.98,140.603,15,30,0,0,0,0,0,0,5,22,5,0,0,0,32
16206,蘭越　　　　　　　　,42.81,140.542,39,30,0,0,0,0,0,0,5,17,1,0,0,0,23
16217,倶知安　　　　　　　,42.9,140.757,176,30,0,0,0,0,0,0,5,14,1,0,0,0,19
16252,寿都　　　　　　　　,42.795,140.223,33,30,0,0,0,0,0,0,6,15,2,0,0,0,23
16281,真狩　　　　　　　　,42.775,140.88,440,30,0,0,0,0,0,0,0,2,0,0,0,0,2
16286,喜茂別　　　　　　　,42.793,140.948,264,30,0,0,0,0,0,0,1,3,0,0,0,0,4
16321,黒松内　　　　　　　,42.663,140.31,27,30,0,0,0,0,0,0,4,10,0,0,0,0,14
17036,雄武　　　　　　　　,44.58,142.963,14,30,0,0,0,0,0,0,6,12,1,0,0,0,20
17076,興部　　　　　　　　,44.47,143.108,8,30,0,0,0,0,0,0,6,12,1,0,0,0,20
17091,西興部　　　　　　　,44.332,142.935,120,30,0,0,0,0,0,0,7,11,0,0,0,0,19
17112,紋別　　　　　　　　,44.345,143.355,16,30,0,0,0,0,0,0,6,14,1,0,0,0,22
17116,紋別小向　　　　　　,44.303,143.403,18,18,0,0,0,0,1,1,5,13,1,0,0,0,20
17166,湧別　　　　　　　　,44.213,143.618,5,30,0,0,0,0,0,0,5,12,1,0,0,0,19
17196,滝上　　　　　　　　,44.177,143.062,165,30,0,0,0,0,0,1,9,14,0,0,0,0,24
17246,常呂　　　　　　　　,44.115,144.037,3,30,0,0,0,0,0,0,7,16,2,0,0,0,25
17306,遠軽　　　　　　　　,44.053,143.54,80,30,0,0,0,0,0,0,11,20,1,0,0,0,34
17316,佐呂間　　　　　　　,44.018,143.76,54,30,0,0,0,0,0,0,9,14,1,0,0,0,24
17341,網走　　　　　　　　,44.017,144.278,38,30,0,0,0,0,0,0,7,16,2,0,0,0,26
17351,宇登呂　　　　　　　,44.052,144.982,144,30,0,0,0,0,0,0,8,14,2,0,0,0,24
17482,白滝　　　　　　　　,43.865,143.153,475,28,0,0,0,0,0,0,5,5,0,0,0,0,12
17501,生田原　　　　　　　,43.917,143.532,199,30,0,0,0,0,0,0,8,12,0,0,0,0,20
17521,北見　　　　　　　　,43.777,143.842,104,30,0,0,0,0,0,0,17,26,2,0,0,0,45
17531,女満別　　　　　　　,43.88,144.163,33,18,0,0,0,0,1,0,11,23,2,0,0,0,37
17546,小清水　　　　　　　,43.842,144.485,52,30,0,0,0,0,0,0,9,18,1,0,0,0,28
17561,斜里　　　　　　　　,43.885,144.7,15,30,0,0,0,0,0,0,8,15,2,0,0,0,24
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,0,0,0,0,0,0,6,8,0,0,0,0,14
17607,境野　　　　　　　　,43.707,143.643,184,30,0,0,0,0,0,0,9,15,1,0,0,0,25
17631,美幌　　　　　　　　,43.77,144.172,60,30,0,0,0,0,0,0,10,17,1,0,0,0,28
17717,津別　　　　　　　　,43.702,144.033,100,30,0,0,0,0,0,0,15,21,2,0,0,0,37
18038,羅臼　　　　　　　　,44.023,145.187,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0
18136,標津　　　　　　　　,43.662,145.132,3,30,0,0,0,0,0,0,1,3,0,0,0,0,4
18161,上標津　　　　　　　,43.52,144.747,160,18,0,0,0,0,0,0,1,4,0,0,0,0,4
18171,中標津　　　　　　　,43.543,144.978,50,30,0,0,0,0,0,0,1,5,0,0,0,0,6
18174,根室中標津　　　　　,43.577,144.96,65,18,0,0,0,0,0,0,1,3,1,0,0,0,4
18256,別海　　　　　　　　,43.382,145.118,23,30,0,0,0,0,0,0,0,3,0,0,0,0,4
18273,根室　　　　　　　　,43.33,145.585,25,30,0,0,0,0,0,0,0,2,0,0,0,0,2
18281,納沙布　　　　　　　,43.393,145.758,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0
18311,厚床　　　　　　　　,43.222,145.227,41,30,0,0,0,0,0,0,0,2,0,0,0,0,2
19021,川湯　　　　　　　　,43.617,144.457,158,30,0,0,0,0,0,0,0,2,0,0,0,0,3
19051,弟子屈　　　　　　　,43.51,144.467,170,30,0,0,0,0,0,0,0,2,0,0,0,0,2
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,0,0,0,0,0,0,4,7,0,0,0,0,11
19151,標茶　　　　　　　　,43.292,144.587,20,30,0,0,0,0,0,0,0,2,0,0,0,0,2
19191,鶴居　　　　　　　　,43.232,144.325,38,30,0,0,0,0,0,0,1,4,0,0,0,0,5
19261,中徹別　　　　　　　,43.198,144.142,80,30,0,0,0,0,0,0,2,5,0,0,0,0,7
19311,榊町　　　　　　　　,43.12,145.11,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,0,0,0,0,0,0,0,2,1,0,0,0,3
19376,太田　　　　　　　　,43.09,144.778,85,30,0,0,0,0,0,0,0,3,0,0,0,0,3
19416,白糠　　　　　　　　,42.97,144.062,9,30,0,0,0,0,0,0,0,1,0,0,0,0,1
19432,釧路　　　　　　　　,42.985,144.377,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
19451,知方学　　　　　　　,42.938,144.735,149,30,0,0,0,0,0,0,0,0,0,0,0,0,0
20146,陸別　　　　　　　　,43.472,143.753,210,30,0,0,0,0,0,0,5,11,0,0,0,0,16
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,0,0,0,0,0,0,0,1,0,0,0,0,1
20266,上士幌　　　　　　　,43.242,143.295,287,30,0,0,0,0,0,0,7,11,0,0,0,0,18
20276,足寄　　　　　　　　,43.243,143.553,90,30,0,0,0,0,0,0,11,21,1,0,0,0,34
20341,本別　　　　　　　　,43.132,143.6,67,30,0,0,0,0,0,0,9,17,1,0,0,0,28
20356,新得　　　　　　　　,43.077,142.84,178,30,0,0,0,0,1,1,15,19,1,0,0,0,37
20361,鹿追　　　　　　　　,43.103,142.995,206,30,0,0,0,0,1,0,13,18,1,0,0,0,34
20371,駒場　　　　　　　　,43.05,143.183,112,30,0,0,0,0,0,0,10,17,1,0,0,0,30
20421,芽室　　　　　　　　,42.9,143.043,90,30,0,0,0,0,0,0,11,15,1,0,0,0,28
20432,帯広　　　　　　　　,42.922,143.212,38,30,0,0,0,0,0,0,11,19,2,0,0,0,33
20441,池田　　　　　　　　,42.92,143.458,42,30,0,0,0,0,0,0,5,10,1,0,0,0,16
20506,浦幌　　　　　　　　,42.808,143.657,20,30,0,0,0,0,0,0,4,9,1,0,0,0,15
20551,帯広泉　　　　　　　,42.733,143.217,149,18,0,0,0,0,1,1,11,13,1,0,0,0,26
20556,糠内　　　　　　　　,42.787,143.328,70,30,0,0,0,0,0,0,4,10,1,0,0,0,15
20601,上札内　　　　　　　,42.642,143.097,251,30,0,0,0,0,0,0,4,9,0,0,0,0,13
20606,更別　　　　　　　　,42.652,143.195,185,30,0,0,0,0,0,0,10,16,1,0,0,0,28
20631,大津　　　　　　　　,42.687,143.647,4,30,0,0,0,0,0,0,0,1,0,0,0,0,1
20696,大樹　　　　　　　　,42.5,143.273,87,30,0,0,0,0,0,0,6,11,1,0,0,0,18
20751,広尾　　　　　　　　,42.293,143.317,32,30,0,0,0,0,0,0,6,13,1,0,0,0,21
21111,厚真　　　　　　　　,42.73,141.888,20,30,0,0,0,0,0,0,2,11,2,0,0,0,14
21126,穂別　　　　　　　　,42.762,142.143,56,30,0,0,0,0,0,0,3,10,0,0,0,0,13
21161,大滝　　　　　　　　,42.67,141.078,390,30,0,0,0,0,0,0,1,1,0,0,0,0,2
21171,森野　　　　　　　　,42.63,141.247,170,30,0,0,0,0,0,0,0,3,0,0,0,0,4
21187,苫小牧　　　　　　　,42.623,141.547,6,30,0,0,0,0,0,0,0,6,0,0,0,0,6
21226,大岸　　　　　　　　,42.59,140.643,4,30,0,0,0,0,0,0,0,8,0,0,0,0,9
21261,白老　　　　　　　　,42.543,141.352,6,30,0,0,0,0,0,0,0,2,0,0,0,0,2
21276,鵡川　　　　　　　　,42.59,141.933,10,30,0,0,0,0,0,0,1,6,1,0,0,0,8
21297,伊達　　　　　　　　,42.475,140.848,3,13,0,0,0,0,0,0,5,23,5,0,0,0,33
21312,登別　　　　　　　　,42.458,141.118,197,30,0,0,0,0,0,0,1,8,0,0,0,0,10
21323,室蘭　　　　　　　　,42.312,140.975,40,30,0,0,0,0,0,0,2,10,1,0,0,0,13
22036,日高　　　　　　　　,42.877,142.442,280,30,0,0,0,0,0,0,4,12,0,0,0,0,18
22141,日高門別　　　　　　,42.497,142.053,47,30,0,0,0,0,0,0,1,7,1,0,0,0,9
22156,新和　　　　　　　　,42.543,142.333,60,30,0,0,0,0,0,0,4,15,1,0,0,0,21
22241,静内　　　　　　　　,42.343,142.362,10,30,0,0,0,0,0,0,1,10,1,0,0,0,12
22291,三石　　　　　　　　,42.245,142.662,10,30,0,0,0,0,0,0,0,3,1,0,0,0,4
22306,中杵臼　　　　　　　,42.223,142.948,98,30,0,0,0,0,0,0,0,2,0,0,0,0,2
22327,浦河　　　　　　　　,42.162,142.777,37,30,0,0,0,0,0,0,0,1,1,0,0,0,2
22391,えりも岬　　　　　　,41.925,143.243,63,30,0,0,0,0,0,0,0,0,0,0,0,0,0
23031,長万部　　　　　　　,42.517,140.373,6,30,0,0,0,0,0,0,0,8,0,0,0,0,8
23086,八雲　　　　　　　　,42.252,140.272,8,30,0,0,0,0,0,0,4,18,1,0,0,0,23
23166,森　　　　　　　　　,42.067,140.588,125,19,0,0,0,0,0,0,4,20,2,0,0,0,27
23206,川汲　　　　　　　　,41.905,140.97,25,30,0,0,0,0,0,0,5,17,1,0,0,0,23
23226,北斗　　　　　　　　,41.887,140.653,25,30,0,0,0,0,0,0,5,28,3,0,0,0,37
23232,函館　　　　　　　　,41.817,140.753,35,30,0,0,0,0,0,0,13,43,6,0,0,0,62
23281,高松　　　　　　　　,41.77,140.822,34,18,0,0,0,0,0,0,1,15,4,0,0,0,21
23326,木古内　　　　　　　,41.68,140.437,10,30,0,0,0,0,0,0,5,20,3,0,0,0,28
23376,松前　　　　　　　　,41.423,140.087,30,30,0,0,0,0,0,0,9,49,12,0,0,0,70
24041,せたな　　　　　　　,42.45,139.852,10,30,0,0,0,0,0,0,2,19,3,0,0,0,24
24051,今金　　　　　　　　,42.428,140.008,19,30,0,0,0,0,0,0,2,14,1,0,0,0,18
24101,奥尻　　　　　　　　,42.248,139.557,5,21,0,0,0,0,0,0,3,25,9,0,0,0,38
24141,熊石　　　　　　　　,42.128,139.985,12,30,0,0,0,0,0,0,4,26,7,0,0,0,38
24156,米岡　　　　　　　　,42.072,139.432,49,18,0,0,0,0,0,0,2,23,9,0,0,0,35
24201,鶉　　　　　　　　　,41.93,140.312,53,30,0,0,0,0,0,0,4,17,1,0,0,0,22
24217,江差　　　　　　　　,41.867,140.123,4,30,0,0,0,0,0,0,6,43,9,0,0,0,58
31001,大間　　　　　　　　,41.527,140.912,14,30,0,0,0,0,0,0,2,23,5,0,0,0,31
31111,むつ　　　　　　　　,41.283,141.21,3,30,0,0,0,0,0,0,25,43,7,0,0,0,73
31121,小田野沢　　　　　　,41.235,141.397,6,30,0,0,0,0,0,0,12,25,4,0,0,0,41
31136,今別　　　　　　　　,41.18,140.482,30,30,0,0,0,0,0,0,17,37,6,0,0,0,62
31156,脇野沢　　　　　　　,41.145,140.822,15,30,0,0,0,0,0,0,16,35,5,0,0,0,56
31186,市浦　　　　　　　　,41.057,140.347,20,30,0,0,0,0,0,0,21,61,9,0,0,0,91
31201,蟹田　　　　　　　　,41.045,140.633,5,30,0,0,0,0,0,0,21,42,6,0,0,0,69
31296,五所川原　　　　　　,40.808,140.458,9,30,0,0,0,0,0,1,50,93,14,0,0,0,158
31312,青森　　　　　　　　,40.822,140.768,3,30,0,0,0,0,0,2,41,86,16,0,0,0,145
31332,野辺地　　　　　　　,40.885,141.16,14,13,0,0,0,0,0,0,13,47,11,0,0,0,70
31336,六ケ所　　　　　　　,40.885,141.272,80,30,0,0,0,0,0,0,16,32,6,0,0,0,51
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,0,0,0,0,0,0,32,64,11,0,0,0,107
31386,青森大谷　　　　　　,40.733,140.688,198,18,0,0,0,0,0,0,24,44,7,0,0,0,74
31436,深浦　　　　　　　　,40.645,139.932,66,30,0,0,0,0,0,0,25,67,12,0,0,0,105
31461,弘前　　　　　　　　,40.612,140.455,30,30,0,0,0,0,0,1,60,97,13,0,0,0,171
31466,黒石　　　　　　　　,40.667,140.585,30,30,0,0,0,0,0,0,47,76,12,0,0,0,134
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,0,0,0,0,0,0,0,0,0,0,0,0,0
31506,三沢　　　　　　　　,40.675,141.375,39,30,0,0,0,0,0,1,36,63,11,0,0,0,111
31586,十和田　　　　　　　,40.607,141.233,55,30,0,0,0,0,0,1,40,59,9,0,0,0,109
31602,八戸　　　　　　　　,40.527,141.522,27,30,0,0,0,0,0,1,42,74,15,0,0,0,132
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,0,0,0,0,0,0,37,58,8,0,0,0,106
31662,休屋　　　　　　　　,40.427,140.898,414,30,0,0,0,0,0,0,5,15,1,0,0,0,21
31721,三戸　　　　　　　　,40.383,141.257,60,30,0,0,0,0,0,1,58,85,12,0,0,0,156
32056,八森　　　　　　　　,40.413,139.948,34,30,0,0,0,0,0,1,38,97,21,0,0,0,160
32111,能代　　　　　　　　,40.198,140.032,6,30,0,0,0,0,0,1,58,126,21,0,0,0,206
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,0,0,0,0,0,1,52,105,16,0,0,0,174
32136,大館　　　　　　　　,40.252,140.505,49,30,0,0,0,0,0,1,53,104,14,0,0,0,172
32146,鹿角　　　　　　　　,40.215,140.787,123,30,0,0,0,0,0,0,34,69,8,0,0,0,111
32181,脇神　　　　　　　　,40.192,140.372,84,18,0,0,0,0,0,1,30,84,13,0,0,0,124
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,0,0,0,0,0,0,24,50,5,0,0,0,79
32266,八幡平　　　　　　　,40.013,140.802,578,30,0,0,0,0,0,0,2,4,0,0,0,0,7
32286,男鹿　　　　　　　　,39.912,139.9,20,30,0,0,0,0,0,0,43,106,17,0,0,0,166
32287,大潟　　　　　　　　,40.0,139.95,-3,30,0,0,0,0,0,1,51,115,19,0,0,0,185
32296,五城目　　　　　　　,39.938,140.115,6,30,0,0,0,0,0,2,57,119,20,0,0,0,198
32311,阿仁合　　　　　　　,39.993,140.403,120,30,0,0,0,0,0,1,38,76,9,0,0,0,124
32402,秋田　　　　　　　　,39.717,140.098,6,30,0,0,0,0,0,5,80,163,31,0,0,0,279
32407,岩見三内　　　　　　,39.707,140.287,41,30,0,0,0,0,0,1,46,105,17,0,0,0,168
32451,雄和　　　　　　　　,39.615,140.218,93,18,0,0,0,0,0,1,46,118,22,0,0,0,187
32466,角館　　　　　　　　,39.603,140.557,56,30,0,0,0,0,0,2,62,123,19,0,0,0,206
32476,田沢湖　　　　　　　,39.698,140.732,230,30,0,0,0,0,0,1,31,79,12,0,0,0,122
32496,大正寺　　　　　　　,39.527,140.233,20,30,0,0,0,0,0,0,41,97,14,0,0,0,152
32551,大曲　　　　　　　　,39.49,140.495,30,30,0,0,0,0,0,3,66,130,22,0,0,0,221
32571,本荘　　　　　　　　,39.36,140.055,11,30,0,0,0,0,0,3,69,136,24,0,0,0,231
32581,東由利　　　　　　　,39.305,140.288,117,30,0,0,0,0,0,1,61,114,17,0,0,0,193
32596,横手　　　　　　　　,39.32,140.555,59,30,0,0,0,0,0,3,83,153,28,0,0,0,267
32616,にかほ　　　　　　　,39.255,139.913,7,30,0,0,0,0,0,1,77,174,37,0,0,0,291
32626,矢島　　　　　　　　,39.235,140.137,46,30,0,0,0,0,0,2,72,126,20,0,0,0,220
32691,湯沢　　　　　　　　,39.187,140.463,74,30,0,0,0,0,0,1,61,116,20,0,0,0,198
32771,湯の岱　　　　　　　,38.96,140.528,335,30,0,0,0,0,0,0,21,46,4,0,0,0,71
33006,種市　　　　　　　　,40.403,141.7,70,30,0,0,0,0,0,0,20,32,3,0,0,0,57
33026,軽米　　　　　　　　,40.325,141.467,148,30,0,0,0,0,0,0,39,59,7,0,0,0,108
33071,二戸　　　　　　　　,40.298,141.298,87,30,0,0,0,0,0,0,44,74,10,0,0,0,127
33136,山形　　　　　　　　,40.148,141.572,290,30,0,0,0,0,0,1,27,42,4,0,0,0,74
33146,久慈　　　　　　　　,40.168,141.748,13,30,0,0,0,0,0,0,23,46,8,0,0,0,79
33166,荒屋　　　　　　　　,40.103,141.05,290,30,0,0,0,0,0,0,26,52,6,0,0,0,84
33176,奥中山　　　　　　　,40.06,141.225,430,30,0,0,0,0,0,0,6,15,0,0,0,0,22
33186,葛巻　　　　　　　　,40.04,141.457,418,30,0,0,0,0,0,0,14,30,2,0,0,0,46
33206,普代　　　　　　　　,40.003,141.883,8,30,0,0,0,0,0,0,21,44,8,0,0,0,72
33226,岩手松尾　　　　　　,39.952,141.065,275,30,0,0,0,0,0,0,38,66,8,0,0,0,113
33296,好摩　　　　　　　　,39.868,141.167,205,30,0,0,0,0,0,0,47,79,12,0,0,0,138
33326,岩泉　　　　　　　　,39.847,141.795,105,30,0,0,0,0,0,2,45,67,8,0,0,0,125
33336,小本　　　　　　　　,39.847,141.963,3,30,0,0,0,0,0,0,16,43,7,0,0,0,64
33371,薮川　　　　　　　　,39.783,141.328,680,30,0,0,0,0,0,0,0,0,0,0,0,0,0
33421,雫石　　　　　　　　,39.697,140.975,195,30,0,0,0,0,0,0,36,67,6,0,0,0,112
33431,盛岡　　　　　　　　,39.698,141.165,155,30,0,0,0,0,0,0,60,103,16,0,0,0,180
33441,区界　　　　　　　　,39.65,141.353,734,28,0,0,0,0,0,0,0,0,0,0,0,0,0
33472,宮古　　　　　　　　,39.647,141.965,43,30,0,0,0,0,0,2,31,59,13,0,0,0,103
33501,紫波　　　　　　　　,39.547,141.127,125,30,0,0,0,0,0,1,56,95,14,0,0,0,166
33526,川井　　　　　　　　,39.598,141.682,192,30,0,0,0,0,0,1,47,69,8,0,0,0,126
33576,花巻　　　　　　　　,39.428,141.135,90,18,0,0,0,0,0,2,59,125,24,0,0,0,211
33581,大迫　　　　　　　　,39.47,141.278,150,30,0,0,0,0,0,1,56,100,15,0,0,0,177
33616,山田　　　　　　　　,39.45,141.957,24,30,0,0,0,0,0,2,29,59,11,0,0,0,98
33631,湯田　　　　　　　　,39.31,140.777,250,30,0,0,0,0,0,0,18,42,4,0,0,0,67
33671,遠野　　　　　　　　,39.338,141.543,275,30,0,0,0,0,0,0,46,74,8,0,0,0,128
33686,新町　　　　　　　　,39.36,141.905,4,10,0,0,0,0,0,0,46,99,16,0,0,0,161
33716,北上　　　　　　　　,39.288,141.11,61,30,0,0,0,0,0,3,75,126,22,0,0,0,231
33751,釜石　　　　　　　　,39.27,141.878,5,30,0,0,0,0,0,3,49,93,20,0,0,0,167
33776,若柳　　　　　　　　,39.14,141.063,97,30,0,0,0,0,0,1,60,101,15,0,0,0,182
33781,江刺　　　　　　　　,39.183,141.162,42,30,0,0,0,0,0,2,76,121,23,0,0,0,229
33801,住田　　　　　　　　,39.142,141.573,80,30,0,0,0,0,0,1,47,85,11,0,0,0,141
33871,陸前高田　　　　　　,39.025,141.63,61,10,0,0,0,0,1,1,43,94,22,0,0,0,162
33877,大船渡　　　　　　　,39.063,141.713,37,30,0,0,0,0,0,3,46,82,11,0,0,0,140
33911,一関　　　　　　　　,38.933,141.125,32,30,0,0,0,0,0,6,86,129,25,0,0,0,250
33921,千厩　　　　　　　　,38.922,141.33,120,30,0,0,0,0,0,1,54,93,13,0,0,0,160
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,0,0,0,0,0,0,8,12,0,0,0,0,20
34026,気仙沼　　　　　　　,38.907,141.557,62,30,0,0,0,0,0,2,42,73,9,0,0,0,124
34096,川渡　　　　　　　　,38.743,140.76,170,30,0,0,0,0,0,1,47,76,7,0,0,0,131
34111,築館　　　　　　　　,38.735,141.005,25,30,0,0,0,0,0,3,65,106,18,0,0,0,191
34171,米山　　　　　　　　,38.625,141.187,4,30,0,0,0,0,0,2,67,111,22,0,0,0,202
