番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12551,美瑛,43.588,142.493,250,30,-87,-79,-30,44,113,159,197,200,152,83,15,-55,59
12596,上富良野,43.455,142.465,220,30,-81,-72,-22,51,121,168,207,209,161,90,20,-50,67
12626,富良野,43.333,142.4,174,30,-83,-74,-22,53,121,168,206,208,161,92,21,-51,67
12632,麓郷,43.302,142.522,315,30,-85,-77,-29,41,109,156,196,199,152,81,11,-56,58
12691,幾寅,43.168,142.568,350,30,-84,-76,-28,38,104,149,188,192,148,80,15,-52,56
12746,占冠,42.978,142.395,332,30,-98,-89,-37,30,99,148,189,193,146,75,7,-64,50
13061,天塩,44.893,141.762,9,30,-54,-53,-14,43,96,138,181,195,162,104,35,-25,68
13086,遠別,44.718,141.807,7,30,-58,-56,-14,46,104,148,189,200,163,102,34,-28,69
13121,初山別,44.523,141.77,27,30,-46,-44,-6,51,106,149,190,202,167,109,42,-18,75
13146,焼尻,44.428,141.422,38,30,-33,-31,3,53,101,144,186,207,181,123,49,-12,81
13181,羽幌,44.363,141.7,8,30,-43,-40,-1,55,112,155,196,209,174,112,44,-17,80
13261,達布,44.048,141.857,30,30,-64,-59,-16,42,110,158,199,205,159,92,27,-35,68
13277,留萌,43.945,141.632,24,30,-41,-37,0,55,111,154,196,209,172,111,44,-15,80
13311,増毛,43.848,141.51,20,30,-33,-30,5,60,114,154,195,209,174,115,49,-10,84
13321,幌糠,43.853,141.76,20,30,-65,-61,-18,39,109,155,196,203,157,91,25,-36,66
14026,浜益,43.582,141.387,3,30,-33,-31,3,59,116,161,200,212,175,115,50,-8,85
14071,厚田,43.397,141.437,5,30,-38,-35,-1,54,112,156,196,207,169,107,43,-14,80
14101,新篠津,43.22,141.645,9,30,-61,-54,-12,54,115,158,197,208,169,104,34,-33,73
14116,山口,43.148,141.222,5,30,-37,-33,4,65,122,162,203,216,178,114,47,-13,86
14121,石狩,43.193,141.37,5,30,-46,-42,-3,58,114,156,196,209,172,108,42,-20,79
14136,江別,43.11,141.602,8,21,-64,-55,-8,56,114,157,195,210,171,103,35,-35,73
14163,札幌,43.06,141.328,17,30,-32,-27,11,73,130,170,211,223,186,121,52,-9,92
14206,恵庭島松,42.927,141.565,30,30,-62,-55,-9,54,111,152,191,206,168,102,34,-35,72
14286,支笏湖畔,42.772,141.407,290,30,-48,-45,-10,44,99,140,180,194,161,102,35,-25,69
14296,千歳,42.775,141.692,22,18,-61,-53,-3,55,111,151,188,209,174,104,39,-30,74
15041,朱鞠内,44.282,142.162,255,30,-91,-86,-40,23,87,141,182,186,138,71,5,-59,47
15076,幌加内,44.01,142.16,159,30,-84,-77,-30,32,105,157,197,200,153,84,15,-52,58
15116,石狩沼田,43.815,141.927,63,30,-74,-67,-23,41,112,160,199,205,159,91,20,-45,65
15161,深川,43.718,142.073,55,30,-73,-66,-20,48,117,164,201,206,161,95,25,-43,68
15231,空知吉野,43.595,141.732,100,30,-70,-63,-19,42,111,159,199,204,157,89,22,-43,66
15241,滝川,43.57,141.938,50,30,-69,-61,-17,50,117,162,200,207,163,96,26,-40,70
15251,芦別,43.52,142.19,91,30,-64,-56,-10,55,123,169,209,214,166,96,27,-38,74
15311,月形,43.33,141.617,50,30,-60,-53,-13,47,111,156,196,207,165,99,31,-32,71
15321,美唄,43.363,141.827,16,30,-66,-59,-15,54,121,165,204,212,169,101,31,-38,73
15356,岩見沢,43.212,141.785,42,30,-53,-46,-4,61,121,163,202,213,174,108,39,-26,79
15431,長沼,43.012,141.693,13,30,-62,-53,-7,58,114,156,195,210,173,107,38,-31,75
15442,夕張,43.038,141.957,293,30,-66,-60,-18,45,109,150,188,196,156,89,21,-42,64
16026,美国,43.272,140.563,75,30,-40,-35,-1,55,114,152,194,205,166,103,36,-22,77
16061,神恵内,43.145,140.423,50,30,-23,-19,14,67,117,157,198,214,183,125,59,-2,91
16076,余市,43.182,140.758,20,30,-38,-33,4,63,121,162,202,213,171,107,42,-19,83
16091,小樽,43.182,141.015,25,30,-31,-27,8,65,121,160,202,217,181,118,49,-11,88
16156,共和,42.98,140.603,15,30,-34,-30,5,63,118,160,201,214,175,112,48,-11,85
16206,蘭越,42.81,140.542,39,30,-42,-37,-2,54,114,159,199,209,168,101,36,-21,78
16217,倶知安,42.9,140.757,176,30,-54,-49,-10,49,112,156,197,206,164,97,29,-31,72
16252,寿都,42.795,140.223,33,30,-23,-19,12,65,115,154,195,212,181,121,56,-3,89
16281,真狩,42.775,140.88,440,30,-66,-61,-25,32,98,141,180,190,151,86,17,-44,58
16286,喜茂別,42.793,140.948,264,30,-72,-67,-25,35,102,150,190,196,150,82,15,-48,59
16321,黒松内,42.663,140.31,27,30,-41,-37,-2,52,108,150,191,205,166,100,35,-21,75
17036,雄武,44.58,142.963,14,30,-59,-61,-17,41,90,123,165,188,160,98,29,-33,60
17076,興部,44.47,143.108,8,30,-66,-67,-20,41,91,126,168,188,156,93,26,-38,58
17091,西興部,44.332,142.935,120,30,-78,-73,-26,40,101,140,180,190,148,83,19,-46,57
17112,紋別,44.345,143.355,16,30,-52,-53,-12,46,96,130,171,193,166,105,36,-26,67
17116,紋別小向,44.303,143.403,18,18,-58,-59,-13,43,95,131,171,195,165,101,34,-28,65
17166,湧別,44.213,143.618,5,30,-66,-68,-22,43,97,134,175,193,161,98,29,-38,61
17196,滝上,44.177,143.062,165,30,-83,-77,-29,40,103,144,183,191,148,82,17,-51,56
17246,常呂,44.115,144.037,3,30,-65,-69,-22,43,99,136,177,196,163,101,33,-34,63
17306,遠軽,44.053,143.54,80,30,-80,-77,-24,46,107,146,186,197,157,90,22,-50,60
17316,佐呂間,44.018,143.76,54,30,-85,-84,-29,42,103,142,182,194,156,90,21,-54,56
17341,網走,44.017,144.278,38,30,-51,-54,-13,45,98,135,176,196,168,109,40,-24,69
17351,宇登呂,44.052,144.982,144,30,-53,-60,-20,40,98,135,173,188,156,101,37,-24,64
17482,白滝,43.865,143.153,475,28,-85,-78,-36,31,99,142,181,185,140,73,5,-58,50
17501,生田原,43.917,143.532,199,30,-90,-86,-32,39,103,145,184,192,149,81,12,-60,53
17521,北見,43.777,143.842,104,30,-80,-74,-19,51,112,154,191,202,162,95,24,-51,64
17531,女満別,43.88,144.163,33,18,-79,-74,-17,46,105,150,185,202,165,97,28,-45,64
17546,小清水,43.842,144.485,52,30,-67,-68,-20,44,101,143,181,196,162,99,31,-39,64
17561,斜里,43.885,144.7,15,30,-65,-70,-23,41,98,138,177,193,160,99,32,-35,62
17596,留辺蘂,43.742,143.45,325,30,-92,-87,-36,37,103,145,183,189,146,79,8,-65,51
17607,境野,43.707,143.643,184,30,-93,-86,-30,43,106,147,186,194,153,85,14,-63,55
17631,美幌,43.77,144.172,60,30,-83,-79,-25,43,102,144,183,196,158,92,22,-54,58
17717,津別,43.702,144.033,100,30,-85,-79,-23,47,108,150,188,198,157,91,22,-54,60
18038,羅臼,44.023,145.187,15,16,-45,-48,-11,29,78,115,154,178,157,101,41,-14,61
18136,標津,43.662,145.132,3,30,-54,-55,-16,34,81,115,154,180,161,104,38,-26,60
18161,上標津,43.52,144.747,160,18,-67,-64,-21,30,88,128,167,185,155,92,27,-37,57
18171,中標津,43.543,144.978,50,30,-66,-65,-20,36,89,126,164,183,157,97,30,-37,58
18174,根室中標津,43.577,144.96,65,18,-73,-69,-21,33,89,128,164,185,157,94,27,-39,56
18256,別海,43.382,145.118,23,30,-67,-65,-19,36,87,123,162,181,154,95,29,-38,57
18273,根室,43.33,145.585,25,30,-34,-38,-8,35,77,109,149,174,162,116,56,-5,66
18281,納沙布,43.393,145.758,12,30,-30,-37,-10,30,68,101,140,168,160,117,58,-2,63
18311,厚床,43.222,145.227,41,30,-60,-58,-17,33,79,115,154,175,154,99,36,-31,56
19021,川湯,43.617,144.457,158,30,-89,-88,-35,28,87,130,168,182,146,82,14,-60,47
19051,弟子屈,43.51,144.467,170,30,-72,-71,-29,28,85,125,164,179,149,89,21,-45,52
19076,阿寒湖畔,43.437,144.083,426,30,-100,-94,-42,23,85,131,171,180,140,75,7,-65,43
19151,標茶,43.292,144.587,20,30,-79,-71,-21,36,90,130,169,184,153,89,20,-52,54
19191,鶴居,43.232,144.325,38,30,-71,-65,-17,40,94,133,172,187,157,94,25,-44,59
19261,中徹別,43.198,144.142,80,30,-78,-72,-21,39,96,136,175,188,153,89,20,-50,57
19311,榊町,43.12,145.11,2,30,-53,-53,-14,33,76,110,149,173,157,104,39,-26,58
19347,鶴丘,43.04,144.192,95,18,-55,-50,-8,38,89,126,163,185,160,103,40,-25,64
19376,太田,43.09,144.778,85,30,-58,-56,-16,35,83,119,158,177,154,100,36,-30,58
19416,白糠,42.97,144.062,9,30,-62,-59,-14,35,83,120,160,178,154,95,32,-33,58
19432,釧路,42.985,144.377,5,30,-48,-43,-4,40,86,122,161,182,165,110,47,-19,67
19451,知方学,42.938,144.735,149,30,-45,-47,-15,28,72,108,149,169,153,107,46,-16,59
20146,陸別,43.472,143.753,210,30,-111,-96,-31,40,101,144,183,191,149,79,7,-77,48
20186,ぬかびら源泉郷,43.367,143.192,540,30,-105,-94,-43,24,89,133,171,175,131,66,0,-71,40
20266,上士幌,43.242,143.295,287,30,-77,-71,-23,43,104,142,178,189,152,88,20,-48,58
20276,足寄,43.243,143.553,90,30,-91,-75,-14,52,112,153,191,201,160,91,20,-59,62
20341,本別,43.132,143.6,67,30,-89,-73,-11,54,112,152,189,200,162,94,24,-55,63
20356,新得,43.077,142.84,178,30,-62,-56,-11,53,113,152,188,198,160,95,30,-33,69
20361,鹿追,43.103,142.995,206,30,-67,-62,-16,50,110,148,185,196,159,95,28,-39,66
20371,駒場,43.05,143.183,112,30,-81,-72,-16,50,109,147,184,196,160,94,26,-46,63
20421,芽室,42.9,143.043,90,30,-83,-73,-16,53,112,150,187,198,161,94,26,-49,63
20432,帯広,42.922,143.212,38,30,-69,-57,-4,60,116,152,189,203,169,103,35,-38,72
20441,池田,42.92,143.458,42,30,-82,-69,-13,49,104,142,180,194,160,93,25,-50,61
20506,浦幌,42.808,143.657,20,30,-69,-58,-7,50,103,139,177,194,164,100,32,-40,66
20551,帯広泉,42.733,143.217,149,18,-93,-78,-19,46,108,145,180,196,159,91,22,-58,58
20556,糠内,42.787,143.328,70,30,-99,-84,-22,47,104,142,180,192,156,87,17,-65,54
20601,上札内,42.642,143.097,251,30,-85,-77,-27,41,100,137,174,185,150,87,20,-54,54
20606,更別,42.652,143.195,185,30,-87,-77,-22,47,106,141,178,191,158,93,24,-55,58
20631,大津,42.687,143.647,4,30,-74,-64,-12,41,85,121,161,181,159,99,32,-42,57
20696,大樹,42.5,143.273,87,30,-88,-78,-22,45,99,134,173,188,157,94,27,-53,56
20751,広尾,42.293,143.317,32,30,-42,-39,1,52,98,127,166,186,166,113,52,-13,72
21111,厚真,42.73,141.888,20,30,-67,-59,-9,52,110,152,191,205,167,100,34,-37,70
21126,穂別,42.762,142.143,56,30,-81,-71,-16,51,113,156,195,204,162,91,24,-47,65
21161,大滝,42.67,141.078,390,30,-72,-66,-27,33,96,143,182,191,146,78,13,-48,56
21171,森野,42.63,141.247,170,30,-50,-46,-10,44,100,141,180,195,161,96,32,-27,68
21187,苫小牧,42.623,141.547,6,30,-36,-32,5,53,100,140,182,204,178,115,49,-12,79
21226,大岸,42.59,140.643,4,30,-40,-36,0,52,104,148,191,207,172,106,41,-18,77
21261,白老,42.543,141.352,6,30,-37,-33,2,49,97,138,179,200,172,110,46,-14,76
21276,鵡川,42.59,141.933,10,30,-60,-53,-4,51,105,146,187,203,169,103,38,-30,71
21297,伊達,42.475,140.848,3,13,-29,-26,14,62,116,159,203,217,185,119,54,-3,89
21312,登別,42.458,141.118,197,30,-41,-38,-4,51,103,140,179,196,167,108,42,-19,74
21323,室蘭,42.312,140.975,40,30,-18,-16,14,61,107,144,185,206,184,129,64,5,89
22036,日高,42.877,142.442,280,30,-76,-68,-21,43,110,156,195,202,156,86,19,-48,63
22141,日高門別,42.497,142.053,47,30,-49,-43,1,53,105,145,186,205,173,109,44,-21,76
22156,新和,42.543,142.333,60,30,-71,-61,-9,51,113,156,197,207,165,93,26,-42,69
22241,静内,42.343,142.362,10,30,-34,-29,8,57,108,147,187,207,178,116,53,-8,82
22291,三石,42.245,142.662,10,30,-46,-42,-2,47,100,142,184,200,166,101,42,-18,73
22306,中杵臼,42.223,142.948,98,30,-66,-57,-12,47,105,146,186,197,158,91,30,-34,66
22327,浦河,42.162,142.777,37,30,-24,-21,9,52,97,135,177,199,177,123,61,1,82
22391,えりも岬,41.925,143.243,63,30,-18,-22,1,34,72,111,152,177,169,125,68,10,74
23031,長万部,42.517,140.373,6,30,-41,-36,0,52,102,145,187,206,172,107,41,-19,77
23086,八雲,42.252,140.272,8,30,-33,-28,7,59,107,147,190,209,176,111,47,-12,81
23166,森,42.067,140.588,125,19,-37,-32,7,60,112,153,192,210,175,112,47,-14,82
23206,川汲,41.905,140.97,25,30,-21,-18,14,62,108,144,187,207,180,122,59,0,87
23226,北斗,41.887,140.653,25,30,-35,-29,9,66,118,159,198,215,180,115,50,-12,86
23232,函館,41.817,140.753,35,30,-24,-18,19,73,123,162,203,221,188,125,60,-1,94
23281,高松,41.77,140.822,34,18,-26,-20,18,66,113,153,193,216,186,124,61,-1,90
23326,木古内,41.68,140.437,10,30,-23,-18,15,67,114,151,194,216,183,120,56,-2,89
23376,松前,41.423,140.087,30,30,-5,-1,30,79,125,166,206,227,198,141,78,19,105
24041,せたな,42.45,139.852,10,30,-19,-14,17,65,111,153,195,214,182,124,61,3,91
24051,今金,42.428,140.008,19,30,-36,-30,3,57,111,154,195,211,171,106,43,-14,81
24101,奥尻,42.248,139.557,5,21,-4,-2,30,74,117,160,201,225,200,142,76,17,103
24141,熊石,42.128,139.985,12,30,-20,-14,18,70,118,160,201,219,187,127,62,2,94
24156,米岡,42.072,139.432,49,18,-16,-10,23,68,113,158,198,222,194,135,70,8,97
24201,鶉,41.93,140.312,53,30,-37,-30,5,60,114,158,198,212,171,105,45,-13,82
24217,江差,41.867,140.123,4,30,-6,-2,29,77,123,164,206,226,195,137,75,16,103
31001,大間,41.527,140.912,14,30,0,2,31,76,115,151,193,217,195,140,80,22,102
31111,むつ,41.283,141.21,3,30,-12,-9,23,76,125,161,201,218,187,127,68,12,98
31121,小田野沢,41.235,141.397,6,30,-10,-7,23,72,115,147,189,212,187,129,68,12,95
31136,今別,41.18,140.482,30,30,-8,-4,25,77,124,160,203,221,189,130,70,14,100
31156,脇野沢,41.145,140.822,15,30,-6,-4,25,74,121,159,200,219,189,132,73,17,100
31186,市浦,41.057,140.347,20,30,-6,-2,28,78,127,167,209,227,192,132,72,18,103
31201,蟹田,41.045,140.633,5,30,-14,-10,20,72,121,160,203,222,187,122,62,7,96
31296,五所川原,40.808,140.458,9,30,-11,-7,25,85,141,180,220,234,195,131,69,13,106
31312,青森,40.822,140.768,3,30,-9,-4,28,85,137,176,218,235,199,135,72,14,107
31332,野辺地,40.885,141.16,14,13,-7,-5,26,73,124,160,204,221,191,132,73,16,100
31336,六ケ所,40.885,141.272,80,30,-15,-12,19,73,121,154,194,213,184,126,65,8,94
31366,鰺ケ沢,40.777,140.205,40,30,-2,1,30,82,132,171,213,228,193,134,76,21,107
31386,青森大谷,40.733,140.688,198,18,-29,-23,9,64,124,164,203,220,179,115,55,-4,90
31436,深浦,40.645,139.932,66,30,0,3,32,85,135,175,217,232,195,136,79,24,109
31461,弘前,40.612,140.455,30,30,-15,-10,23,86,143,183,223,235,194,129,65,8,106
31466,黒石,40.667,140.585,30,30,-18,-14,20,83,140,179,218,230,190,127,65,7,102
31482,酸ケ湯,40.648,140.848,890,30,-75,-69,-35,28,91,136,177,184,141,77,12,-49,52
31506,三沢,40.675,141.375,39,30,-11,-6,28,83,132,163,203,222,192,133,70,12,102
31586,十和田,40.607,141.233,55,30,-17,-13,22,80,134,168,206,221,185,123,63,6,98
31602,八戸,40.527,141.522,27,30,-7,-2,31,86,135,167,207,226,194,135,73,17,105
31646,碇ケ関,40.482,140.62,135,30,-30,-24,10,73,135,177,216,226,183,116,51,-6,94
31662,休屋,40.427,140.898,414,30,-37,-33,-3,52,112,155,197,209,170,107,45,-12,80
31721,三戸,40.383,141.257,60,30,-18,-12,24,85,142,180,218,229,188,121,60,6,102
32056,八森,40.413,139.948,34,30,7,9,38,90,141,183,223,239,204,145,87,32,117
32111,能代,40.198,140.032,6,30,2,6,36,90,145,189,228,243,202,139,79,26,115
32126,鷹巣,40.227,140.372,29,30,-15,-9,23,82,142,188,226,237,191,122,60,8,105
32136,大館,40.252,140.505,49,30,-20,-14,20,82,144,188,225,236,190,120,57,2,102
32146,鹿角,40.215,140.787,123,30,-29,-23,10,74,138,183,219,228,183,114,50,-5,95
32181,脇神,40.192,140.372,84,18,-20,-15,18,74,137,183,220,233,188,117,57,3,100
32206,湯瀬,40.12,140.84,214,30,-25,-20,11,70,134,176,214,223,178,112,51,-3,93
32266,八幡平,40.013,140.802,578,30,-47,-42,-9,48,112,155,193,201,158,95,34,-22,73
32286,男鹿,39.912,139.9,20,30,0,3,33,86,140,184,224,238,198,135,77,24,112
32287,大潟,40.0,139.95,-3,30,2,5,35,87,143,187,226,240,199,137,79,26,114
32296,五城目,39.938,140.115,6,30,-5,-1,31,87,145,190,228,241,199,133,72,18,112
32311,阿仁合,39.993,140.403,120,30,-20,-16,14,74,139,183,221,231,186,118,56,3,99
32402,秋田,39.717,140.098,6,30,4,8,40,96,152,196,234,250,210,145,83,28,121
32407,岩見三内,39.707,140.287,41,30,-13,-9,22,82,142,187,225,237,194,126,64,11,106
32451,雄和,39.615,140.218,93,18,-9,-5,29,84,146,189,225,241,198,132,71,15,109
32466,角館,39.603,140.557,56,30,-16,-11,21,85,148,194,230,241,197,129,63,8,107
32476,田沢湖,39.698,140.732,230,30,-26,-21,10,72,136,181,219,231,187,120,54,-1,97
32496,大正寺,39.527,140.233,20,30,-9,-6,23,82,141,186,224,236,192,125,63,12,106
32551,大曲,39.49,140.495,30,30,-16,-11,22,87,149,196,232,243,199,131,65,8,109
32571,本荘,39.36,140.055,11,30,10,12,42,94,150,193,231,245,204,144,85,34,120
32581,東由利,39.305,140.288,117,30,-11,-8,20,81,145,190,229,240,195,128,66,12,107
32596,横手,39.32,140.555,59,30,-13,-8,24,89,152,197,235,247,204,136,69,11,112
32616,にかほ,39.255,139.913,7,30,25,26,52,100,151,193,233,251,215,159,103,52,130
32626,矢島,39.235,140.137,46,30,-2,1,30,89,150,193,231,242,199,135,74,21,114
32691,湯沢,39.187,140.463,74,30,-15,-11,19,85,149,194,229,240,197,131,67,9,108
32771,湯の岱,38.96,140.528,335,30,-22,-19,10,67,133,176,213,223,182,119,57,2,95
33006,種市,40.403,141.7,70,30,-9,-6,24,76,122,153,195,212,183,126,67,13,96
33026,軽米,40.325,141.467,148,30,-26,-20,16,77,134,170,209,220,180,115,55,0,94
33071,二戸,40.298,141.298,87,30,-23,-16,20,81,139,177,215,225,184,117,57,2,98
33136,山形,40.148,141.572,290,30,-27,-22,13,73,129,164,203,213,173,109,52,-2,90
33146,久慈,40.168,141.748,13,30,-5,-2,30,81,128,161,201,219,188,128,68,17,101
33166,荒屋,40.103,141.05,290,30,-32,-26,8,69,132,173,209,219,176,110,49,-7,90
33176,奥中山,40.06,141.225,430,30,-45,-39,-3,60,121,161,199,209,167,101,38,-19,79
33186,葛巻,40.04,141.457,418,30,-38,-32,5,68,128,167,206,213,170,104,44,-11,85
33206,普代,40.003,141.883,8,30,-7,-4,28,81,128,161,201,217,185,125,67,16,100
33226,岩手松尾,39.952,141.065,275,30,-31,-25,14,76,138,180,216,225,181,114,50,-4,94
33296,好摩,39.868,141.167,205,30,-26,-20,19,81,142,184,220,229,185,118,55,0,99
33326,岩泉,39.847,141.795,105,30,-10,-5,30,89,141,175,212,223,184,122,64,13,103
33336,小本,39.847,141.963,3,30,-2,0,32,83,129,162,201,219,189,132,73,21,103
33371,薮川,39.783,141.328,680,30,-66,-59,-21,42,104,148,189,197,153,85,23,-34,64
33421,雫石,39.697,140.975,195,30,-27,-20,15,77,138,182,218,227,183,116,52,-1,97
33431,盛岡,39.698,141.165,155,30,-16,-9,26,87,145,188,224,235,193,126,62,8,106
33441,区界,39.65,141.353,734,28,-61,-54,-18,45,107,148,190,198,155,88,28,-30,66
33472,宮古,39.647,141.965,43,30,5,8,39,89,135,165,203,221,191,136,81,29,108
33501,紫波,39.547,141.127,125,30,-20,-13,24,85,144,186,222,233,191,126,61,5,104
33526,川井,39.598,141.682,192,30,-11,-6,29,87,141,178,215,224,184,122,66,14,104
33576,花巻,39.428,141.135,90,18,-18,-9,30,87,151,195,226,240,197,129,65,8,108
33581,大迫,39.47,141.278,150,30,-20,-13,23,84,143,187,224,234,190,123,59,5,104
33616,山田,39.45,141.957,24,30,5,8,37,87,134,169,208,224,193,137,80,29,109
33631,湯田,39.31,140.777,250,30,-26,-21,8,63,129,174,213,223,181,114,49,-3,92
33671,遠野,39.338,141.543,275,30,-24,-18,19,78,137,179,218,227,185,118,55,2,98
33686,新町,39.36,141.905,4,10,5,8,46,94,149,176,216,233,202,139,81,27,115
33716,北上,39.288,141.11,61,30,-9,-1,34,94,152,193,229,241,201,136,71,15,113
33751,釜石,39.27,141.878,5,30,13,16,45,96,144,176,214,232,199,143,88,38,117
33776,若柳,39.14,141.063,97,30,-14,-7,30,89,148,188,223,234,195,131,66,10,108
33781,江刺,39.183,141.162,42,30,-12,-4,33,92,151,193,228,239,198,133,67,13,111
33801,住田,39.142,141.573,80,30,-6,-2,31,86,141,180,218,230,193,130,67,16,107
33871,陸前高田,39.025,141.63,61,10,4,8,47,93,148,180,219,237,203,142,81,26,116
33877,大船渡,39.063,141.713,37,30,11,14,44,94,142,179,217,232,200,144,86,35,117
33911,一関,38.933,141.125,32,30,-1,6,41,98,154,194,230,242,204,140,76,21,117
33921,千厩,38.922,141.33,120,30,-9,-2,32,88,143,183,220,232,193,130,66,14,107
34012,駒ノ湯,38.913,140.828,532,30,-29,-24,6,63,120,159,197,207,170,112,52,-2,86
34026,気仙沼,38.907,141.557,62,30,3,7,39,89,138,176,213,229,197,140,80,27,112
34096,川渡,38.743,140.76,170,30,-9,-4,27,85,140,180,216,227,189,128,67,15,105
34111,築館,38.735,141.005,25,30,-3,4,37,92,149,189,224,236,198,136,72,20,113
34171,米山,38.625,141.187,4,30,-1,6,40,94,151,190,225,238,201,140,76,22,115
34186,志津川,38.682,141.448,39,30,7,12,42,92,140,175,214,230,198,142,84,31,114
34216,古川,38.598,140.912,28,30,0,6,38,94,151,190,225,237,200,139,76,24,115
34231,桃生,38.56,141.245,5,10,3,9,49,98,158,193,229,244,207,144,80,24,120
34266,大衡,38.473,140.888,57,30,2,7,39,94,148,187,222,235,198,138,76,25,114
34276,鹿島台,38.46,141.092,3,30,3,8,39,91,147,187,222,235,200,140,76,25,114
34286,東松島,38.427,141.213,4,10,8,13,52,98,156,191,228,246,210,148,84,29,122
34292,石巻,38.427,141.298,43,30,10,16,46,96,145,183,219,236,205,150,89,34,119
34296,女川,38.447,141.45,38,10,9,12,49,94,148,180,218,235,203,145,87,31,117
34311,新川,38.303,140.637,265,30,-8,-5,26,82,136,174,211,221,184,124,65,15,102
34331,塩釜,38.338,141.013,105,30,9,13,44,96,146,183,220,235,203,148,88,34,118
34361,江ノ島,38.398,141.597,40,30,29,30,53,93,133,168,205,225,205,161,109,57,123
34392,仙台,38.262,140.897,39,30,20,24,55,107,156,192,229,244,212,157,98,45,128
34436,名取,38.138,140.917,2,18,16,22,54,100,151,190,224,243,211,154,96,42,125
34461,白石,38.015,140.612,86,30,12,17,47,102,155,190,225,237,201,145,86,36,121
34462,蔵王,38.127,140.68,112,16,6,11,44,93,151,187,223,238,198,140,79,28,117
34471,亘理,38.025,140.858,4,30,18,22,52,103,152,187,224,239,206,152,94,43,124
34506,丸森,37.932,140.778,18,30,13,18,49,103,157,192,228,240,203,144,84,36,122
35002,飛島,39.183,139.543,58,30,21,23,49,94,141,184,224,244,210,156,100,48,125
35052,酒田,38.908,139.843,3,30,19,22,51,102,157,200,238,255,216,156,97,45,130
35071,差首鍋,38.918,140.2,88,30,-10,-7,16,70,138,184,222,232,189,122,60,11,102
35086,浜中,38.812,139.787,22,18,18,18,47,93,151,195,231,249,211,151,96,43,125
35116,金山,38.878,140.332,170,30,-14,-10,17,76,141,186,223,233,191,124,61,8,103
35141,鶴岡,38.735,139.828,16,30,17,19,49,104,160,201,239,253,213,153,95,42,129
35146,狩川,38.8,139.973,17,30,6,8,38,94,152,196,231,245,205,145,84,31,120
35162,新庄,38.757,140.312,105,30,-8,-5,24,85,148,193,230,242,199,132,67,15,110
35176,向町,38.758,140.517,212,30,-13,-10,19,77,139,183,221,232,191,126,63,11,103
