番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
32451,雄和　　　　　　　　,39.615,140.218,93,18,41,40,42,39,34,30,27,27,28,30,33,40,34
32466,角館　　　　　　　　,39.603,140.557,56,30,10,12,13,14,12,11,9,10,10,10,10,11,11
32476,田沢湖　　　　　　　,39.698,140.732,230,30,13,15,17,20,22,20,18,18,17,15,13,13,17
32496,大正寺　　　　　　　,39.527,140.233,20,30,23,24,24,23,20,16,14,14,13,15,18,22,19
32551,大曲　　　　　　　　,39.49,140.495,30,30,18,19,20,21,17,14,11,10,11,12,14,17,15
32571,本荘　　　　　　　　,39.36,140.055,11,30,32,31,31,32,28,23,22,21,21,23,27,31,27
32581,東由利　　　　　　　,39.305,140.288,117,30,16,16,17,18,16,14,12,12,11,11,12,15,14
32596,横手　　　　　　　　,39.32,140.555,59,30,15,17,20,24,23,21,19,20,19,18,18,16,19
32616,にかほ　　　　　　　,39.255,139.913,7,30,50,46,40,31,26,22,22,21,22,29,39,49,33
32626,矢島　　　　　　　　,39.235,140.137,46,30,20,21,20,22,20,17,15,15,15,15,17,20,18
32691,湯沢　　　　　　　　,39.187,140.463,74,30,23,26,27,30,27,23,18,19,20,21,23,23,23
33006,種市　　　　　　　　,40.403,141.7,70,29,14,15,15,15,13,11,10,10,10,11,12,13,12
33026,軽米　　　　　　　　,40.325,141.467,148,30,22,23,24,25,22,18,17,16,16,17,20,22,20
33071,二戸　　　　　　　　,40.298,141.298,87,30,18,20,23,24,20,15,14,13,12,14,18,19,18
33136,山形　　　　　　　　,40.148,141.572,290,30,18,18,19,20,17,14,12,11,10,11,15,17,15
33146,久慈　　　　　　　　,40.168,141.748,13,30,23,23,24,23,20,16,14,14,15,16,19,22,19
33166,荒屋　　　　　　　　,40.103,141.05,290,30,20,22,23,26,26,23,21,20,19,19,21,21,22
33176,奥中山　　　　　　　,40.06,141.225,430,30,16,17,19,21,17,12,11,10,10,12,16,16,15
33186,葛巻　　　　　　　　,40.04,141.457,418,30,16,17,17,17,14,11,10,10,10,12,15,16,14
33206,普代　　　　　　　　,40.003,141.883,8,30,14,14,15,17,16,13,11,10,10,11,12,13,13
33226,岩手松尾　　　　　　,39.952,141.065,275,30,17,18,21,24,24,20,18,16,15,16,18,17,19
33296,好摩　　　　　　　　,39.868,141.167,205,30,20,22,26,29,29,25,24,22,20,19,21,20,23
33326,岩泉　　　　　　　　,39.847,141.795,105,30,17,17,18,17,14,10,9,8,8,10,13,17,13
33336,小本　　　　　　　　,39.847,141.963,3,30,19,18,19,19,17,14,12,11,13,14,16,18,16
33371,薮川　　　　　　　　,39.783,141.328,680,30,15,16,18,18,16,10,8,8,8,11,14,15,13
33421,雫石　　　　　　　　,39.697,140.975,195,30,22,23,24,24,22,18,15,13,12,14,18,21,19
33431,盛岡　　　　　　　　,39.698,141.165,155,30,27,29,33,34,33,31,28,28,26,25,26,27,29
33441,区界　　　　　　　　,39.65,141.353,734,28,19,20,21,21,20,15,14,15,15,16,18,19,18
33472,宮古　　　　　　　　,39.647,141.965,43,30,24,24,26,26,24,21,18,20,23,25,24,23,23
33501,紫波　　　　　　　　,39.547,141.127,125,30,18,19,22,24,22,19,17,17,15,16,17,18,19
33526,川井　　　　　　　　,39.598,141.682,192,30,25,25,25,24,18,13,12,11,11,14,20,24,18
33576,花巻　　　　　　　　,39.428,141.135,90,18,24,25,27,30,29,27,24,23,23,22,22,23,25
33581,大迫　　　　　　　　,39.47,141.278,150,30,14,16,18,18,15,13,11,11,11,12,14,14,14
33616,山田　　　　　　　　,39.45,141.957,24,30,16,16,18,18,16,13,11,11,12,14,15,16,15
33671,遠野　　　　　　　　,39.338,141.543,275,30,17,18,19,19,18,15,14,13,12,13,14,16,16
33716,北上　　　　　　　　,39.288,141.11,61,30,11,12,15,16,15,14,13,12,11,10,10,11,13
33751,釜石　　　　　　　　,39.27,141.878,5,30,20,20,21,21,19,16,14,14,16,18,20,21,19
33776,若柳　　　　　　　　,39.14,141.063,97,30,18,19,21,23,21,19,16,16,15,15,16,18,18
33781,江刺　　　　　　　　,39.183,141.162,42,30,20,22,25,25,23,20,16,16,15,16,18,20,20
33801,住田　　　　　　　　,39.142,141.573,80,30,23,24,24,24,22,20,17,16,16,18,18,21,20
33871,陸前高田　　　　　　,39.025,141.63,61,10,21,21,20,19,16,13,11,12,13,17,18,20,17
33877,大船渡　　　　　　　,39.063,141.713,37,30,29,28,29,29,27,24,21,21,22,23,24,27,26
33911,一関　　　　　　　　,38.933,141.125,32,30,12,14,16,16,14,12,10,11,11,11,12,12,12
33921,千厩　　　　　　　　,38.922,141.33,120,30,16,18,19,18,14,11,9,9,9,11,13,15,14
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,24,24,23,21,14,10,8,8,9,13,19,22,17
34026,気仙沼　　　　　　　,38.907,141.557,62,30,22,22,23,23,20,17,15,16,16,19,20,21,20
34111,築館　　　　　　　　,38.735,141.005,25,30,19,21,23,23,20,17,14,13,13,14,16,18,18
34171,米山　　　　　　　　,38.625,141.187,4,30,27,30,33,33,30,23,19,18,17,19,21,25,24
34186,志津川　　　　　　　,38.682,141.448,39,30,13,14,16,16,15,13,11,12,12,12,12,12,13
34216,古川　　　　　　　　,38.598,140.912,28,30,31,33,35,34,30,25,20,19,19,22,24,29,27
34231,桃生　　　　　　　　,38.56,141.245,5,10,22,24,27,31,30,26,20,19,20,20,19,21,23
34266,大衡　　　　　　　　,38.473,140.888,57,30,17,18,18,18,15,12,9,9,9,10,12,15,13
34276,鹿島台　　　　　　　,38.46,141.092,3,30,31,33,34,33,30,25,20,20,21,22,24,29,27
34286,東松島　　　　　　　,38.427,141.213,4,10,30,32,32,31,26,22,18,18,19,21,23,27,25
34292,石巻　　　　　　　　,38.427,141.298,43,30,46,48,48,47,43,37,34,35,38,40,42,45,42
34296,女川　　　　　　　　,38.447,141.45,38,10,19,20,21,23,22,18,16,16,17,17,17,18,19
34311,新川　　　　　　　　,38.303,140.637,265,30,24,24,24,23,19,15,12,11,12,14,17,21,18
34331,塩釜　　　　　　　　,38.338,141.013,105,30,27,28,29,27,23,20,17,18,20,22,24,26,23
34361,江ノ島　　　　　　　,38.398,141.597,40,30,51,48,45,38,32,28,26,28,32,36,42,47,38
