番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12691,幾寅　　　　　　　　,43.168,142.568,350,30,308,274,232,40,0,0,0,0,0,1,109,285,1248
12746,占冠　　　　　　　　,42.978,142.395,332,30,310,278,247,49,0,0,0,0,0,2,128,292,1306
13061,天塩　　　　　　　　,44.893,141.762,9,30,293,256,192,22,0,0,0,0,0,0,61,236,1061
13086,遠別　　　　　　　　,44.718,141.807,7,30,295,256,193,19,0,0,0,0,0,0,64,243,1070
13121,初山別　　　　　　　,44.523,141.77,27,30,285,250,165,13,0,0,0,0,0,0,43,221,976
13146,焼尻　　　　　　　　,44.428,141.422,38,30,267,236,137,7,0,0,0,0,0,0,39,196,882
13181,羽幌　　　　　　　　,44.363,141.7,8,30,284,245,153,8,0,0,0,0,0,0,39,219,947
13261,達布　　　　　　　　,44.048,141.857,30,30,302,263,198,19,0,0,0,0,0,0,71,262,1119
13277,留萌　　　　　　　　,43.945,141.632,24,30,287,245,154,6,0,0,0,0,0,0,31,218,942
13311,増毛　　　　　　　　,43.848,141.51,20,30,271,232,138,6,0,0,0,0,0,0,32,198,876
13321,幌糠　　　　　　　　,43.853,141.76,20,30,304,269,209,23,0,0,0,0,0,0,75,268,1148
14026,浜益　　　　　　　　,43.582,141.387,3,30,269,238,140,4,0,0,0,0,0,0,22,192,866
14071,厚田　　　　　　　　,43.397,141.437,5,30,283,247,151,5,0,0,0,0,0,0,31,216,932
14101,新篠津　　　　　　　,43.22,141.645,9,30,299,266,189,9,0,0,0,0,0,0,59,254,1078
14116,山口　　　　　　　　,43.148,141.222,5,30,278,241,137,3,0,0,0,0,0,0,36,211,905
14121,石狩　　　　　　　　,43.193,141.37,5,30,290,253,160,5,0,0,0,0,0,0,38,226,974
14136,江別　　　　　　　　,43.11,141.602,8,21,299,261,174,8,0,0,0,0,0,0,58,255,1051
14163,札幌　　　　　　　　,43.06,141.328,17,30,272,227,114,2,0,0,0,0,0,0,29,199,843
14206,恵庭島松　　　　　　,42.927,141.565,30,30,295,260,181,9,0,0,0,0,0,0,59,249,1053
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,298,264,194,20,0,0,0,0,0,0,61,243,1079
14296,千歳　　　　　　　　,42.775,141.692,22,18,294,257,160,5,0,0,0,0,0,0,56,252,1023
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,308,278,253,59,0,0,0,0,0,4,135,294,1329
15076,幌加内　　　　　　　,44.01,142.16,159,30,306,276,235,38,0,0,0,0,0,0,110,286,1251
15116,石狩沼田　　　　　　,43.815,141.927,63,30,306,275,222,26,0,0,0,0,0,0,92,280,1200
15161,深川　　　　　　　　,43.718,142.073,55,30,303,271,213,21,0,0,0,0,0,0,79,272,1160
15231,空知吉野　　　　　　,43.595,141.732,100,30,304,270,209,22,0,0,0,0,0,0,89,278,1171
15241,滝川　　　　　　　　,43.57,141.938,50,30,302,268,206,19,0,0,0,0,0,0,75,268,1138
15251,芦別　　　　　　　　,43.52,142.19,91,30,300,266,189,11,0,0,0,0,0,0,73,267,1106
15311,月形　　　　　　　　,43.33,141.617,50,30,301,266,193,12,0,0,0,0,0,0,65,258,1096
15321,美唄　　　　　　　　,43.363,141.827,16,30,299,266,195,11,0,0,0,0,0,0,68,262,1102
15356,岩見沢　　　　　　　,43.212,141.785,42,30,296,255,165,6,0,0,0,0,0,0,54,239,1015
15431,長沼　　　　　　　　,43.012,141.693,13,30,295,259,171,6,0,0,0,0,0,0,54,246,1030
15442,夕張　　　　　　　　,43.038,141.957,293,30,303,272,214,28,0,0,0,0,0,1,97,275,1195
16026,美国　　　　　　　　,43.272,140.563,75,30,282,243,158,8,0,0,0,0,0,0,58,230,981
16061,神恵内　　　　　　　,43.145,140.423,50,30,246,206,104,1,0,0,0,0,0,0,24,170,753
16076,余市　　　　　　　　,43.182,140.758,20,30,278,234,144,5,0,0,0,0,0,0,51,219,930
16091,小樽　　　　　　　　,43.182,141.015,25,30,269,226,125,3,0,0,0,0,0,0,38,201,861
16156,共和　　　　　　　　,42.98,140.603,15,30,271,230,139,4,0,0,0,0,0,0,34,198,875
16206,蘭越　　　　　　　　,42.81,140.542,39,30,287,248,158,4,0,0,0,0,0,0,47,231,976
16217,倶知安　　　　　　　,42.9,140.757,176,30,293,261,190,14,0,0,0,0,0,0,72,254,1084
16252,寿都　　　　　　　　,42.795,140.223,33,30,242,209,102,2,0,0,0,0,0,0,25,166,746
16281,真狩　　　　　　　　,42.775,140.88,440,30,304,273,234,44,0,0,0,0,0,2,107,273,1238
16286,喜茂別　　　　　　　,42.793,140.948,264,30,305,271,229,35,0,0,0,0,0,1,107,277,1225
16321,黒松内　　　　　　　,42.663,140.31,27,30,287,250,162,7,0,0,0,0,0,0,51,234,991
17036,雄武　　　　　　　　,44.58,142.963,14,30,300,266,213,33,0,0,0,0,0,0,73,255,1140
17076,興部　　　　　　　　,44.47,143.108,8,30,301,268,219,36,0,0,0,0,0,0,82,264,1170
17091,西興部　　　　　　　,44.332,142.935,120,30,305,271,227,46,1,0,0,0,0,2,102,278,1233
17112,紋別　　　　　　　　,44.345,143.355,16,30,298,265,202,29,0,0,0,0,0,0,54,245,1094
17116,紋別小向　　　　　　,44.303,143.403,18,18,302,270,212,34,0,0,0,0,0,0,59,251,1127
17166,湧別　　　　　　　　,44.213,143.618,5,30,301,274,227,34,0,0,0,0,0,0,66,262,1165
17196,滝上　　　　　　　　,44.177,143.062,165,30,306,274,232,47,1,0,0,0,0,2,107,279,1248
17246,常呂　　　　　　　　,44.115,144.037,3,30,300,273,222,35,0,0,0,0,0,0,55,253,1137
17306,遠軽　　　　　　　　,44.053,143.54,80,30,304,273,224,35,0,0,0,0,0,0,87,277,1199
17316,佐呂間　　　　　　　,44.018,143.76,54,30,305,274,234,44,1,0,0,0,0,0,90,276,1222
17341,網走　　　　　　　　,44.017,144.278,38,30,297,267,205,32,0,0,0,0,0,0,43,240,1085
17351,宇登呂　　　　　　　,44.052,144.982,144,30,297,267,219,66,5,0,0,0,0,0,54,247,1154
17482,白滝　　　　　　　　,43.865,143.153,475,28,308,276,248,77,5,0,0,0,0,6,144,294,1358
17501,生田原　　　　　　　,43.917,143.532,199,30,308,276,240,53,1,0,0,0,0,1,112,288,1279
17521,北見　　　　　　　　,43.777,143.842,104,30,306,274,212,25,0,0,0,0,0,0,81,278,1176
17531,女満別　　　　　　　,43.88,144.163,33,18,307,271,212,31,0,0,0,0,0,0,73,272,1165
17546,小清水　　　　　　　,43.842,144.485,52,30,298,269,214,33,0,0,0,0,0,0,67,259,1139
17561,斜里　　　　　　　　,43.885,144.7,15,30,296,272,226,41,1,0,0,0,0,0,59,257,1152
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,309,278,254,56,1,0,0,0,0,2,127,293,1320
17607,境野　　　　　　　　,43.707,143.643,184,30,308,277,238,41,1,0,0,0,0,1,111,287,1264
17631,美幌　　　　　　　　,43.77,144.172,60,30,303,273,223,37,1,0,0,0,0,1,91,277,1206
17717,津別　　　　　　　　,43.702,144.033,100,30,306,273,218,36,1,0,0,0,0,0,92,278,1203
18038,羅臼　　　　　　　　,44.023,145.187,15,16,294,269,205,33,0,0,0,0,0,0,33,211,1045
18136,標津　　　　　　　　,43.662,145.132,3,30,292,269,214,30,0,0,0,0,0,0,48,237,1087
18161,上標津　　　　　　　,43.52,144.747,160,18,305,275,238,50,0,0,0,0,0,0,80,268,1216
18171,中標津　　　　　　　,43.543,144.978,50,30,299,271,222,32,0,0,0,0,0,0,68,263,1155
18174,根室中標津　　　　　,43.577,144.96,65,18,302,272,229,38,0,0,0,0,0,1,82,265,1189
18256,別海　　　　　　　　,43.382,145.118,23,30,297,268,219,31,0,0,0,0,0,0,75,259,1149
18273,根室　　　　　　　　,43.33,145.585,25,30,277,261,195,20,0,0,0,0,0,0,13,186,953
18281,納沙布　　　　　　　,43.393,145.758,12,30,269,263,203,22,0,0,0,0,0,0,12,171,942
18311,厚床　　　　　　　　,43.222,145.227,41,30,294,267,215,31,0,0,0,0,0,0,66,246,1121
19021,川湯　　　　　　　　,43.617,144.457,158,30,305,277,249,64,2,0,0,0,0,2,112,279,1290
19051,弟子屈　　　　　　　,43.51,144.467,170,30,306,278,246,60,2,0,0,0,0,0,94,274,1261
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,308,278,258,83,5,0,0,0,0,3,131,287,1352
19151,標茶　　　　　　　　,43.292,144.587,20,30,299,272,221,27,0,0,0,0,0,1,98,274,1191
19191,鶴居　　　　　　　　,43.232,144.325,38,30,298,269,208,19,0,0,0,0,0,0,83,266,1144
19261,中徹別　　　　　　　,43.198,144.142,80,30,300,273,215,25,0,0,0,0,0,1,97,274,1183
19311,榊町　　　　　　　　,43.12,145.11,2,30,287,264,204,24,0,0,0,0,0,0,50,234,1061
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,298,267,200,22,0,0,0,0,0,0,45,242,1074
19376,太田　　　　　　　　,43.09,144.778,85,30,296,269,214,32,0,0,0,0,0,0,58,251,1117
19416,白糠　　　　　　　　,42.97,144.062,9,30,295,265,207,21,0,0,0,0,0,0,62,249,1098
19432,釧路　　　　　　　　,42.985,144.377,5,30,285,255,166,10,0,0,0,0,0,0,31,224,970
19451,知方学　　　　　　　,42.938,144.735,149,30,290,267,220,42,0,0,0,0,0,0,35,215,1068
20146,陸別　　　　　　　　,43.472,143.753,210,30,308,276,234,37,0,0,0,0,0,4,131,289,1279
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,308,278,262,71,1,0,0,0,0,4,153,298,1376
20266,上士幌　　　　　　　,43.242,143.295,287,30,307,276,230,30,0,0,0,0,0,0,102,280,1225
20276,足寄　　　　　　　　,43.243,143.553,90,30,304,273,195,13,0,0,0,0,0,0,93,280,1158
20341,本別　　　　　　　　,43.132,143.6,67,30,305,273,188,8,0,0,0,0,0,0,80,277,1131
20356,新得　　　　　　　　,43.077,142.84,178,30,304,267,190,14,0,0,0,0,0,0,61,262,1099
20361,鹿追　　　　　　　　,43.103,142.995,206,30,306,272,209,21,0,0,0,0,0,0,73,269,1150
20371,駒場　　　　　　　　,43.05,143.183,112,30,305,275,205,16,0,0,0,0,0,0,71,276,1149
20421,芽室　　　　　　　　,42.9,143.043,90,30,305,275,200,11,0,0,0,0,0,0,68,279,1138
20432,帯広　　　　　　　　,42.922,143.212,38,30,300,268,163,5,0,0,0,0,0,0,51,265,1052
20441,池田　　　　　　　　,42.92,143.458,42,30,304,275,197,12,0,0,0,0,0,0,71,280,1140
20506,浦幌　　　　　　　　,42.808,143.657,20,30,297,265,174,8,0,0,0,0,0,0,62,271,1078
20551,帯広泉　　　　　　　,42.733,143.217,149,18,306,278,217,20,0,0,0,0,0,0,94,287,1201
20556,糠内　　　　　　　　,42.787,143.328,70,30,307,277,215,16,0,0,0,0,0,0,99,292,1208
20601,上札内　　　　　　　,42.642,143.097,251,30,308,275,236,37,0,0,0,0,0,0,96,284,1239
20606,更別　　　　　　　　,42.652,143.195,185,30,306,277,225,25,0,0,0,0,0,0,85,283,1200
20631,大津　　　　　　　　,42.687,143.647,4,30,299,270,193,11,0,0,0,0,0,0,61,271,1106
20696,大樹　　　　　　　　,42.5,143.273,87,30,304,273,217,24,0,0,0,0,0,0,80,273,1171
20751,広尾　　　　　　　　,42.293,143.317,32,30,283,252,155,9,0,0,0,0,0,0,22,208,928
21111,厚真　　　　　　　　,42.73,141.888,20,30,293,260,181,11,0,0,0,0,0,0,60,249,1054
21126,穂別　　　　　　　　,42.762,142.143,56,30,303,270,202,13,0,0,0,0,0,0,78,269,1137
21161,大滝　　　　　　　　,42.67,141.078,390,30,308,274,235,39,0,0,0,0,0,2,113,283,1255
21171,森野　　　　　　　　,42.63,141.247,170,30,298,262,190,13,0,0,0,0,0,0,63,247,1072
21187,苫小牧　　　　　　　,42.623,141.547,6,30,272,235,125,3,0,0,0,0,0,0,29,204,867
21226,大岸　　　　　　　　,42.59,140.643,4,30,279,242,150,4,0,0,0,0,0,0,44,220,939
21261,白老　　　　　　　　,42.543,141.352,6,30,276,238,143,4,0,0,0,0,0,0,33,205,899
21276,鵡川　　　　　　　　,42.59,141.933,10,30,288,257,164,9,0,0,0,0,0,0,52,238,1008
21297,伊達　　　　　　　　,42.475,140.848,3,13,262,220,93,2,0,0,0,0,0,0,22,173,772
21312,登別　　　　　　　　,42.458,141.118,197,30,287,253,170,11,0,0,0,0,0,0,51,217,990
21323,室蘭　　　　　　　　,42.312,140.975,40,30,228,202,93,1,0,0,0,0,0,0,17,144,684
22036,日高　　　　　　　　,42.877,142.442,280,30,308,273,218,27,0,0,0,0,0,0,99,277,1209
22141,日高門別　　　　　　,42.497,142.053,47,30,282,250,145,4,0,0,0,0,0,0,37,223,941
22156,新和　　　　　　　　,42.543,142.333,60,30,299,261,182,12,0,0,0,0,0,0,76,262,1092
22241,静内　　　　　　　　,42.343,142.362,10,30,269,233,121,1,0,0,0,0,0,0,23,188,836
22291,三石　　　　　　　　,42.245,142.662,10,30,280,251,161,11,0,0,0,0,0,0,36,215,954
22306,中杵臼　　　　　　　,42.223,142.948,98,30,294,263,192,15,0,0,0,0,0,0,68,250,1083
22327,浦河　　　　　　　　,42.162,142.777,37,30,254,222,112,2,0,0,0,0,0,0,17,157,765
22391,えりも岬　　　　　　,41.925,143.243,63,30,241,234,140,7,0,0,0,0,0,0,7,117,744
23031,長万部　　　　　　　,42.517,140.373,6,30,278,243,148,3,0,0,0,0,0,0,45,222,939
23086,八雲　　　　　　　　,42.252,140.272,8,30,276,228,122,2,0,0,0,0,0,0,32,204,866
23166,森　　　　　　　　　,42.067,140.588,125,19,276,232,127,4,0,0,0,0,0,0,39,201,877
23206,川汲　　　　　　　　,41.905,140.97,25,30,234,203,98,2,0,0,0,0,0,0,17,161,714
23226,北斗　　　　　　　　,41.887,140.653,25,30,267,223,121,3,0,0,0,0,0,0,31,196,842
23232,函館　　　　　　　　,41.817,140.753,35,30,240,196,90,1,0,0,0,0,0,0,21,163,711
23281,高松　　　　　　　　,41.77,140.822,34,18,244,199,86,1,0,0,0,0,0,0,18,162,709
23326,木古内　　　　　　　,41.68,140.437,10,30,247,199,87,1,0,0,0,0,0,0,21,166,720
23376,松前　　　　　　　　,41.423,140.087,30,30,172,146,49,0,0,0,0,0,0,0,7,96,470
24041,せたな　　　　　　　,42.45,139.852,10,30,231,193,84,0,0,0,0,0,0,0,16,140,664
24051,今金　　　　　　　　,42.428,140.008,19,30,277,232,138,4,0,0,0,0,0,0,35,207,898
24101,奥尻　　　　　　　　,42.248,139.557,5,21,167,149,42,0,0,0,0,0,0,0,5,99,455
24141,熊石　　　　　　　　,42.128,139.985,12,30,231,187,82,1,0,0,0,0,0,0,22,149,679
24156,米岡　　　　　　　　,42.072,139.432,49,18,214,176,67,0,0,0,0,0,0,0,14,135,606
24201,鶉　　　　　　　　　,41.93,140.312,53,30,272,227,133,4,0,0,0,0,0,0,32,196,871
24217,江差　　　　　　　　,41.867,140.123,4,30,178,148,49,0,0,0,0,0,0,0,4,94,473
31001,大間　　　　　　　　,41.527,140.912,14,30,151,133,44,0,0,0,0,0,0,0,3,79,409
31111,むつ　　　　　　　　,41.283,141.21,3,30,201,172,67,1,0,0,0,0,0,0,7,112,556
31121,小田野沢　　　　　　,41.235,141.397,6,30,195,168,65,1,0,0,0,0,0,0,9,113,552
31136,今別　　　　　　　　,41.18,140.482,30,30,186,154,59,1,0,0,0,0,0,0,7,100,508
31156,脇野沢　　　　　　　,41.145,140.822,15,30,170,149,56,1,0,0,0,0,0,0,5,87,469
31186,市浦　　　　　　　　,41.057,140.347,20,30,174,145,50,0,0,0,0,0,0,0,4,86,459
31201,蟹田　　　　　　　　,41.045,140.633,5,30,215,178,69,1,0,0,0,0,0,0,10,122,594
31296,五所川原　　　　　　,40.808,140.458,9,30,204,168,60,0,0,0,0,0,0,0,6,103,542
31312,青森　　　　　　　　,40.822,140.768,3,30,190,153,54,0,0,0,0,0,0,0,7,103,508
31332,野辺地　　　　　　　,40.885,141.16,14,13,191,162,61,1,0,0,0,0,0,0,2,98,518
31336,六ケ所　　　　　　　,40.885,141.272,80,30,222,186,85,1,0,0,0,0,0,0,11,125,631
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,158,137,44,0,0,0,0,0,0,0,2,72,413
31386,青森大谷　　　　　　,40.733,140.688,198,18,271,218,123,3,0,0,0,0,0,0,24,178,817
31436,深浦　　　　　　　　,40.645,139.932,66,30,149,129,42,0,0,0,0,0,0,0,1,69,390
31461,弘前　　　　　　　　,40.612,140.455,30,30,222,184,73,1,0,0,0,0,0,0,9,123,611
31466,黒石　　　　　　　　,40.667,140.585,30,30,234,194,85,1,0,0,0,0,0,0,12,133,659
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,306,270,246,85,2,0,0,0,0,6,123,278,1320
31506,三沢　　　　　　　　,40.675,141.375,39,30,202,163,64,0,0,0,0,0,0,0,6,110,546
31586,十和田　　　　　　　,40.607,141.233,55,30,233,192,82,2,0,0,0,0,0,0,8,132,649
31602,八戸　　　　　　　　,40.527,141.522,27,30,183,152,50,0,0,0,0,0,0,0,3,96,485
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,269,223,115,3,0,0,0,0,0,0,22,184,816
31662,休屋　　　　　　　　,40.427,140.898,414,30,286,247,166,16,0,0,0,0,0,0,29,211,955
31721,三戸　　　　　　　　,40.383,141.257,60,30,231,186,76,1,0,0,0,0,0,0,8,136,638
32056,八森　　　　　　　　,40.413,139.948,34,30,120,106,27,0,0,0,0,0,0,0,1,42,300
32111,能代　　　　　　　　,40.198,140.032,6,30,138,113,24,0,0,0,0,0,0,0,2,50,326
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,222,179,62,0,0,0,0,0,0,0,4,120,587
32136,大館　　　　　　　　,40.252,140.505,49,30,245,197,77,0,0,0,0,0,0,0,11,145,675
32146,鹿角　　　　　　　　,40.215,140.787,123,30,271,224,114,1,0,0,0,0,0,0,19,185,815
32181,脇神　　　　　　　　,40.192,140.372,84,18,251,202,78,1,0,0,0,0,0,0,11,144,681
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,263,211,107,2,0,0,0,0,0,0,19,170,774
32266,八幡平　　　　　　　,40.013,140.802,578,30,295,254,192,27,0,0,0,0,0,0,61,232,1061
32286,男鹿　　　　　　　　,39.912,139.9,20,30,154,130,37,0,0,0,0,0,0,0,2,61,384
32287,大潟　　　　　　　　,40.0,139.95,-3,30,141,120,28,0,0,0,0,0,0,0,2,49,340
32296,五城目　　　　　　　,39.938,140.115,6,30,177,144,41,0,0,0,0,0,0,0,3,78,443
32311,阿仁合　　　　　　　,39.993,140.403,120,30,246,203,92,1,0,0,0,0,0,0,12,149,703
32402,秋田　　　　　　　　,39.717,140.098,6,30,129,110,23,0,0,0,0,0,0,0,2,45,309
32407,岩見三内　　　　　　,39.707,140.287,41,30,218,176,67,0,0,0,0,0,0,0,5,110,575
32451,雄和　　　　　　　　,39.615,140.218,93,18,203,169,49,0,0,0,0,0,0,0,3,96,519
32466,角館　　　　　　　　,39.603,140.557,56,30,232,186,67,1,0,0,0,0,0,0,7,119,612
32476,田沢湖　　　　　　　,39.698,140.732,230,30,265,217,110,3,0,0,0,0,0,0,17,167,780
32496,大正寺　　　　　　　,39.527,140.233,20,30,198,168,52,0,0,0,0,0,0,0,6,101,525
32551,大曲　　　　　　　　,39.49,140.495,30,30,232,187,65,0,0,0,0,0,0,0,8,118,611
32571,本荘　　　　　　　　,39.36,140.055,11,30,100,90,16,0,0,0,0,0,0,0,1,28,235
32581,東由利　　　　　　　,39.305,140.288,117,30,206,170,62,0,0,0,0,0,0,0,6,99,544
32596,横手　　　　　　　　,39.32,140.555,59,30,220,173,57,0,0,0,0,0,0,0,6,114,569
32616,にかほ　　　　　　　,39.255,139.913,7,30,36,38,6,0,0,0,0,0,0,0,1,6,89
32626,矢島　　　　　　　　,39.235,140.137,46,30,162,139,39,0,0,0,0,0,0,0,2,63,405
32691,湯沢　　　　　　　　,39.187,140.463,74,30,227,188,71,0,0,0,0,0,0,0,7,122,615
32771,湯の岱　　　　　　　,38.96,140.528,335,30,252,210,111,4,0,0,0,0,0,0,16,156,749
33006,種市　　　　　　　　,40.403,141.7,70,30,195,170,69,1,0,0,0,0,0,0,4,105,543
33026,軽米　　　　　　　　,40.325,141.467,148,30,257,210,105,2,0,0,0,0,0,0,15,162,751
33071,二戸　　　　　　　　,40.298,141.298,87,30,248,201,89,1,0,0,0,0,0,0,12,148,699
33136,山形　　　　　　　　,40.148,141.572,290,30,265,219,123,5,0,0,0,0,0,0,18,172,802
33146,久慈　　　　　　　　,40.168,141.748,13,30,177,154,44,0,0,0,0,0,0,0,2,86,466
33166,荒屋　　　　　　　　,40.103,141.05,290,30,275,230,132,5,0,0,0,0,0,0,23,189,853
33176,奥中山　　　　　　　,40.06,141.225,430,30,292,252,176,13,0,0,0,0,0,0,46,230,1010
33186,葛巻　　　　　　　　,40.04,141.457,418,30,278,236,149,7,0,0,0,0,0,0,32,206,908
33206,普代　　　　　　　　,40.003,141.883,8,30,183,161,52,1,0,0,0,0,0,0,2,93,492
33226,岩手松尾　　　　　　,39.952,141.065,275,30,268,224,112,3,0,0,0,0,0,0,17,175,802
33296,好摩　　　　　　　　,39.868,141.167,205,30,252,210,89,1,0,0,0,0,0,0,12,158,721
33326,岩泉　　　　　　　　,39.847,141.795,105,30,203,168,53,0,0,0,0,0,0,0,3,100,529
33336,小本　　　　　　　　,39.847,141.963,3,30,161,143,42,0,0,0,0,0,0,0,2,69,413
33371,薮川　　　　　　　　,39.783,141.328,680,30,300,265,219,42,0,0,0,0,0,1,88,251,1166
33421,雫石　　　　　　　　,39.697,140.975,195,30,266,215,98,2,0,0,0,0,0,0,12,163,758
33431,盛岡　　　　　　　　,39.698,141.165,155,30,224,184,59,0,0,0,0,0,0,0,6,124,598
33441,区界　　　　　　　　,39.65,141.353,734,28,298,261,217,40,0,0,0,0,0,1,80,246,1143
33472,宮古　　　　　　　　,39.647,141.965,43,30,126,113,26,0,0,0,0,0,0,0,1,42,302
33501,紫波　　　　　　　　,39.547,141.127,125,30,239,193,72,1,0,0,0,0,0,0,7,136,648
33526,川井　　　　　　　　,39.598,141.682,192,30,205,168,55,1,0,0,0,0,0,0,5,102,540
33576,花巻　　　　　　　　,39.428,141.135,90,18,225,179,53,1,0,0,0,0,0,0,5,122,586
33581,大迫　　　　　　　　,39.47,141.278,150,30,239,193,68,1,0,0,0,0,0,0,9,140,650
33616,山田　　　　　　　　,39.45,141.957,24,30,128,108,27,0,0,0,0,0,0,0,1,44,304
33631,湯田　　　　　　　　,39.31,140.777,250,30,264,221,110,3,0,0,0,0,0,0,19,173,790
33671,遠野　　　　　　　　,39.338,141.543,275,30,252,208,81,2,0,0,0,0,0,0,10,148,701
33686,新町　　　　　　　　,39.36,141.905,4,10,126,114,9,0,0,0,0,0,0,0,0,44,268
33716,北上　　　　　　　　,39.288,141.11,61,30,192,152,37,0,0,0,0,0,0,0,3,92,473
33751,釜石　　　　　　　　,39.27,141.878,5,30,80,72,17,0,0,0,0,0,0,0,0,20,190
33776,若柳　　　　　　　　,39.14,141.063,97,30,215,176,48,0,0,0,0,0,0,0,6,116,565
33781,江刺　　　　　　　　,39.183,141.162,42,30,204,163,39,0,0,0,0,0,0,0,4,99,514
33801,住田　　　　　　　　,39.142,141.573,80,30,184,146,33,0,0,0,0,0,0,0,3,84,444
33871,陸前高田　　　　　　,39.025,141.63,61,10,126,112,10,0,0,0,0,0,0,0,0,47,291
33877,大船渡　　　　　　　,39.063,141.713,37,30,98,81,13,0,0,0,0,0,0,0,1,29,219
33911,一関　　　　　　　　,38.933,141.125,32,30,156,118,20,0,0,0,0,0,0,0,1,68,362
33921,千厩　　　　　　　　,38.922,141.33,120,30,203,152,40,0,0,0,0,0,0,0,5,99,499
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,267,230,141,10,0,0,0,0,0,0,21,173,844
34026,気仙沼　　　　　　　,38.907,141.557,62,30,139,109,23,0,0,0,0,0,0,0,1,52,319
