番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
13321,幌糠　　　　　　　　,43.853,141.76,20,30,237,182,68,1,0,0,0,0,0,0,21,167,676
14026,浜益　　　　　　　　,43.582,141.387,3,30,171,140,43,0,0,0,0,0,0,0,4,89,447
14071,厚田　　　　　　　　,43.397,141.437,5,30,179,143,42,0,0,0,0,0,0,0,6,93,463
14101,新篠津　　　　　　　,43.22,141.645,9,30,233,177,58,0,0,0,0,0,0,0,17,159,644
14116,山口　　　　　　　　,43.148,141.222,5,30,172,138,41,0,0,0,0,0,0,0,7,99,458
14121,石狩　　　　　　　　,43.193,141.37,5,30,201,155,47,0,0,0,0,0,0,0,11,115,531
14136,江別　　　　　　　　,43.11,141.602,8,21,231,169,58,0,0,0,0,0,0,0,14,153,622
14163,札幌　　　　　　　　,43.06,141.328,17,30,167,133,32,0,0,0,0,0,0,0,9,95,436
14206,恵庭島松　　　　　　,42.927,141.565,30,30,209,158,51,0,0,0,0,0,0,0,12,134,563
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,234,181,77,2,0,0,0,0,0,0,18,156,667
14296,千歳　　　　　　　　,42.775,141.692,22,18,203,157,37,0,0,0,0,0,0,0,5,109,511
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,289,235,128,5,0,0,0,0,0,0,60,233,951
15076,幌加内　　　　　　　,44.01,142.16,159,30,273,215,99,2,0,0,0,0,0,0,41,211,842
15116,石狩沼田　　　　　　,43.815,141.927,63,30,259,203,85,1,0,0,0,0,0,0,32,200,780
15161,深川　　　　　　　　,43.718,142.073,55,30,255,200,81,1,0,0,0,0,0,0,28,190,754
15231,空知吉野　　　　　　,43.595,141.732,100,30,245,186,73,1,0,0,0,0,0,0,26,182,712
15241,滝川　　　　　　　　,43.57,141.938,50,30,255,194,76,1,0,0,0,0,0,0,27,187,739
15251,芦別　　　　　　　　,43.52,142.19,91,30,229,168,54,1,0,0,0,0,0,0,21,163,636
15311,月形　　　　　　　　,43.33,141.617,50,30,234,176,60,0,0,0,0,0,0,0,17,158,643
15321,美唄　　　　　　　　,43.363,141.827,16,30,243,185,60,0,0,0,0,0,0,0,21,176,685
15356,岩見沢　　　　　　　,43.212,141.785,42,30,226,172,55,0,0,0,0,0,0,0,16,155,625
15431,長沼　　　　　　　　,43.012,141.693,13,30,221,168,54,0,0,0,0,0,0,0,12,145,601
15442,夕張　　　　　　　　,43.038,141.957,293,30,253,196,87,2,0,0,0,0,0,0,32,183,753
16026,美国　　　　　　　　,43.272,140.563,75,30,197,160,60,0,0,0,0,0,0,0,19,135,571
16061,神恵内　　　　　　　,43.145,140.423,50,30,154,123,36,0,0,0,0,0,0,0,7,87,411
16076,余市　　　　　　　　,43.182,140.758,20,30,172,135,43,0,0,0,0,0,0,0,14,113,477
16091,小樽　　　　　　　　,43.182,141.015,25,30,174,139,42,0,0,0,0,0,0,0,11,108,475
16156,共和　　　　　　　　,42.98,140.603,15,30,175,138,44,0,0,0,0,0,0,0,8,103,468
16206,蘭越　　　　　　　　,42.81,140.542,39,30,179,140,44,0,0,0,0,0,0,0,12,118,493
16217,倶知安　　　　　　　,42.9,140.757,176,30,229,173,66,0,0,0,0,0,0,0,23,160,651
16252,寿都　　　　　　　　,42.795,140.223,33,30,156,127,39,0,0,0,0,0,0,0,6,93,420
16281,真狩　　　　　　　　,42.775,140.88,440,30,274,228,126,7,0,0,0,0,0,0,53,205,893
16286,喜茂別　　　　　　　,42.793,140.948,264,30,245,191,87,2,0,0,0,0,0,0,35,180,739
16321,黒松内　　　　　　　,42.663,140.31,27,30,168,132,38,0,0,0,0,0,0,0,14,108,460
17036,雄武　　　　　　　　,44.58,142.963,14,30,249,209,104,4,0,0,0,0,0,0,24,161,751
17076,興部　　　　　　　　,44.47,143.108,8,30,242,204,100,4,0,0,0,0,0,0,20,153,723
17091,西興部　　　　　　　,44.332,142.935,120,30,264,207,103,4,0,0,0,0,0,0,35,193,805
17112,紋別　　　　　　　　,44.345,143.355,16,30,245,208,102,3,0,0,0,0,0,0,18,152,729
17116,紋別小向　　　　　　,44.303,143.403,18,18,253,212,102,5,0,0,0,0,0,0,15,141,728
17166,湧別　　　　　　　　,44.213,143.618,5,30,251,218,112,6,0,0,0,0,0,0,15,154,756
17196,滝上　　　　　　　　,44.177,143.062,165,30,270,210,103,4,0,0,0,0,0,0,37,200,822
17246,常呂　　　　　　　　,44.115,144.037,3,30,249,215,118,6,0,0,0,0,0,0,12,144,743
17306,遠軽　　　　　　　　,44.053,143.54,80,30,244,193,85,4,0,0,0,0,0,0,17,159,702
17316,佐呂間　　　　　　　,44.018,143.76,54,30,250,204,100,6,0,0,0,0,0,0,17,165,742
17341,網走　　　　　　　　,44.017,144.278,38,30,244,212,103,5,0,0,0,0,0,0,11,139,714
17351,宇登呂　　　　　　　,44.052,144.982,144,30,248,212,142,26,1,0,0,0,0,0,17,167,815
17482,白滝　　　　　　　　,43.865,143.153,475,28,287,233,149,15,1,0,0,0,0,1,68,237,991
17501,生田原　　　　　　　,43.917,143.532,199,30,256,200,97,6,0,0,0,0,0,0,25,187,772
17521,北見　　　　　　　　,43.777,143.842,104,30,253,197,71,2,0,0,0,0,0,0,12,166,701
17531,女満別　　　　　　　,43.88,144.163,33,18,257,210,78,4,0,0,0,0,0,0,11,151,712
17546,小清水　　　　　　　,43.842,144.485,52,30,238,204,100,5,0,0,0,0,0,0,13,142,702
17561,斜里　　　　　　　　,43.885,144.7,15,30,239,208,110,9,0,0,0,0,0,0,13,142,720
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,280,225,115,6,0,0,0,0,0,0,35,218,879
17607,境野　　　　　　　　,43.707,143.643,184,30,264,210,92,3,0,0,0,0,0,0,22,191,785
17631,美幌　　　　　　　　,43.77,144.172,60,30,254,203,91,5,0,0,0,0,0,0,14,164,731
17717,津別　　　　　　　　,43.702,144.033,100,30,244,191,78,4,0,0,0,0,0,0,12,152,680
18038,羅臼　　　　　　　　,44.023,145.187,15,16,233,207,82,3,0,0,0,0,0,0,9,106,640
18136,標津　　　　　　　　,43.662,145.132,3,30,209,195,82,3,0,0,0,0,0,0,5,108,605
18161,上標津　　　　　　　,43.52,144.747,160,18,263,216,83,6,0,0,0,0,0,0,10,149,729
18171,中標津　　　　　　　,43.543,144.978,50,30,215,189,70,2,0,0,0,0,0,0,6,122,604
18174,根室中標津　　　　　,43.577,144.96,65,18,236,199,59,1,0,0,0,0,0,0,4,116,616
18256,別海　　　　　　　　,43.382,145.118,23,30,200,173,61,1,0,0,0,0,0,0,4,111,550
18273,根室　　　　　　　　,43.33,145.585,25,30,194,185,76,2,0,0,0,0,0,0,2,89,549
18281,納沙布　　　　　　　,43.393,145.758,12,30,182,187,84,4,0,0,0,0,0,0,2,78,541
18311,厚床　　　　　　　　,43.222,145.227,41,30,199,173,64,1,0,0,0,0,0,0,3,106,547
19021,川湯　　　　　　　　,43.617,144.457,158,30,258,211,96,8,0,0,0,0,0,0,16,171,765
19051,弟子屈　　　　　　　,43.51,144.467,170,30,266,224,109,8,0,0,0,0,0,0,18,171,797
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,282,225,130,11,1,0,0,0,0,0,34,211,895
19151,標茶　　　　　　　　,43.292,144.587,20,30,212,173,55,1,0,0,0,0,0,0,4,115,560
19191,鶴居　　　　　　　　,43.232,144.325,38,30,183,151,41,1,0,0,0,0,0,0,3,91,470
19261,中徹別　　　　　　　,43.198,144.142,80,30,182,149,42,1,0,0,0,0,0,0,4,98,472
19311,榊町　　　　　　　　,43.12,145.11,2,30,182,166,62,1,0,0,0,0,0,0,2,86,498
19347,鶴丘　　　　　　　　,43.04,144.192,95,18,201,178,44,1,0,0,0,0,0,0,5,92,522
19376,太田　　　　　　　　,43.09,144.778,85,30,215,182,66,2,0,0,0,0,0,0,5,118,587
19416,白糠　　　　　　　　,42.97,144.062,9,30,169,150,40,0,0,0,0,0,0,0,2,75,436
19432,釧路　　　　　　　　,42.985,144.377,5,30,162,139,36,1,0,0,0,0,0,0,2,69,408
19451,知方学　　　　　　　,42.938,144.735,149,30,224,205,100,5,0,0,0,0,0,0,6,114,656
20146,陸別　　　　　　　　,43.472,143.753,210,30,254,190,69,2,0,0,0,0,0,0,14,174,704
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,282,230,125,8,0,0,0,0,0,0,45,221,903
20266,上士幌　　　　　　　,43.242,143.295,287,30,259,207,78,2,0,0,0,0,0,0,18,182,745
20276,足寄　　　　　　　　,43.243,143.553,90,30,213,153,36,0,0,0,0,0,0,0,4,128,534
20341,本別　　　　　　　　,43.132,143.6,67,30,215,154,32,0,0,0,0,0,0,0,3,134,538
20356,新得　　　　　　　　,43.077,142.84,178,30,241,191,64,2,0,0,0,0,0,0,15,162,674
20361,鹿追　　　　　　　　,43.103,142.995,206,30,250,198,69,2,0,0,0,0,0,0,16,170,705
20371,駒場　　　　　　　　,43.05,143.183,112,30,238,185,52,1,0,0,0,0,0,0,11,153,640
20421,芽室　　　　　　　　,42.9,143.043,90,30,237,182,48,1,0,0,0,0,0,0,7,146,621
20432,帯広　　　　　　　　,42.922,143.212,38,30,211,151,28,0,0,0,0,0,0,0,3,122,516
20441,池田　　　　　　　　,42.92,143.458,42,30,226,167,37,0,0,0,0,0,0,0,4,137,571
20506,浦幌　　　　　　　　,42.808,143.657,20,30,189,144,31,0,0,0,0,0,0,0,3,98,464
20551,帯広泉　　　　　　　,42.733,143.217,149,18,261,206,58,2,0,0,0,0,0,0,11,161,699
20556,糠内　　　　　　　　,42.787,143.328,70,30,225,167,44,0,0,0,0,0,0,0,4,137,576
20601,上札内　　　　　　　,42.642,143.097,251,30,260,216,90,3,0,0,0,0,0,0,16,178,769
20606,更別　　　　　　　　,42.652,143.195,185,30,255,202,68,2,0,0,0,0,0,0,11,169,704
20631,大津　　　　　　　　,42.687,143.647,4,30,200,159,40,0,0,0,0,0,0,0,1,104,501
20696,大樹　　　　　　　　,42.5,143.273,87,30,228,181,58,1,0,0,0,0,0,0,3,128,600
20751,広尾　　　　　　　　,42.293,143.317,32,30,173,150,43,1,0,0,0,0,0,0,0,73,439
21111,厚真　　　　　　　　,42.73,141.888,20,30,190,146,39,0,0,0,0,0,0,0,6,113,493
21126,穂別　　　　　　　　,42.762,142.143,56,30,188,135,37,0,0,0,0,0,0,0,8,124,492
21161,大滝　　　　　　　　,42.67,141.078,390,30,262,206,90,2,0,0,0,0,0,0,41,192,793
21171,森野　　　　　　　　,42.63,141.247,170,30,194,150,49,0,0,0,0,0,0,0,12,124,530
21187,苫小牧　　　　　　　,42.623,141.547,6,30,125,97,20,0,0,0,0,0,0,0,2,65,309
21226,大岸　　　　　　　　,42.59,140.643,4,30,144,109,29,0,0,0,0,0,0,0,9,93,383
21261,白老　　　　　　　　,42.543,141.352,6,30,126,102,25,0,0,0,0,0,0,0,4,73,330
21276,鵡川　　　　　　　　,42.59,141.933,10,30,185,142,35,0,0,0,0,0,0,0,5,106,473
21297,伊達　　　　　　　　,42.475,140.848,3,13,144,113,21,0,0,0,0,0,0,0,4,82,364
21312,登別　　　　　　　　,42.458,141.118,197,30,195,163,56,0,0,0,0,0,0,0,14,127,555
21323,室蘭　　　　　　　　,42.312,140.975,40,30,126,102,24,0,0,0,0,0,0,0,3,67,322
22036,日高　　　　　　　　,42.877,142.442,280,30,247,185,71,1,0,0,0,0,0,0,25,172,704
22141,日高門別　　　　　　,42.497,142.053,47,30,151,118,24,0,0,0,0,0,0,0,3,86,382
22156,新和　　　　　　　　,42.543,142.333,60,30,153,113,23,0,0,0,0,0,0,0,4,94,385
22241,静内　　　　　　　　,42.343,142.362,10,30,123,96,15,0,0,0,0,0,0,0,2,64,302
22291,三石　　　　　　　　,42.245,142.662,10,30,132,107,21,0,0,0,0,0,0,0,3,69,332
22306,中杵臼　　　　　　　,42.223,142.948,98,30,168,133,35,0,0,0,0,0,0,0,5,96,444
22327,浦河　　　　　　　　,42.162,142.777,37,30,106,88,16,0,0,0,0,0,0,0,2,50,263
22391,えりも岬　　　　　　,41.925,143.243,63,30,141,148,55,1,0,0,0,0,0,0,1,48,397
23031,長万部　　　　　　　,42.517,140.373,6,30,151,120,33,0,0,0,0,0,0,0,10,93,409
23086,八雲　　　　　　　　,42.252,140.272,8,30,147,111,27,0,0,0,0,0,0,0,8,88,386
23166,森　　　　　　　　　,42.067,140.588,125,19,182,142,43,0,0,0,0,0,0,0,9,106,478
23206,川汲　　　　　　　　,41.905,140.97,25,30,117,97,23,0,0,0,0,0,0,0,3,63,302
23226,北斗　　　　　　　　,41.887,140.653,25,30,143,105,25,0,0,0,0,0,0,0,8,84,364
23232,函館　　　　　　　　,41.817,140.753,35,30,112,80,17,0,0,0,0,0,0,0,4,67,280
23281,高松　　　　　　　　,41.77,140.822,34,18,112,89,17,0,0,0,0,0,0,0,2,61,280
23326,木古内　　　　　　　,41.68,140.437,10,30,121,86,20,0,0,0,0,0,0,0,3,70,299
23376,松前　　　　　　　　,41.423,140.087,30,30,82,69,13,0,0,0,0,0,0,0,0,39,203
24041,せたな　　　　　　　,42.45,139.852,10,30,121,97,24,0,0,0,0,0,0,0,4,64,309
24051,今金　　　　　　　　,42.428,140.008,19,30,155,116,31,0,0,0,0,0,0,0,7,96,415
24101,奥尻　　　　　　　　,42.248,139.557,5,21,87,81,20,0,0,0,0,0,0,0,0,48,232
24141,熊石　　　　　　　　,42.128,139.985,12,30,126,96,25,0,0,0,0,0,0,0,4,74,334
24156,米岡　　　　　　　　,42.072,139.432,49,18,129,104,26,0,0,0,0,0,0,0,2,64,325
24201,鶉　　　　　　　　　,41.93,140.312,53,30,139,104,27,0,0,0,0,0,0,0,4,81,355
24217,江差　　　　　　　　,41.867,140.123,4,30,85,70,12,0,0,0,0,0,0,0,0,39,206
31001,大間　　　　　　　　,41.527,140.912,14,30,68,57,9,0,0,0,0,0,0,0,0,30,165
31111,むつ　　　　　　　　,41.283,141.21,3,30,77,59,10,0,0,0,0,0,0,0,1,34,181
31121,小田野沢　　　　　　,41.235,141.397,6,30,72,56,11,0,0,0,0,0,0,0,1,35,176
31136,今別　　　　　　　　,41.18,140.482,30,30,87,66,12,0,0,0,0,0,0,0,0,37,204
31156,脇野沢　　　　　　　,41.145,140.822,15,30,77,66,12,0,0,0,0,0,0,0,0,34,188
31186,市浦　　　　　　　　,41.057,140.347,20,30,68,56,10,0,0,0,0,0,0,0,0,27,161
31201,蟹田　　　　　　　　,41.045,140.633,5,30,84,66,10,0,0,0,0,0,0,0,1,39,201
31296,五所川原　　　　　　,40.808,140.458,9,30,77,62,9,0,0,0,0,0,0,0,1,31,181
31312,青森　　　　　　　　,40.822,140.768,3,30,82,57,7,0,0,0,0,0,0,0,1,40,187
31332,野辺地　　　　　　　,40.885,141.16,14,13,82,70,10,0,0,0,0,0,0,0,0,34,198
31336,六ケ所　　　　　　　,40.885,141.272,80,30,100,82,17,0,0,0,0,0,0,0,1,46,245
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,62,57,9,0,0,0,0,0,0,0,0,20,147
31386,青森大谷　　　　　　,40.733,140.688,198,18,162,125,38,0,0,0,0,0,0,0,3,84,411
31436,深浦　　　　　　　　,40.645,139.932,66,30,65,54,7,0,0,0,0,0,0,0,0,19,145
31461,弘前　　　　　　　　,40.612,140.455,30,30,87,66,12,0,0,0,0,0,0,0,1,41,206
31466,黒石　　　　　　　　,40.667,140.585,30,30,106,85,20,0,0,0,0,0,0,0,1,51,262
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,278,233,170,32,1,0,0,0,0,2,67,212,986
31506,三沢　　　　　　　　,40.675,141.375,39,30,67,45,5,0,0,0,0,0,0,0,1,29,147
31586,十和田　　　　　　　,40.607,141.233,55,30,78,61,10,0,0,0,0,0,0,0,1,31,181
31602,八戸　　　　　　　　,40.527,141.522,27,30,49,35,3,0,0,0,0,0,0,0,0,18,105
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,133,98,23,0,0,0,0,0,0,0,3,63,322
31662,休屋　　　　　　　　,40.427,140.898,414,30,207,157,74,1,0,0,0,0,0,0,11,112,562
31721,三戸　　　　　　　　,40.383,141.257,60,30,58,37,3,0,0,0,0,0,0,0,0,19,117
32056,八森　　　　　　　　,40.413,139.948,34,30,40,36,4,0,0,0,0,0,0,0,0,8,90
32111,能代　　　　　　　　,40.198,140.032,6,30,43,33,3,0,0,0,0,0,0,0,0,10,88
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,75,47,5,0,0,0,0,0,0,0,1,23,152
32136,大館　　　　　　　　,40.252,140.505,49,30,77,46,6,0,0,0,0,0,0,0,0,31,159
32146,鹿角　　　　　　　　,40.215,140.787,123,30,127,88,18,0,0,0,0,0,0,0,2,59,294
32181,脇神　　　　　　　　,40.192,140.372,84,18,102,76,12,0,0,0,0,0,0,0,0,42,227
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,137,98,26,0,0,0,0,0,0,0,3,65,329
32266,八幡平　　　　　　　,40.013,140.802,578,30,229,179,89,3,0,0,0,0,0,0,20,148,667
32286,男鹿　　　　　　　　,39.912,139.9,20,30,51,40,4,0,0,0,0,0,0,0,0,12,106
32287,大潟　　　　　　　　,40.0,139.95,-3,30,42,33,4,0,0,0,0,0,0,0,0,8,87
32296,五城目　　　　　　　,39.938,140.115,6,30,54,38,4,0,0,0,0,0,0,0,0,14,110
32311,阿仁合　　　　　　　,39.993,140.403,120,30,105,83,17,0,0,0,0,0,0,0,1,47,253
32402,秋田　　　　　　　　,39.717,140.098,6,30,36,28,2,0,0,0,0,0,0,0,0,6,72
32407,岩見三内　　　　　　,39.707,140.287,41,30,71,49,8,0,0,0,0,0,0,0,0,24,153
32451,雄和　　　　　　　　,39.615,140.218,93,18,73,55,7,0,0,0,0,0,0,0,0,26,161
32466,角館　　　　　　　　,39.603,140.557,56,30,82,52,5,0,0,0,0,0,0,0,1,31,170
32476,田沢湖　　　　　　　,39.698,140.732,230,30,133,94,20,0,0,0,0,0,0,0,2,58,311
32496,大正寺　　　　　　　,39.527,140.233,20,30,58,41,4,0,0,0,0,0,0,0,0,17,120
32551,大曲　　　　　　　　,39.49,140.495,30,30,87,58,6,0,0,0,0,0,0,0,0,29,181
32571,本荘　　　　　　　　,39.36,140.055,11,30,23,18,1,0,0,0,0,0,0,0,0,3,45
32581,東由利　　　　　　　,39.305,140.288,117,30,68,45,6,0,0,0,0,0,0,0,0,19,138
32596,横手　　　　　　　　,39.32,140.555,59,30,92,57,7,0,0,0,0,0,0,0,1,36,192
32616,にかほ　　　　　　　,39.255,139.913,7,30,6,6,0,0,0,0,0,0,0,0,0,1,14
32626,矢島　　　　　　　　,39.235,140.137,46,30,55,37,5,0,0,0,0,0,0,0,0,12,109
32691,湯沢　　　　　　　　,39.187,140.463,74,30,94,66,8,0,0,0,0,0,0,0,0,34,202
32771,湯の岱　　　　　　　,38.96,140.528,335,30,138,105,27,0,0,0,0,0,0,0,2,60,331
33006,種市　　　　　　　　,40.403,141.7,70,30,56,43,6,0,0,0,0,0,0,0,0,20,127
33026,軽米　　　　　　　　,40.325,141.467,148,30,93,71,16,0,0,0,0,0,0,0,2,39,221
33071,二戸　　　　　　　　,40.298,141.298,87,30,79,56,8,0,0,0,0,0,0,0,1,32,175
33136,山形　　　　　　　　,40.148,141.572,290,30,106,84,20,0,0,0,0,0,0,0,2,51,263
33146,久慈　　　　　　　　,40.168,141.748,13,30,27,22,2,0,0,0,0,0,0,0,0,6,58
33166,荒屋　　　　　　　　,40.103,141.05,290,30,143,106,30,0,0,0,0,0,0,0,2,70,351
33176,奥中山　　　　　　　,40.06,141.225,430,30,197,144,49,0,0,0,0,0,0,0,7,107,505
33186,葛巻　　　　　　　　,40.04,141.457,418,30,162,117,31,0,0,0,0,0,0,0,4,82,395
33206,普代　　　　　　　　,40.003,141.883,8,30,18,16,2,0,0,0,0,0,0,0,0,4,39
33226,岩手松尾　　　　　　,39.952,141.065,275,30,110,77,15,0,0,0,0,0,0,0,1,50,258
33296,好摩　　　　　　　　,39.868,141.167,205,30,82,58,8,0,0,0,0,0,0,0,1,30,178
33326,岩泉　　　　　　　　,39.847,141.795,105,30,33,20,3,0,0,0,0,0,0,0,0,9,66
33336,小本　　　　　　　　,39.847,141.963,3,30,13,9,1,0,0,0,0,0,0,0,0,3,27
33371,薮川　　　　　　　　,39.783,141.328,680,30,239,190,92,4,0,0,0,0,0,0,16,143,683
33421,雫石　　　　　　　　,39.697,140.975,195,30,105,73,12,0,0,0,0,0,0,0,1,40,237
33431,盛岡　　　　　　　　,39.698,141.165,155,30,64,34,5,0,0,0,0,0,0,0,0,20,124
33441,区界　　　　　　　　,39.65,141.353,734,28,248,200,101,5,0,0,0,0,0,0,22,156,734
33472,宮古　　　　　　　　,39.647,141.965,43,30,7,6,0,0,0,0,0,0,0,0,0,2,16
33501,紫波　　　　　　　　,39.547,141.127,125,30,79,47,5,0,0,0,0,0,0,0,1,29,161
33526,川井　　　　　　　　,39.598,141.682,192,30,43,30,5,0,0,0,0,0,0,0,0,12,94
33576,花巻　　　　　　　　,39.428,141.135,90,18,47,27,3,0,0,0,0,0,0,0,0,22,98
33581,大迫　　　　　　　　,39.47,141.278,150,30,62,38,5,0,0,0,0,0,0,0,0,22,131
33616,山田　　　　　　　　,39.45,141.957,24,30,3,4,0,0,0,0,0,0,0,0,0,1,9
33631,湯田　　　　　　　　,39.31,140.777,250,30,132,98,22,0,0,0,0,0,0,0,2,61,315
33671,遠野　　　　　　　　,39.338,141.543,275,30,78,56,9,0,0,0,0,0,0,0,1,33,177
33686,新町　　　　　　　　,39.36,141.905,4,10,12,6,0,0,0,0,0,0,0,0,0,5,23
33716,北上　　　　　　　　,39.288,141.11,61,30,52,32,4,0,0,0,0,0,0,0,0,19,109
33751,釜石　　　　　　　　,39.27,141.878,5,30,9,6,0,0,0,0,0,0,0,0,0,2,18
33776,若柳　　　　　　　　,39.14,141.063,97,30,62,40,6,0,0,0,0,0,0,0,0,24,136
33781,江刺　　　　　　　　,39.183,141.162,42,30,52,34,3,0,0,0,0,0,0,0,0,19,112
33801,住田　　　　　　　　,39.142,141.573,80,30,34,19,2,0,0,0,0,0,0,0,0,9,62
33871,陸前高田　　　　　　,39.025,141.63,61,10,24,14,0,0,0,0,0,0,0,0,0,9,49
33877,大船渡　　　　　　　,39.063,141.713,37,30,15,7,0,0,0,0,0,0,0,0,0,5,27
33911,一関　　　　　　　　,38.933,141.125,32,30,26,12,1,0,0,0,0,0,0,0,0,8,47
33921,千厩　　　　　　　　,38.922,141.33,120,30,38,22,1,0,0,0,0,0,0,0,0,13,74
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,158,124,45,0,0,0,0,0,0,0,2,75,402
34026,気仙沼　　　　　　　,38.907,141.557,62,30,21,14,0,0,0,0,0,0,0,0,0,7,42
34096,川渡　　　　　　　　,38.743,140.76,170,30,50,31,5,0,0,0,0,0,0,0,0,16,103
34111,築館　　　　　　　　,38.735,141.005,25,30,23,10,1,0,0,0,0,0,0,0,0,5,39
34171,米山　　　　　　　　,38.625,141.187,4,30,18,7,0,0,0,0,0,0,0,0,0,5,30
