番号,地点名,緯度,経度,標高,年数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,通年
12451,東川　　　　　　　　,43.702,142.508,215,30,75,50,54,55,51,57,63,58,50,51,71,108,742
12512,志比内　　　　　　　,43.643,142.582,310,28,77,53,55,53,55,61,63,59,50,48,81,104,749
12551,美瑛　　　　　　　　,43.588,142.493,250,30,69,49,55,51,51,62,64,57,48,47,74,100,725
12596,上富良野　　　　　　,43.455,142.465,220,30,83,56,57,56,56,65,69,62,57,54,77,110,802
12626,富良野　　　　　　　,43.333,142.4,174,30,85,43,51,51,54,55,58,65,57,51,67,101,737
12632,麓郷　　　　　　　　,43.302,142.522,315,30,80,53,60,61,65,66,66,67,57,52,74,99,801
12691,幾寅　　　　　　　　,43.168,142.568,350,30,65,44,53,58,63,73,75,73,58,51,64,83,769
12746,占冠　　　　　　　　,42.978,142.395,332,30,9,46,60,64,62,70,90,77,60,53,72,16,679
13061,天塩　　　　　　　　,44.893,141.762,9,30,110,65,44,49,63,85,83,70,43,40,98,130,879
13086,遠別　　　　　　　　,44.718,141.807,7,30,130,71,49,47,61,76,85,72,41,44,105,144,921
13121,初山別　　　　　　　,44.523,141.77,27,30,105,66,7,39,51,65,12,55,34,43,89,137,707
13146,焼尻　　　　　　　　,44.428,141.422,38,30,11,7,6,5,6,10,10,12,5,5,14,14,105
13181,羽幌　　　　　　　　,44.363,141.7,8,30,78,46,38,36,41,50,56,41,29,32,74,97,616
13261,達布　　　　　　　　,44.048,141.857,30,30,147,98,73,59,56,73,76,71,46,59,124,179,1062
13277,留萌　　　　　　　　,43.945,141.632,24,30,94,47,36,36,38,46,52,36,31,31,82,119,647
13311,増毛　　　　　　　　,43.848,141.51,20,30,142,90,49,47,45,66,61,53,40,48,113,149,902
13321,幌糠　　　　　　　　,43.853,141.76,20,30,122,67,65,52,54,66,79,57,51,46,112,148,920
14026,浜益　　　　　　　　,43.582,141.387,3,30,107,77,54,51,52,66,70,62,49,52,84,130,853
14071,厚田　　　　　　　　,43.397,141.437,5,30,82,62,36,43,54,67,67,59,50,42,69,100,732
14101,新篠津　　　　　　　,43.22,141.645,9,30,88,55,48,47,56,60,73,65,56,40,61,92,741
14116,山口　　　　　　　　,43.148,141.222,5,30,62,48,39,40,52,63,65,57,50,37,43,59,613
14121,石狩　　　　　　　　,43.193,141.37,5,30,67,57,42,43,55,58,65,55,46,42,46,71,646
14136,江別　　　　　　　　,43.11,141.602,8,21,58,49,49,43,53,57,64,58,51,36,47,61,623
14163,札幌　　　　　　　　,43.06,141.328,17,30,37,29,27,29,35,37,39,39,35,27,33,45,412
14206,恵庭島松　　　　　　,42.927,141.565,30,30,41,43,42,47,67,68,80,70,63,41,6,8,577
14286,支笏湖畔　　　　　　,42.772,141.407,290,30,6,34,40,51,70,90,104,95,78,43,8,43,662
15041,朱鞠内　　　　　　　,44.282,142.162,255,30,20,63,75,63,56,76,81,75,51,54,103,160,881
15076,幌加内　　　　　　　,44.01,142.16,159,30,128,92,74,61,60,75,76,69,52,51,111,165,1015
15116,石狩沼田　　　　　　,43.815,141.927,63,30,107,49,59,57,54,63,70,63,50,46,86,122,826
15161,深川　　　　　　　　,43.718,142.073,55,30,76,45,53,54,52,61,66,63,50,47,72,87,729
15231,空知吉野　　　　　　,43.595,141.732,100,30,18,66,54,55,53,67,79,72,50,41,71,119,749
15241,滝川　　　　　　　　,43.57,141.938,50,30,73,8,50,52,50,61,65,67,51,43,14,18,549
15251,芦別　　　　　　　　,43.52,142.19,91,30,10,37,47,59,57,62,63,63,50,48,59,16,571
15311,月形　　　　　　　　,43.33,141.617,50,30,93,64,52,50,50,62,79,63,54,35,59,118,797
15321,美唄　　　　　　　　,43.363,141.827,16,30,84,62,48,52,54,62,74,65,53,46,62,114,775
15356,岩見沢　　　　　　　,43.212,141.785,42,30,43,27,30,34,39,41,49,45,41,33,48,58,489
15431,長沼　　　　　　　　,43.012,141.693,13,30,49,35,43,53,62,67,78,71,59,39,6,45,609
15442,夕張　　　　　　　　,43.038,141.957,293,30,8,38,48,62,64,76,94,83,54,42,13,13,594
16026,美国　　　　　　　　,43.272,140.563,75,30,149,119,72,50,55,69,88,57,52,44,103,152,1010
16061,神恵内　　　　　　　,43.145,140.423,50,30,14,9,8,44,55,70,81,61,43,34,16,18,457
16076,余市　　　　　　　　,43.182,140.758,20,30,105,83,64,40,55,69,68,55,46,42,60,114,801
16091,小樽　　　　　　　　,43.182,141.015,25,30,60,43,36,32,36,43,40,38,34,29,45,61,497
16156,共和　　　　　　　　,42.98,140.603,15,30,149,120,62,46,57,70,69,54,53,43,100,174,996
16206,蘭越　　　　　　　　,42.81,140.542,39,30,138,105,80,57,66,81,92,77,63,51,95,170,1073
16217,倶知安　　　　　　　,42.9,140.757,176,30,77,48,40,37,40,41,46,43,36,32,57,97,594
16252,寿都　　　　　　　　,42.795,140.223,33,30,104,56,41,37,44,49,43,41,37,34,76,124,691
16281,真狩　　　　　　　　,42.775,140.88,440,30,152,109,94,71,73,86,89,86,63,49,103,155,1130
16286,喜茂別　　　　　　　,42.793,140.948,264,30,122,90,72,64,69,76,85,71,62,53,90,128,983
16321,黒松内　　　　　　　,42.663,140.31,27,30,93,92,72,60,82,97,114,98,71,51,79,122,1030
17036,雄武　　　　　　　　,44.58,142.963,14,30,54,36,36,39,60,81,87,71,48,32,41,49,636
17076,興部　　　　　　　　,44.47,143.108,8,30,61,48,47,47,74,97,100,82,59,46,53,61,775
17091,西興部　　　　　　　,44.332,142.935,120,30,80,53,51,53,70,92,94,87,61,47,74,84,846
17112,紋別　　　　　　　　,44.345,143.355,16,30,52,32,35,41,56,72,74,70,46,34,39,42,592
17166,湧別　　　　　　　　,44.213,143.618,5,30,63,41,38,46,68,83,77,69,54,35,45,49,667
17196,滝上　　　　　　　　,44.177,143.062,165,30,75,59,50,51,67,87,90,82,59,42,68,83,812
17246,常呂　　　　　　　　,44.115,144.037,3,30,61,41,41,40,65,73,72,64,53,46,10,53,619
17306,遠軽　　　　　　　　,44.053,143.54,80,30,70,44,45,54,71,85,83,82,57,42,46,60,737
17316,佐呂間　　　　　　　,44.018,143.76,54,30,66,41,48,52,70,84,84,76,59,47,40,51,718
17341,網走　　　　　　　　,44.017,144.278,38,30,46,35,36,39,53,60,59,52,40,36,38,38,533
17351,宇登呂　　　　　　　,44.052,144.982,144,30,16,73,60,54,70,79,79,66,57,49,19,112,734
17482,白滝　　　　　　　　,43.865,143.153,475,28,93,68,56,52,54,69,69,66,53,49,69,98,787
17501,生田原　　　　　　　,43.917,143.532,199,30,60,33,40,52,62,76,83,79,63,42,35,54,680
17521,北見　　　　　　　　,43.777,143.842,104,30,64,45,39,53,64,78,78,76,58,45,42,53,694
17546,小清水　　　　　　　,43.842,144.485,52,30,80,48,51,54,73,83,84,74,59,45,45,58,755
17561,斜里　　　　　　　　,43.885,144.7,15,30,93,55,52,48,67,77,77,66,55,43,48,75,755
17596,留辺蘂　　　　　　　,43.742,143.45,325,30,57,39,47,50,67,76,82,82,65,49,35,47,695
17607,境野　　　　　　　　,43.707,143.643,184,30,44,34,39,54,68,82,86,80,61,46,36,44,674
17631,美幌　　　　　　　　,43.77,144.172,60,30,58,40,47,50,68,75,81,74,58,48,39,52,689
17717,津別　　　　　　　　,43.702,144.033,100,30,49,33,38,54,73,79,80,75,64,40,42,6,634
18038,羅臼　　　　　　　　,44.023,145.187,15,16,65,50,63,65,71,105,95,108,77,53,21,25,797
18136,標津　　　　　　　　,43.662,145.132,3,30,7,3,6,8,76,16,21,92,66,48,8,8,359
18161,上標津　　　　　　　,43.52,144.747,160,18,52,44,53,58,75,105,121,102,74,51,16,49,799
18171,中標津　　　　　　　,43.543,144.978,50,30,40,35,44,58,88,111,130,112,78,48,10,44,802
18256,別海　　　　　　　　,43.382,145.118,23,30,39,37,40,60,82,94,126,98,80,48,9,42,751
18273,根室　　　　　　　　,43.33,145.585,25,30,33,30,39,47,71,76,88,77,64,40,39,37,642
18281,納沙布　　　　　　　,43.393,145.758,12,30,5,3,5,9,10,14,18,17,13,9,9,8,122
18311,厚床　　　　　　　　,43.222,145.227,41,30,34,39,46,59,83,105,121,96,77,46,9,42,754
19021,川湯　　　　　　　　,43.617,144.457,158,30,9,6,48,55,84,99,98,89,66,9,7,9,578
19051,弟子屈　　　　　　　,43.51,144.467,170,30,41,37,48,59,78,99,116,98,75,50,42,46,788
19076,阿寒湖畔　　　　　　,43.437,144.083,426,30,7,5,49,57,71,75,91,85,84,59,9,10,582
19151,標茶　　　　　　　　,43.292,144.587,20,30,37,33,44,59,79,102,124,109,76,51,9,39,762
19191,鶴居　　　　　　　　,43.232,144.325,38,30,34,31,40,57,75,99,125,107,80,49,8,41,745
19261,中徹別　　　　　　　,43.198,144.142,80,30,32,32,45,55,75,103,128,109,82,47,9,38,756
19311,榊町　　　　　　　　,43.12,145.11,2,30,5,4,36,9,80,17,120,102,72,8,8,7,473
19376,太田　　　　　　　　,43.09,144.778,85,30,6,31,42,54,78,99,121,96,74,9,9,7,625
19416,白糠　　　　　　　　,42.97,144.062,9,30,3,2,33,50,81,96,115,105,75,48,7,5,619
19432,釧路　　　　　　　　,42.985,144.377,5,30,25,26,31,50,69,86,95,83,64,42,35,31,637
19451,知方学　　　　　　　,42.938,144.735,149,30,4,3,5,6,10,17,20,19,14,8,8,6,127
20146,陸別　　　　　　　　,43.472,143.753,210,30,5,28,34,51,67,84,98,91,68,9,40,6,582
20186,ぬかびら源泉郷　　　,43.367,143.192,540,30,5,4,36,40,52,67,75,73,70,41,49,10,523
20266,上士幌　　　　　　　,43.242,143.295,287,30,36,33,36,45,71,101,121,106,83,46,37,42,756
20276,足寄　　　　　　　　,43.243,143.553,90,30,4,31,32,46,68,89,105,91,63,9,32,40,612
20341,本別　　　　　　　　,43.132,143.6,67,30,30,32,29,43,69,89,99,95,64,44,7,38,638
20356,新得　　　　　　　　,43.077,142.84,178,30,5,30,38,55,78,104,124,110,82,50,43,47,766
20361,鹿追　　　　　　　　,43.103,142.995,206,30,33,27,37,49,78,103,122,113,79,44,37,39,763
20371,駒場　　　　　　　　,43.05,143.183,112,30,32,29,30,49,72,97,112,107,72,10,31,35,676
20421,芽室　　　　　　　　,42.9,143.043,90,30,33,30,31,49,77,96,114,104,81,44,40,43,741
20432,帯広　　　　　　　　,42.922,143.212,38,30,30,23,27,39,59,77,95,85,74,41,32,35,615
20441,池田　　　　　　　　,42.92,143.458,42,30,33,28,30,47,66,86,100,94,68,40,34,43,669
20506,浦幌　　　　　　　　,42.808,143.657,20,30,32,30,35,53,77,98,110,100,75,43,35,40,728
20556,糠内　　　　　　　　,42.787,143.328,70,30,34,34,37,50,75,100,116,106,85,44,39,41,760
20601,上札内　　　　　　　,42.642,143.097,251,30,37,33,40,53,74,100,109,107,81,50,44,47,769
20606,更別　　　　　　　　,42.652,143.195,185,30,39,34,43,52,79,99,117,113,83,50,43,50,803
20631,大津　　　　　　　　,42.687,143.647,4,30,5,3,34,54,81,16,110,97,71,43,34,35,581
20696,大樹　　　　　　　　,42.5,143.273,87,30,36,32,46,58,80,105,126,115,85,53,37,43,815
20751,広尾　　　　　　　　,42.293,143.317,32,30,31,31,38,47,71,91,101,98,72,47,38,42,706
21111,厚真　　　　　　　　,42.73,141.888,20,30,6,33,39,52,67,82,108,85,64,42,37,34,648
21126,穂別　　　　　　　　,42.762,142.143,56,30,36,34,46,54,56,71,97,74,55,10,43,10,587
21161,大滝　　　　　　　　,42.67,141.078,390,30,113,68,73,62,62,76,83,75,72,51,71,102,905
21171,森野　　　　　　　　,42.63,141.247,170,30,49,44,51,56,82,112,137,117,84,56,46,7,842
21187,苫小牧　　　　　　　,42.623,141.547,6,30,28,30,33,48,68,92,114,90,63,38,30,30,664
21226,大岸　　　　　　　　,42.59,140.643,4,30,5,5,38,48,8,86,107,88,62,39,7,6,499
21261,白老　　　　　　　　,42.543,141.352,6,30,5,5,7,51,9,100,121,98,72,40,5,6,519
21276,鵡川　　　　　　　　,42.59,141.933,10,30,36,4,7,47,64,78,103,77,63,8,5,7,499
21297,伊達　　　　　　　　,42.475,140.848,3,13,11,23,16,38,48,55,57,58,45,38,16,16,421
21312,登別　　　　　　　　,42.458,141.118,197,30,43,41,46,59,81,103,132,114,84,48,39,44,832
21323,室蘭　　　　　　　　,42.312,140.975,40,30,31,24,31,43,57,71,84,73,55,32,34,35,574
22036,日高　　　　　　　　,42.877,142.442,280,30,88,58,64,67,62,66,90,76,63,54,78,18,788
22141,日高門別　　　　　　,42.497,142.053,47,30,30,29,37,50,64,81,97,86,58,37,37,7,616
22156,新和　　　　　　　　,42.543,142.333,60,30,48,35,49,60,68,84,112,92,62,40,51,9,710
22241,静内　　　　　　　　,42.343,142.362,10,30,30,26,32,48,63,72,103,82,66,8,36,8,571
22291,三石　　　　　　　　,42.245,142.662,10,30,37,29,7,48,65,75,104,80,58,8,8,9,535
22306,中杵臼　　　　　　　,42.223,142.948,98,30,7,41,45,57,73,76,100,93,71,10,10,13,595
22327,浦河　　　　　　　　,42.162,142.777,37,30,29,26,33,40,52,62,80,66,47,35,38,39,547
22391,えりも岬　　　　　　,41.925,143.243,63,30,4,3,6,7,7,10,16,14,8,10,6,9,116
23031,長万部　　　　　　　,42.517,140.373,6,30,4,36,39,50,82,108,124,102,64,37,5,6,655
23086,八雲　　　　　　　　,42.252,140.272,8,30,68,55,46,56,82,113,118,91,60,36,48,65,833
23166,森　　　　　　　　　,42.067,140.588,125,19,52,47,45,46,62,67,78,69,55,38,40,55,647
23206,川汲　　　　　　　　,41.905,140.97,25,30,6,27,5,41,8,91,18,80,64,38,6,7,391
23226,北斗　　　　　　　　,41.887,140.653,25,30,62,56,41,49,72,79,101,88,68,42,49,77,781
23232,函館　　　　　　　　,41.817,140.753,35,30,28,25,30,37,50,52,68,60,49,35,32,38,503
23326,木古内　　　　　　　,41.68,140.437,10,30,6,7,5,41,8,11,95,81,58,8,5,8,333
23376,松前　　　　　　　　,41.423,140.087,30,30,10,66,6,45,70,73,98,49,48,34,7,14,520
24041,せたな　　　　　　　,42.45,139.852,10,30,142,89,49,43,58,76,88,60,44,46,77,138,911
24051,今金　　　　　　　　,42.428,140.008,19,30,150,111,76,58,75,93,111,80,60,46,98,162,1115
24101,奥尻　　　　　　　　,42.248,139.557,5,21,19,39,8,7,39,16,66,11,9,11,13,27,272
24141,熊石　　　　　　　　,42.128,139.985,12,30,82,64,46,53,81,91,116,70,57,40,10,90,787
24201,鶉　　　　　　　　　,41.93,140.312,53,30,124,89,58,53,80,87,115,85,60,47,79,134,1007
24217,江差　　　　　　　　,41.867,140.123,4,30,81,41,36,37,54,53,70,40,37,33,55,92,629
31001,大間　　　　　　　　,41.527,140.912,14,30,7,30,5,6,5,9,12,54,50,8,7,9,202
31111,むつ　　　　　　　　,41.283,141.21,3,30,46,29,34,37,47,59,77,67,52,35,34,38,555
31121,小田野沢　　　　　　,41.235,141.397,6,30,6,6,6,8,8,88,102,92,62,40,7,7,430
31136,今別　　　　　　　　,41.18,140.482,30,30,107,55,44,38,55,65,85,66,55,40,57,114,782
31156,脇野沢　　　　　　　,41.145,140.822,15,30,51,38,5,6,54,66,87,15,53,41,42,11,469
31186,市浦　　　　　　　　,41.057,140.347,20,30,107,74,37,38,7,66,67,45,41,40,60,102,693
31201,蟹田　　　　　　　　,41.045,140.633,5,30,56,36,5,36,56,75,86,61,54,34,8,59,566
31296,五所川原　　　　　　,40.808,140.458,9,30,146,94,48,44,54,61,65,45,52,49,73,128,859
31312,青森　　　　　　　　,40.822,140.768,3,30,67,34,33,31,35,36,35,28,34,32,46,67,479
31332,野辺地　　　　　　　,40.885,141.16,14,13,16,36,13,40,50,63,61,73,56,44,20,22,493
31336,六ケ所　　　　　　　,40.885,141.272,80,30,55,43,36,47,62,85,102,86,65,48,43,57,731
31366,鰺ケ沢　　　　　　　,40.777,140.205,40,30,127,85,40,34,49,44,7,5,44,45,81,125,686
31436,深浦　　　　　　　　,40.645,139.932,66,30,101,58,43,36,46,42,50,30,36,37,63,93,640
31461,弘前　　　　　　　　,40.612,140.455,30,30,103,63,51,37,50,48,65,42,52,50,53,85,700
31466,黒石　　　　　　　　,40.667,140.585,30,30,122,83,58,42,57,59,61,44,47,53,61,101,787
31482,酸ケ湯　　　　　　　,40.648,140.848,890,30,212,166,143,83,73,68,84,70,63,68,129,200,1368
31506,三沢　　　　　　　　,40.675,141.375,39,30,29,29,37,44,65,83,85,78,64,50,29,32,625
31586,十和田　　　　　　　,40.607,141.233,55,30,34,30,38,45,58,82,96,81,68,48,33,36,652
31602,八戸　　　　　　　　,40.527,141.522,27,30,24,24,33,33,44,46,57,52,52,41,27,25,458
31646,碇ケ関　　　　　　　,40.482,140.62,135,30,74,59,57,46,63,68,84,54,59,47,56,67,758
31662,休屋　　　　　　　　,40.427,140.898,414,30,88,55,48,49,64,69,90,72,63,49,58,71,776
31721,三戸　　　　　　　　,40.383,141.257,60,30,37,35,35,42,58,72,88,69,66,43,32,35,612
32056,八森　　　　　　　　,40.413,139.948,34,30,14,12,7,10,8,66,91,55,39,8,13,15,344
32111,能代　　　　　　　　,40.198,140.032,6,30,109,66,42,38,58,58,82,38,45,48,51,88,727
32126,鷹巣　　　　　　　　,40.227,140.372,29,30,80,55,50,42,57,55,81,39,38,44,59,93,695
32136,大館　　　　　　　　,40.252,140.505,49,30,71,42,7,46,63,60,86,56,49,44,51,81,660
32146,鹿角　　　　　　　　,40.215,140.787,123,30,94,56,52,46,59,56,76,51,48,49,58,89,734
32206,湯瀬　　　　　　　　,40.12,140.84,214,30,159,106,82,57,62,66,87,63,59,55,15,28,839
32266,八幡平　　　　　　　,40.013,140.802,578,30,161,106,94,49,59,54,74,55,56,63,105,162,1038
32286,男鹿　　　　　　　　,39.912,139.9,20,30,65,51,7,7,6,8,12,6,44,51,10,61,335
32287,大潟　　　　　　　　,40.0,139.95,-3,30,100,70,43,42,63,62,76,44,46,51,58,93,749
32296,五城目　　　　　　　,39.938,140.115,6,30,106,63,59,51,73,66,93,61,52,53,55,89,821
32311,阿仁合　　　　　　　,39.993,140.403,120,30,128,80,72,50,64,61,81,58,49,50,88,125,903
32402,秋田　　　　　　　　,39.717,140.098,6,30,67,44,41,44,50,41,67,34,39,41,56,75,599
32407,岩見三内　　　　　　,39.707,140.287,41,30,92,74,63,55,67,64,98,61,51,51,10,92,780
32466,角館　　　　　　　　,39.603,140.557,56,30,100,62,63,57,63,62,90,53,48,52,59,94,802
32476,田沢湖　　　　　　　,39.698,140.732,230,30,104,75,84,70,70,74,99,68,64,58,75,120,960
32496,大正寺　　　　　　　,39.527,140.233,20,30,114,72,53,46,60,61,80,47,51,48,60,121,813
32551,大曲　　　　　　　　,39.49,140.495,30,30,110,80,64,54,56,55,85,50,51,51,68,127,855
32571,本荘　　　　　　　　,39.36,140.055,11,30,117,92,49,44,56,59,80,42,42,51,63,122,817
32581,東由利　　　　　　　,39.305,140.288,117,30,100,85,61,50,57,57,86,46,48,51,68,122,831
32596,横手　　　　　　　　,39.32,140.555,59,30,123,86,62,59,61,57,77,48,55,53,65,143,892
32616,にかほ　　　　　　　,39.255,139.913,7,30,84,62,43,8,7,56,11,30,42,48,60,92,550
32626,矢島　　　　　　　　,39.235,140.137,46,30,117,73,57,51,54,60,78,43,51,53,63,130,838
32691,湯沢　　　　　　　　,39.187,140.463,74,30,107,83,64,51,57,52,72,49,53,55,67,137,841
32771,湯の岱　　　　　　　,38.96,140.528,335,30,146,122,80,60,59,72,94,63,69,64,94,164,1088
33006,種市　　　　　　　　,40.403,141.7,70,30,3,5,6,7,60,79,83,78,68,11,6,5,412
33026,軽米　　　　　　　　,40.325,141.467,148,30,33,31,42,47,54,71,85,72,66,47,6,30,574
33071,二戸　　　　　　　　,40.298,141.298,87,30,37,26,34,43,54,61,85,66,66,45,35,37,588
33136,山形　　　　　　　　,40.148,141.572,290,30,6,35,38,38,57,72,93,74,75,46,36,5,575
33146,久慈　　　　　　　　,40.168,141.748,13,30,4,26,6,44,61,80,96,82,69,54,31,4,555
33166,荒屋　　　　　　　　,40.103,141.05,290,30,65,54,57,48,67,71,92,69,65,51,49,74,761
33176,奥中山　　　　　　　,40.06,141.225,430,30,57,53,52,50,61,65,85,70,67,52,54,73,735
33186,葛巻　　　　　　　　,40.04,141.457,418,30,73,60,58,51,60,74,82,73,75,60,56,75,793
33206,普代　　　　　　　　,40.003,141.883,8,30,24,26,37,47,64,84,93,83,80,52,7,31,626
33226,岩手松尾　　　　　　,39.952,141.065,275,30,61,49,48,51,62,69,92,70,72,55,52,64,741
33296,好摩　　　　　　　　,39.868,141.167,205,30,49,40,44,48,57,55,78,56,60,53,48,56,645
33326,岩泉　　　　　　　　,39.847,141.795,105,30,3,29,32,40,59,71,87,75,76,56,32,6,563
33336,小本　　　　　　　　,39.847,141.963,3,30,3,4,6,37,62,78,89,76,67,55,32,4,516
33371,薮川　　　　　　　　,39.783,141.328,680,30,75,67,79,64,66,73,91,71,69,64,66,95,881
33421,雫石　　　　　　　　,39.697,140.975,195,30,61,49,57,54,67,78,96,73,74,61,53,59,778
33431,盛岡　　　　　　　　,39.698,141.165,155,30,35,27,35,40,42,45,63,46,56,45,41,43,517
33441,区界　　　　　　　　,39.65,141.353,734,28,82,68,81,69,73,80,93,74,74,57,58,96,900
33472,宮古　　　　　　　　,39.647,141.965,43,30,23,25,33,37,53,59,68,58,62,47,32,24,526
33501,紫波　　　　　　　　,39.547,141.127,125,30,45,35,43,49,56,65,86,61,70,54,47,50,661
33526,川井　　　　　　　　,39.598,141.682,192,30,5,31,41,47,57,70,86,74,75,59,37,7,585
33581,大迫　　　　　　　　,39.47,141.278,150,30,49,29,49,56,67,76,91,65,76,56,44,62,718
33616,山田　　　　　　　　,39.45,141.957,24,30,5,3,6,42,64,78,83,70,72,58,8,4,495
33631,湯田　　　　　　　　,39.31,140.777,250,30,130,103,73,60,56,62,86,52,56,55,75,146,950
33671,遠野　　　　　　　　,39.338,141.543,275,30,46,34,44,47,60,71,88,65,70,54,42,54,675
33716,北上　　　　　　　　,39.288,141.11,61,30,50,43,48,52,67,85,96,66,76,59,55,62,751
33751,釜石　　　　　　　　,39.27,141.878,5,29,5,4,40,49,74,91,99,84,79,61,36,35,664
33776,若柳　　　　　　　　,39.14,141.063,97,30,56,55,43,53,68,86,102,75,78,62,46,68,787
33781,江刺　　　　　　　　,39.183,141.162,42,30,40,42,40,48,64,82,84,58,76,60,41,12,644
33801,住田　　　　　　　　,39.142,141.573,80,30,5,4,6,43,60,78,84,75,79,52,8,7,512
33877,大船渡　　　　　　　,39.063,141.713,37,30,24,21,39,38,50,63,68,56,66,51,33,31,541
33911,一関　　　　　　　　,38.933,141.125,32,30,5,28,41,52,68,85,105,76,80,59,37,6,637
33921,千厩　　　　　　　　,38.922,141.33,120,30,4,5,35,44,59,84,87,70,73,49,7,6,522
34012,駒ノ湯　　　　　　　,38.913,140.828,532,30,11,47,58,58,80,118,127,106,103,69,40,9,828
34026,気仙沼　　　　　　　,38.907,141.557,62,30,4,4,7,43,67,82,89,73,70,56,7,4,509
34096,川渡　　　　　　　　,38.743,140.76,170,30,53,37,40,47,72,96,113,92,95,60,45,52,803
34111,築館　　　　　　　　,38.735,141.005,25,30,27,23,34,50,71,96,110,81,88,63,36,7,687
34171,米山　　　　　　　　,38.625,141.187,4,30,26,22,40,50,64,76,84,63,77,61,41,5,609
34186,志津川　　　　　　　,38.682,141.448,39,30,4,4,9,44,10,82,92,72,75,55,7,4,463
34216,古川　　　　　　　　,38.598,140.912,28,30,35,27,39,52,67,93,108,79,92,63,40,34,730
34266,大衡　　　　　　　　,38.473,140.888,57,30,30,4,43,52,70,98,109,82,92,63,42,33,711
34276,鹿島台　　　　　　　,38.46,141.092,3,30,4,21,38,51,66,91,99,73,81,63,40,33,659
34292,石巻　　　　　　　　,38.427,141.298,43,30,21,21,37,39,44,60,64,46,56,50,34,28,500
34311,新川　　　　　　　　,38.303,140.637,265,30,44,44,49,55,71,113,124,97,99,68,50,56,870
34331,塩釜　　　　　　　　,38.338,141.013,105,30,3,3,8,51,67,91,95,76,78,59,38,4,571
34361,江ノ島　　　　　　　,38.398,141.597,40,30,5,3,9,6,10,10,13,15,14,53,8,4,163
34392,仙台　　　　　　　　,38.262,140.897,39,30,22,21,35,39,53,72,81,62,70,50,36,24,565
34461,白石　　　　　　　　,38.015,140.612,86,30,33,4,43,50,61,95,108,87,87,58,7,31,661
34462,蔵王　　　　　　　　,38.127,140.68,112,16,25,33,47,49,52,75,110,71,83,66,38,34,685
34471,亘理　　　　　　　　,38.025,140.858,4,30,26,24,39,50,66,97,106,78,87,58,40,4,672
34506,丸森　　　　　　　　,37.932,140.778,18,30,4,24,9,52,64,96,109,83,84,59,39,3,632
35002,飛島　　　　　　　　,39.183,139.543,58,30,10,6,6,5,6,6,8,5,8,7,8,14,99
35052,酒田　　　　　　　　,38.908,139.843,3,30,79,48,39,39,42,43,55,24,42,43,54,87,592
35071,差首鍋　　　　　　　,38.918,140.2,88,30,95,78,72,56,9,55,84,47,64,58,71,112,811
